sep=,
Time, TEMP, HUMIDITY, SOUND(defect)
2024-12-22 22:11:56,24.69, 98.75, 32
2024-12-22 22:12:01,24.66, 99.12, 38
2024-12-22 22:12:06,24.66, 98.81, 40
2024-12-22 22:12:11,24.66, 98.56, 37
2024-12-22 22:12:16,24.66, 98.31, 31
2024-12-22 22:12:21,24.66, 98.00, 31
2024-12-22 22:12:26,24.66, 97.94, 30
2024-12-22 22:12:31,24.66, 97.94, 28
2024-12-22 22:12:36,24.62, 97.94, 28
2024-12-22 22:12:41,24.62, 98.00, 28
2024-12-22 22:12:46,24.59, 98.00, 29
2024-12-22 22:12:51,24.59, 97.87, 28
2024-12-22 22:12:56,24.59, 97.87, 30
2024-12-22 22:13:01,24.62, 97.94, 29
2024-12-22 22:13:07,24.59, 98.12, 28
2024-12-22 22:13:12,24.62, 97.94, 28
2024-12-22 22:13:17,24.56, 97.81, 29
2024-12-22 22:13:22,24.59, 97.81, 28
2024-12-22 22:13:27,24.53, 97.75, 28
2024-12-22 22:13:32,24.53, 97.75, 29
2024-12-22 22:13:37,24.56, 97.75, 29
2024-12-22 22:13:42,24.53, 97.69, 28
2024-12-22 22:13:47,24.53, 97.81, 28
2024-12-22 22:13:52,24.50, 97.81, 28
2024-12-22 22:13:57,24.50, 97.81, 29
2024-12-22 22:14:02,24.53, 97.94, 29
2024-12-22 22:14:07,24.50, 98.00, 28
2024-12-22 22:14:12,24.47, 98.06, 28
2024-12-22 22:14:17,24.44, 98.25, 29
2024-12-22 22:14:22,24.47, 98.37, 29
2024-12-22 22:14:27,24.47, 98.31, 29
2024-12-22 22:14:32,24.44, 98.25, 29
2024-12-22 22:14:37,24.47, 98.25, 28
2024-12-22 22:14:42,24.44, 98.19, 28
2024-12-22 22:14:47,24.47, 98.19, 28
2024-12-22 22:14:53,24.44, 97.94, 28
2024-12-22 22:14:58,24.47, 97.81, 29
2024-12-22 22:15:03,24.47, 97.69, 27
2024-12-22 22:15:08,24.47, 97.75, 27
2024-12-22 22:15:13,24.50, 97.94, 29
2024-12-22 22:15:18,24.50, 97.75, 29
2024-12-22 22:15:23,24.47, 97.75, 29
2024-12-22 22:15:28,24.47, 97.81, 28
2024-12-22 22:15:33,24.53, 97.75, 26
2024-12-22 22:15:38,24.50, 97.81, 22
2024-12-22 22:15:43,24.50, 97.81, 25
2024-12-22 22:15:48,24.53, 97.75, 22
2024-12-22 22:15:53,24.50, 97.75, 21
2024-12-22 22:15:58,24.44, 97.81, 22
2024-12-22 22:16:03,24.47, 97.75, 22
2024-12-22 22:16:08,24.47, 97.69, 21
2024-12-22 22:16:13,24.41, 97.50, 21
2024-12-22 22:16:18,24.44, 97.62, 22
2024-12-22 22:16:24,24.44, 97.50, 21
2024-12-22 22:16:29,24.44, 97.50, 20
2024-12-22 22:16:34,24.41, 97.56, 21
2024-12-22 22:16:39,24.44, 97.50, 20
2024-12-22 22:16:44,24.44, 97.37, 20
2024-12-22 22:16:49,24.41, 97.62, 22
2024-12-22 22:16:54,24.41, 97.56, 22
2024-12-22 22:16:59,24.41, 97.69, 21
2024-12-22 22:17:04,24.41, 97.62, 20
2024-12-22 22:17:09,24.37, 97.62, 20
2024-12-22 22:17:14,24.41, 97.69, 20
2024-12-22 22:17:19,24.37, 97.56, 19
2024-12-22 22:17:24,24.41, 97.50, 20
2024-12-22 22:17:29,24.41, 97.37, 20
2024-12-22 22:17:34,24.37, 97.37, 20
2024-12-22 22:17:39,24.41, 97.37, 19
2024-12-22 22:17:44,24.41, 97.25, 21
2024-12-22 22:17:49,24.41, 97.44, 19
2024-12-22 22:17:54,24.41, 97.50, 19
2024-12-22 22:17:59,24.41, 97.62, 20
2024-12-22 22:18:05,24.37, 97.56, 20
2024-12-22 22:18:10,24.37, 97.69, 19
2024-12-22 22:18:15,24.34, 97.69, 21
2024-12-22 22:18:20,24.31, 97.69, 21
2024-12-22 22:18:25,24.37, 97.62, 20
2024-12-22 22:18:30,24.34, 97.62, 20
2024-12-22 22:18:35,24.34, 97.56, 19
2024-12-22 22:18:40,24.34, 97.69, 21
2024-12-22 22:18:45,24.34, 97.37, 19
2024-12-22 22:18:50,24.37, 97.50, 19
2024-12-22 22:18:55,24.34, 97.56, 20
2024-12-22 22:19:00,24.37, 97.56, 20
2024-12-22 22:19:05,24.34, 97.75, 20
2024-12-22 22:19:10,24.34, 97.50, 20
2024-12-22 22:19:15,24.34, 97.37, 20
2024-12-22 22:19:20,24.31, 97.12, 21
2024-12-22 22:19:25,24.34, 97.25, 20
2024-12-22 22:19:30,24.31, 97.31, 20
2024-12-22 22:19:35,24.31, 97.37, 19
2024-12-22 22:19:41,24.28, 97.56, 21
