sep=,
Time, TEMP, HUMIDITY, SOUND(defect)
2024-12-18 22:12:25,27.34, 108.12, 244
2024-12-18 22:12:30,27.34, 108.06, 248
2024-12-18 22:12:35,27.34, 107.81, 248
2024-12-18 22:12:40,27.31, 108.12, 249
2024-12-18 22:12:45,27.31, 108.19, 251
2024-12-18 22:12:50,27.28, 108.19, 251
2024-12-18 22:12:55,27.31, 108.06, 249
2024-12-18 22:13:00,27.31, 107.69, 248
2024-12-18 22:13:05,27.31, 107.87, 246
2024-12-18 22:13:10,27.31, 107.87, 245
2024-12-18 22:13:15,27.31, 107.87, 243
2024-12-18 22:13:20,27.34, 107.81, 242
2024-12-18 22:13:26,27.31, 107.94, 242
2024-12-18 22:13:31,27.28, 107.81, 241
2024-12-18 22:13:36,27.31, 107.87, 240
2024-12-18 22:13:41,27.28, 107.81, 238
2024-12-18 22:13:46,27.28, 107.75, 237
2024-12-18 22:13:51,27.31, 107.94, 238
2024-12-18 22:13:56,27.31, 107.87, 235
2024-12-18 22:14:01,27.28, 107.87, 236
2024-12-18 22:14:06,27.28, 107.75, 235
2024-12-18 22:14:11,27.31, 108.12, 233
2024-12-18 22:14:16,27.31, 108.00, 232
2024-12-18 22:14:21,27.28, 108.06, 233
2024-12-18 22:14:26,27.28, 108.06, 231
2024-12-18 22:14:31,27.25, 108.19, 231
2024-12-18 22:14:36,27.28, 108.19, 230
2024-12-18 22:14:41,27.28, 108.25, 229
2024-12-18 22:14:46,27.28, 108.12, 228
2024-12-18 22:14:51,27.28, 108.31, 228
2024-12-18 22:14:56,27.28, 108.19, 228
2024-12-18 22:15:01,27.25, 108.12, 228
2024-12-18 22:15:07,27.28, 108.12, 227
2024-12-18 22:15:12,27.25, 108.25, 226
2024-12-18 22:15:17,27.25, 108.19, 226
2024-12-18 22:15:22,27.25, 108.19, 226
2024-12-18 22:15:27,27.28, 108.06, 226
2024-12-18 22:15:32,27.28, 108.37, 225
2024-12-18 22:15:37,27.28, 108.31, 224
2024-12-18 22:15:42,27.28, 108.31, 223
2024-12-18 22:15:47,27.31, 108.44, 223
2024-12-18 22:15:52,27.28, 108.50, 223
2024-12-18 22:15:57,27.28, 108.87, 223
2024-12-18 22:16:02,27.22, 108.75, 223
2024-12-18 22:16:07,27.22, 108.75, 222
2024-12-18 22:16:12,27.28, 108.87, 223
2024-12-18 22:16:17,27.25, 109.12, 223
2024-12-18 22:16:22,27.22, 109.19, 223
2024-12-18 22:16:27,27.22, 109.12, 222
2024-12-18 22:16:32,27.25, 109.06, 222
2024-12-18 22:16:37,27.25, 109.00, 223
2024-12-18 22:16:42,27.25, 109.12, 222
2024-12-18 22:16:47,27.25, 108.94, 223
2024-12-18 22:16:52,27.25, 108.94, 222
2024-12-18 22:16:58,27.25, 109.06, 221
2024-12-18 22:17:03,27.25, 109.00, 222
2024-12-18 22:17:08,27.25, 109.06, 222
2024-12-18 22:17:13,27.25, 108.94, 222
2024-12-18 22:17:18,27.22, 108.87, 222
2024-12-18 22:17:23,27.28, 108.94, 220
2024-12-18 22:17:28,27.25, 109.00, 221
2024-12-18 22:17:33,27.25, 108.81, 222
2024-12-18 22:17:38,27.25, 108.87, 221
2024-12-18 22:17:43,27.28, 109.12, 222
2024-12-18 22:17:48,27.28, 109.12, 222
2024-12-18 22:17:53,27.25, 109.12, 222
2024-12-18 22:17:58,27.25, 109.31, 222
2024-12-18 22:18:03,27.22, 109.25, 222
2024-12-18 22:18:08,27.25, 109.12, 222
2024-12-18 22:18:13,27.25, 109.19, 222
2024-12-18 22:18:18,27.25, 109.37, 222
2024-12-18 22:18:23,27.25, 109.12, 222
2024-12-18 22:18:28,27.22, 109.44, 221
2024-12-18 22:18:33,27.25, 109.31, 222
2024-12-18 22:18:39,27.22, 109.56, 221
2024-12-18 22:18:44,27.25, 109.75, 222
2024-12-18 22:18:49,27.22, 109.56, 222
2024-12-18 22:18:54,27.25, 109.62, 222
2024-12-18 22:18:59,27.22, 109.62, 222
2024-12-18 22:19:04,27.25, 109.50, 222
2024-12-18 22:19:09,27.25, 109.69, 222
2024-12-18 22:19:14,27.25, 109.56, 222
2024-12-18 22:19:19,27.25, 109.56, 222
2024-12-18 22:19:24,27.28, 109.69, 222
2024-12-18 22:19:29,27.25, 110.00, 222
2024-12-18 22:19:34,27.25, 109.81, 222
2024-12-18 22:19:39,27.28, 109.87, 221
2024-12-18 22:19:44,27.25, 109.87, 222
2024-12-18 22:19:49,27.25, 110.19, 221
2024-12-18 22:19:54,27.25, 109.87, 222
2024-12-18 22:19:59,27.28, 109.94, 222
2024-12-18 22:20:04,27.25, 109.94, 222
2024-12-18 22:20:09,27.28, 110.06, 222
2024-12-18 22:20:15,27.22, 110.06, 222
2024-12-18 22:20:20,27.25, 109.75, 223
2024-12-18 22:20:25,27.28, 110.06, 222
2024-12-18 22:20:30,27.28, 110.31, 224
2024-12-18 22:20:35,27.25, 110.12, 223
2024-12-18 22:20:40,27.28, 110.25, 224
2024-12-18 22:20:45,27.22, 110.44, 223
2024-12-18 22:20:50,27.25, 110.44, 223
2024-12-18 22:20:55,27.22, 110.56, 224
2024-12-18 22:21:00,27.22, 110.44, 223
2024-12-18 22:21:05,27.22, 110.50, 224
2024-12-18 22:21:10,27.25, 110.56, 226
2024-12-18 22:21:15,27.25, 110.50, 227
2024-12-18 22:21:20,27.25, 110.50, 227
2024-12-18 22:21:25,27.19, 110.44, 226
2024-12-18 22:21:30,27.22, 110.50, 226
2024-12-18 22:21:35,27.22, 110.62, 228
2024-12-18 22:21:40,27.22, 110.69, 228
2024-12-18 22:21:45,27.22, 110.62, 227
2024-12-18 22:21:50,27.19, 110.75, 228
2024-12-18 22:21:56,27.22, 111.00, 228
2024-12-18 22:22:01,27.25, 110.81, 228
2024-12-18 22:22:06,27.16, 110.75, 229
2024-12-18 22:22:11,27.22, 110.75, 230
2024-12-18 22:22:16,27.22, 110.87, 230
2024-12-18 22:22:21,27.22, 110.81, 230
2024-12-18 22:22:26,27.19, 110.81, 231
2024-12-18 22:22:31,27.22, 111.06, 231
2024-12-18 22:22:36,27.19, 110.81, 232
2024-12-18 22:22:41,27.19, 110.87, 232
2024-12-18 22:22:46,27.19, 110.81, 233
2024-12-18 22:22:51,27.22, 110.87, 234
2024-12-18 22:22:56,27.19, 111.06, 233
2024-12-18 22:23:01,27.19, 111.00, 233
2024-12-18 22:23:06,27.22, 111.00, 234
2024-12-18 22:23:11,27.16, 111.00, 234
2024-12-18 22:23:16,27.19, 111.06, 235
2024-12-18 22:23:21,27.19, 111.06, 235
2024-12-18 22:23:26,27.19, 110.94, 236
2024-12-18 22:23:31,27.19, 110.87, 236
2024-12-18 22:23:36,27.19, 110.81, 236
2024-12-18 22:23:41,27.19, 110.94, 236
2024-12-18 22:23:47,27.19, 110.75, 236
2024-12-18 22:23:52,27.19, 110.87, 236
2024-12-18 22:23:57,27.19, 110.87, 236
2024-12-18 22:24:02,27.19, 110.87, 237
2024-12-18 22:24:07,27.19, 110.81, 236
2024-12-18 22:24:12,27.16, 110.94, 237
2024-12-18 22:24:17,27.16, 110.94, 237
2024-12-18 22:24:22,27.16, 110.94, 239
2024-12-18 22:24:27,27.16, 110.81, 239
2024-12-18 22:24:32,27.12, 110.75, 239
2024-12-18 22:24:37,27.19, 110.75, 238
2024-12-18 22:24:42,27.16, 110.69, 238
2024-12-18 22:24:47,27.19, 110.81, 238
2024-12-18 22:24:52,27.16, 110.69, 238
2024-12-18 22:24:57,27.16, 110.69, 238
2024-12-18 22:25:02,27.19, 110.69, 238
2024-12-18 22:25:07,27.19, 110.75, 237
2024-12-18 22:25:12,27.16, 110.69, 237
2024-12-18 22:25:17,27.16, 110.62, 237
2024-12-18 22:25:22,27.16, 110.81, 236
2024-12-18 22:25:27,27.16, 110.62, 235
2024-12-18 22:25:33,27.19, 110.56, 236
2024-12-18 22:25:38,27.16, 110.50, 235
2024-12-18 22:25:43,27.16, 110.56, 235
2024-12-18 22:25:48,27.19, 110.50, 235
2024-12-18 22:25:53,27.12, 110.44, 235
2024-12-18 22:25:58,27.16, 110.37, 235
2024-12-18 22:26:03,27.16, 110.37, 234
2024-12-18 22:26:08,27.16, 110.44, 234
2024-12-18 22:26:13,27.16, 110.50, 234
2024-12-18 22:26:18,27.16, 110.44, 235
2024-12-18 22:26:23,27.16, 110.50, 233
2024-12-18 22:26:28,27.16, 110.37, 234
2024-12-18 22:26:33,27.16, 110.37, 234
2024-12-18 22:26:38,27.16, 110.44, 233
2024-12-18 22:26:43,27.12, 110.50, 233
2024-12-18 22:26:48,27.16, 110.37, 233
2024-12-18 22:26:53,27.16, 110.37, 232
2024-12-18 22:26:58,27.12, 110.31, 232
2024-12-18 22:27:03,27.12, 110.37, 233
2024-12-18 22:27:09,27.16, 110.31, 232
2024-12-18 22:27:14,27.16, 110.50, 231
2024-12-18 22:27:19,27.12, 110.31, 232
2024-12-18 22:27:24,27.16, 110.44, 232
2024-12-18 22:27:29,27.16, 110.56, 231
2024-12-18 22:27:34,27.16, 110.37, 231
2024-12-18 22:27:39,27.12, 110.44, 231
2024-12-18 22:27:44,27.12, 110.44, 231
2024-12-18 22:27:49,27.12, 110.37, 230
2024-12-18 22:27:54,27.16, 110.44, 230
2024-12-18 22:27:59,27.16, 110.37, 230
2024-12-18 22:28:04,27.12, 110.50, 229
2024-12-18 22:28:09,27.12, 110.37, 229
2024-12-18 22:28:14,27.16, 110.31, 229
2024-12-18 22:28:19,27.12, 110.25, 229
2024-12-18 22:28:24,27.12, 110.31, 229
2024-12-18 22:28:29,27.12, 110.37, 228
2024-12-18 22:28:34,27.09, 110.31, 228
2024-12-18 22:28:39,27.06, 110.25, 228
2024-12-18 22:28:44,27.06, 110.37, 228
2024-12-18 22:28:50,27.09, 110.37, 228
2024-12-18 22:28:55,27.12, 110.37, 228
2024-12-18 22:29:00,27.09, 110.37, 227
2024-12-18 22:29:05,27.09, 110.25, 228
2024-12-18 22:29:10,27.12, 110.25, 227
2024-12-18 22:29:15,27.09, 110.31, 226
2024-12-18 22:29:20,27.09, 110.31, 226
2024-12-18 22:29:25,27.06, 110.31, 225
2024-12-18 22:29:30,27.06, 110.25, 225
2024-12-18 22:29:35,27.09, 110.31, 225
2024-12-18 22:29:40,27.09, 110.19, 225
2024-12-18 22:29:45,27.09, 110.19, 224
2024-12-18 22:29:50,27.09, 110.37, 224
2024-12-18 22:29:55,27.09, 110.37, 224
2024-12-18 22:30:00,27.12, 110.44, 223
2024-12-18 22:30:05,27.06, 110.37, 223
2024-12-18 22:30:10,27.09, 110.37, 222
2024-12-18 22:30:15,27.09, 110.50, 221
2024-12-18 22:30:20,27.12, 110.31, 221
2024-12-18 22:30:25,27.16, 110.25, 221
2024-12-18 22:30:30,27.09, 110.31, 219
2024-12-18 22:30:36,27.12, 110.37, 220
2024-12-18 22:30:41,27.12, 110.12, 219
2024-12-18 22:30:46,27.09, 110.37, 218
2024-12-18 22:30:51,27.09, 110.37, 218
2024-12-18 22:30:56,27.12, 110.19, 217
2024-12-18 22:31:01,27.09, 110.06, 217
2024-12-18 22:31:06,27.09, 110.31, 216
2024-12-18 22:31:11,27.12, 110.31, 216
2024-12-18 22:31:16,27.12, 110.19, 216
2024-12-18 22:31:21,27.09, 110.37, 214
2024-12-18 22:31:26,27.09, 110.31, 213
2024-12-18 22:31:31,27.12, 110.37, 214
2024-12-18 22:31:36,27.09, 110.50, 214
2024-12-18 22:31:41,27.12, 110.44, 214
2024-12-18 22:31:46,27.09, 110.31, 212
2024-12-18 22:31:51,27.12, 110.44, 213
2024-12-18 22:31:56,27.09, 110.25, 212
2024-12-18 22:32:01,27.06, 110.50, 212
2024-12-18 22:32:06,27.09, 110.37, 212
2024-12-18 22:32:11,27.12, 110.50, 211
2024-12-18 22:32:17,27.06, 110.62, 211
2024-12-18 22:32:22,27.09, 110.50, 211
2024-12-18 22:32:27,27.06, 110.81, 211
2024-12-18 22:32:32,27.09, 110.50, 211
2024-12-18 22:32:37,27.09, 110.50, 211
2024-12-18 22:32:42,27.09, 110.50, 210
2024-12-18 22:32:47,27.09, 110.50, 210
2024-12-18 22:32:52,27.06, 110.50, 209
2024-12-18 22:32:57,27.09, 110.37, 209
2024-12-18 22:33:02,27.09, 110.44, 209
2024-12-18 22:33:07,27.06, 110.50, 209
2024-12-18 22:33:12,27.06, 110.37, 208
2024-12-18 22:33:17,27.06, 110.44, 209
2024-12-18 22:33:22,27.06, 110.50, 208
2024-12-18 22:33:27,27.06, 110.56, 209
2024-12-18 22:33:32,27.03, 110.56, 209
2024-12-18 22:33:37,27.09, 110.44, 208
2024-12-18 22:33:42,27.06, 110.62, 209
2024-12-18 22:33:47,27.06, 110.56, 208
2024-12-18 22:33:52,27.09, 110.50, 207
2024-12-18 22:33:57,27.06, 110.44, 208
2024-12-18 22:34:02,27.06, 110.44, 208
2024-12-18 22:34:08,27.06, 110.62, 208
2024-12-18 22:34:13,27.06, 110.44, 209
2024-12-18 22:34:18,27.03, 110.56, 208
2024-12-18 22:34:23,27.06, 110.37, 208
2024-12-18 22:34:28,27.06, 110.44, 207
2024-12-18 22:34:33,27.09, 110.31, 208
2024-12-18 22:34:38,27.06, 110.62, 207
2024-12-18 22:34:43,27.06, 110.50, 206
2024-12-18 22:34:48,27.06, 110.44, 206
2024-12-18 22:34:53,27.06, 110.37, 206
2024-12-18 22:34:58,27.06, 110.31, 205
2024-12-18 22:35:03,27.06, 110.25, 205
2024-12-18 22:35:08,27.06, 110.25, 205
2024-12-18 22:35:13,27.06, 110.25, 204
2024-12-18 22:35:18,27.06, 110.25, 203
2024-12-18 22:35:23,27.03, 110.31, 204
2024-12-18 22:35:28,27.06, 110.44, 202
2024-12-18 22:35:33,27.06, 110.50, 204
2024-12-18 22:35:38,27.09, 110.31, 204
2024-12-18 22:35:44,27.03, 110.37, 204
2024-12-18 22:35:49,27.06, 110.31, 203
2024-12-18 22:35:54,27.09, 110.25, 203
2024-12-18 22:35:59,27.06, 110.12, 202
2024-12-18 22:36:04,27.06, 110.12, 202
2024-12-18 22:36:09,27.09, 110.19, 201
2024-12-18 22:36:14,27.09, 110.12, 201
2024-12-18 22:36:19,27.03, 109.87, 201
2024-12-18 22:36:24,27.03, 110.06, 201
2024-12-18 22:36:29,27.03, 110.00, 201
2024-12-18 22:36:34,27.03, 109.69, 200
2024-12-18 22:36:39,27.06, 109.87, 200
2024-12-18 22:36:44,27.00, 110.06, 200
2024-12-18 22:36:49,27.06, 109.94, 199
2024-12-18 22:36:54,27.00, 109.94, 199
2024-12-18 22:36:59,27.03, 109.87, 198
2024-12-18 22:37:04,27.00, 110.00, 199
2024-12-18 22:37:09,27.00, 110.06, 198
2024-12-18 22:37:14,26.97, 110.12, 198
2024-12-18 22:37:19,27.00, 110.06, 198
2024-12-18 22:37:25,27.00, 110.06, 197
2024-12-18 22:37:30,27.03, 110.12, 197
2024-12-18 22:37:35,27.00, 110.06, 196
2024-12-18 22:37:40,27.03, 110.00, 196
2024-12-18 22:37:45,27.03, 109.87, 195
2024-12-18 22:37:50,27.03, 109.81, 196
2024-12-18 22:37:55,27.03, 109.75, 194
2024-12-18 22:38:00,27.03, 109.69, 194
2024-12-18 22:38:05,27.00, 109.56, 193
2024-12-18 22:38:10,27.03, 109.62, 193
2024-12-18 22:38:15,27.03, 109.81, 193
2024-12-18 22:38:20,27.03, 109.69, 193
2024-12-18 22:38:25,27.00, 109.69, 192
2024-12-18 22:38:30,27.00, 109.56, 192
2024-12-18 22:38:35,27.00, 109.81, 192
2024-12-18 22:38:40,27.03, 109.75, 192
2024-12-18 22:38:45,27.03, 109.69, 192
2024-12-18 22:38:50,27.00, 109.75, 190
2024-12-18 22:38:55,27.00, 109.69, 190
2024-12-18 22:39:00,27.03, 109.69, 190
2024-12-18 22:39:05,26.97, 109.62, 189
2024-12-18 22:39:11,26.97, 109.69, 189
2024-12-18 22:39:16,26.97, 109.62, 189
2024-12-18 22:39:21,27.00, 109.50, 189
2024-12-18 22:39:26,27.03, 109.44, 190
2024-12-18 22:39:31,27.03, 109.50, 188
2024-12-18 22:39:36,27.00, 109.56, 188
2024-12-18 22:39:41,27.00, 109.62, 186
2024-12-18 22:39:46,26.97, 109.62, 187
2024-12-18 22:39:51,27.00, 109.50, 185
2024-12-18 22:39:56,27.03, 109.56, 185
2024-12-18 22:40:01,26.97, 109.69, 184
2024-12-18 22:40:06,27.00, 109.56, 184
2024-12-18 22:40:11,27.00, 109.62, 183
2024-12-18 22:40:16,27.06, 109.75, 183
2024-12-18 22:40:21,27.00, 109.75, 183
2024-12-18 22:40:26,26.97, 109.81, 182
2024-12-18 22:40:31,27.03, 109.75, 181
2024-12-18 22:40:36,27.00, 109.94, 180
2024-12-18 22:40:41,27.00, 109.94, 179
2024-12-18 22:40:46,27.03, 109.94, 179
2024-12-18 22:40:51,26.97, 109.81, 177
2024-12-18 22:40:57,27.03, 109.81, 177
2024-12-18 22:41:02,27.00, 109.87, 176
2024-12-18 22:41:07,27.03, 109.87, 174
2024-12-18 22:41:12,27.03, 110.00, 173
2024-12-18 22:41:17,27.00, 109.94, 172
2024-12-18 22:41:22,27.03, 110.00, 171
2024-12-18 22:41:27,27.00, 109.94, 170
2024-12-18 22:41:32,27.00, 109.87, 170
2024-12-18 22:41:37,27.03, 110.00, 169
2024-12-18 22:41:42,27.03, 109.87, 167
2024-12-18 22:41:47,27.03, 109.94, 167
2024-12-18 22:41:52,27.03, 109.75, 165
2024-12-18 22:41:57,27.03, 109.81, 165
2024-12-18 22:42:02,27.03, 109.81, 164
2024-12-18 22:42:07,27.03, 109.87, 163
2024-12-18 22:42:12,27.00, 109.81, 162
2024-12-18 22:42:17,27.00, 109.56, 162
2024-12-18 22:42:22,27.03, 109.56, 160
2024-12-18 22:42:27,27.06, 109.56, 159
2024-12-18 22:42:32,27.00, 109.62, 158
2024-12-18 22:42:37,27.03, 109.69, 156
2024-12-18 22:42:43,27.03, 109.81, 155
2024-12-18 22:42:48,27.03, 109.81, 154
2024-12-18 22:42:53,27.03, 109.75, 155
2024-12-18 22:42:58,27.03, 109.87, 153
2024-12-18 22:43:03,27.03, 109.87, 152
2024-12-18 22:43:08,27.06, 109.69, 152
2024-12-18 22:43:13,27.03, 109.87, 151
2024-12-18 22:43:18,27.03, 109.87, 150
2024-12-18 22:43:23,27.03, 109.81, 149
2024-12-18 22:43:28,27.00, 109.75, 148
2024-12-18 22:43:33,27.03, 109.94, 148
2024-12-18 22:43:38,27.03, 109.87, 147
2024-12-18 22:43:43,27.00, 110.00, 146
2024-12-18 22:43:48,27.06, 110.00, 146
2024-12-18 22:43:53,27.00, 109.87, 146
2024-12-18 22:43:58,27.03, 110.00, 144
2024-12-18 22:44:03,27.03, 109.87, 144
2024-12-18 22:44:08,27.00, 109.94, 144
2024-12-18 22:44:13,27.03, 109.94, 143
2024-12-18 22:44:18,27.06, 109.94, 143
2024-12-18 22:44:23,27.03, 110.00, 142
2024-12-18 22:44:29,27.06, 110.12, 142
2024-12-18 22:44:34,27.03, 110.31, 141
2024-12-18 22:44:39,27.06, 110.25, 141
2024-12-18 22:44:44,27.03, 110.00, 140
2024-12-18 22:44:49,27.06, 110.12, 139
2024-12-18 22:44:54,27.03, 110.25, 140
2024-12-18 22:44:59,27.06, 110.19, 139
2024-12-18 22:45:04,27.06, 110.25, 138
2024-12-18 22:45:09,27.03, 110.31, 138
2024-12-18 22:45:14,27.03, 110.19, 137
2024-12-18 22:45:19,27.03, 110.12, 137
2024-12-18 22:45:24,27.03, 110.06, 138
2024-12-18 22:45:29,27.03, 110.12, 136
2024-12-18 22:45:34,27.03, 110.25, 137
2024-12-18 22:45:39,27.06, 110.25, 135
2024-12-18 22:45:44,27.03, 110.37, 136
2024-12-18 22:45:49,27.03, 110.25, 135
2024-12-18 22:45:54,27.03, 110.25, 135
2024-12-18 22:45:59,27.03, 110.19, 135
2024-12-18 22:46:05,27.03, 110.06, 134
2024-12-18 22:46:10,27.03, 110.25, 134
2024-12-18 22:46:15,27.03, 110.19, 134
2024-12-18 22:46:20,27.00, 110.12, 133
2024-12-18 22:46:25,27.00, 110.12, 133
2024-12-18 22:46:30,27.00, 110.25, 132
2024-12-18 22:46:35,27.03, 110.12, 132
2024-12-18 22:46:40,27.03, 110.06, 133
2024-12-18 22:46:45,27.00, 109.94, 132
2024-12-18 22:46:50,27.00, 109.94, 132
2024-12-18 22:46:55,27.03, 109.87, 132
2024-12-18 22:47:00,27.03, 109.81, 131
2024-12-18 22:47:05,27.03, 109.87, 132
2024-12-18 22:47:10,27.00, 109.81, 130
2024-12-18 22:47:15,27.00, 109.69, 131
2024-12-18 22:47:20,27.03, 109.62, 131
2024-12-18 22:47:25,27.03, 109.44, 130
2024-12-18 22:47:30,27.00, 109.62, 131
2024-12-18 22:47:35,27.03, 109.56, 130
2024-12-18 22:47:40,27.06, 109.75, 129
2024-12-18 22:47:46,27.06, 109.69, 130
2024-12-18 22:47:51,27.03, 109.69, 130
2024-12-18 22:47:56,27.00, 109.75, 130
2024-12-18 22:48:01,27.03, 109.62, 129
2024-12-18 22:48:06,27.03, 109.56, 129
2024-12-18 22:48:11,27.00, 109.56, 128
2024-12-18 22:48:16,27.00, 109.75, 128
2024-12-18 22:48:21,27.03, 109.62, 127
2024-12-18 22:48:26,27.03, 109.56, 127
2024-12-18 22:48:31,27.00, 109.69, 127
2024-12-18 22:48:36,27.06, 109.75, 127
2024-12-18 22:48:41,27.06, 109.50, 127
2024-12-18 22:48:46,27.00, 109.56, 126
2024-12-18 22:48:51,27.03, 109.56, 126
2024-12-18 22:48:56,27.06, 109.62, 127
2024-12-18 22:49:01,27.00, 109.56, 126
2024-12-18 22:49:06,27.03, 109.56, 126
2024-12-18 22:49:11,27.03, 109.44, 125
2024-12-18 22:49:16,27.03, 109.44, 125
2024-12-18 22:49:21,27.03, 109.50, 125
2024-12-18 22:49:26,27.06, 109.50, 125
2024-12-18 22:49:31,27.00, 109.56, 125
2024-12-18 22:49:37,27.03, 109.62, 124
2024-12-18 22:49:42,27.00, 109.56, 124
2024-12-18 22:49:47,27.03, 109.56, 123
2024-12-18 22:49:52,27.03, 109.56, 123
2024-12-18 22:49:57,27.03, 109.62, 124
2024-12-18 22:50:02,27.00, 109.62, 123
2024-12-18 22:50:07,27.03, 109.50, 123
2024-12-18 22:50:12,27.00, 109.31, 122
2024-12-18 22:50:17,27.00, 109.31, 122
2024-12-18 22:50:22,27.03, 109.19, 123
2024-12-18 22:50:27,27.00, 108.94, 122
2024-12-18 22:50:32,27.03, 108.87, 122
2024-12-18 22:50:37,27.00, 108.94, 121
2024-12-18 22:50:42,27.00, 109.00, 120
2024-12-18 22:50:47,27.00, 109.06, 120
2024-12-18 22:50:52,26.97, 108.75, 120
2024-12-18 22:50:57,27.00, 108.75, 121
2024-12-18 22:51:02,27.03, 108.75, 120
2024-12-18 22:51:07,27.00, 108.81, 119
2024-12-18 22:51:12,27.00, 108.62, 119
2024-12-18 22:51:18,27.03, 108.44, 119
2024-12-18 22:51:23,27.03, 108.37, 119
2024-12-18 22:51:28,27.00, 108.44, 120
2024-12-18 22:51:33,27.03, 108.19, 119
2024-12-18 22:51:38,27.00, 108.19, 118
2024-12-18 22:51:43,27.03, 108.62, 117
2024-12-18 22:51:48,27.03, 108.62, 117
2024-12-18 22:51:53,27.03, 108.62, 117
2024-12-18 22:51:58,27.03, 108.69, 117
