sep=,
Time,visible_light,IR_light,PM1.0 concentration(CF=1; Standard particulate matter; unit:ug/m3),PM2.5 concentration(CF=1; Standard particulate matter; unit:ug/m3),PM10 concentration(CF=1; Standard particulate matter; unit:ug/m3),PM1.0 concentration(Atmospheric environment; unit:ug/m3),PM2.5 concentration(Atmospheric environment;unit:ug/m3),PM10 concentration(Atmospheric environment;unit:ug/m3)
2024-12-12 23:06:59,262, 259, 0.03, 40, 55, 64, 31, 45, 53
2024-12-12 23:07:04,262, 258, 0.03, 39, 53, 62, 30, 44, 52
2024-12-12 23:07:09,262, 259, 0.03, 39, 53, 62, 30, 44, 52
2024-12-12 23:07:14,261, 258, 0.02, 39, 53, 62, 30, 44, 52
2024-12-12 23:07:19,262, 258, 0.03, 40, 56, 66, 31, 46, 54
2024-12-12 23:07:24,263, 259, 0.03, 40, 56, 66, 31, 46, 54
2024-12-12 23:07:29,263, 258, 0.03, 40, 55, 64, 31, 45, 53
2024-12-12 23:07:34,262, 258, 0.03, 40, 55, 64, 31, 45, 53
2024-12-12 23:07:39,263, 259, 0.03, 39, 53, 62, 30, 44, 52
2024-12-12 23:07:44,260, 259, 0.02, 40, 55, 64, 31, 45, 53
2024-12-12 23:07:49,262, 260, 0.03, 39, 53, 62, 30, 44, 52
2024-12-12 23:07:54,262, 259, 0.03, 40, 55, 64, 31, 45, 53
2024-12-12 23:07:59,262, 258, 0.03, 39, 53, 62, 30, 44, 52
2024-12-12 23:08:04,262, 259, 0.03, 39, 53, 62, 30, 44, 52
2024-12-12 23:08:09,263, 258, 0.03, 39, 53, 62, 30, 44, 52
2024-12-12 23:08:14,261, 257, 0.03, 39, 53, 62, 30, 44, 52
2024-12-12 23:08:19,263, 258, 0.03, 39, 53, 62, 30, 44, 52
2024-12-12 23:08:24,260, 258, 0.02, 39, 53, 62, 30, 44, 52
2024-12-12 23:08:30,263, 257, 0.03, 39, 53, 62, 30, 44, 52
2024-12-12 23:08:35,261, 258, 0.02, 39, 53, 62, 30, 44, 52
2024-12-12 23:08:40,262, 258, 0.03, 39, 53, 60, 30, 44, 51
2024-12-12 23:08:45,261, 259, 0.02, 39, 53, 60, 30, 44, 51
2024-12-12 23:08:50,263, 259, 0.03, 39, 53, 60, 30, 44, 51
2024-12-12 23:08:55,261, 259, 0.02, 39, 53, 60, 30, 44, 51
2024-12-12 23:09:00,262, 258, 0.03, 39, 53, 60, 30, 44, 51
2024-12-12 23:09:05,262, 256, 0.02, 39, 53, 60, 30, 44, 51
2024-12-12 23:09:10,261, 258, 0.02, 39, 53, 62, 30, 44, 52
2024-12-12 23:09:15,263, 258, 0.03, 39, 53, 62, 30, 44, 52
2024-12-12 23:09:20,263, 258, 0.03, 39, 53, 60, 30, 44, 51
2024-12-12 23:09:25,262, 258, 0.03, 39, 53, 60, 30, 44, 51
2024-12-12 23:09:30,263, 258, 0.03, 39, 53, 60, 30, 44, 51
2024-12-12 23:09:35,261, 259, 0.02, 39, 53, 60, 30, 44, 51
2024-12-12 23:09:40,263, 259, 0.04, 39, 53, 60, 30, 44, 51
2024-12-12 23:09:45,263, 258, 0.03, 39, 53, 60, 30, 44, 51
2024-12-12 23:09:50,263, 258, 0.03, 37, 51, 58, 29, 43, 50
2024-12-12 23:09:55,261, 259, 0.02, 37, 51, 58, 29, 43, 50
2024-12-12 23:10:00,262, 257, 0.03, 37, 51, 58, 29, 43, 50
2024-12-12 23:10:05,263, 258, 0.03, 37, 50, 57, 29, 42, 49
2024-12-12 23:10:10,261, 258, 0.02, 37, 50, 57, 29, 42, 49
2024-12-12 23:10:15,262, 256, 0.03, 37, 51, 58, 29, 43, 50
2024-12-12 23:10:20,260, 258, 0.02, 37, 51, 58, 29, 43, 50
2024-12-12 23:10:26,261, 259, 0.02, 39, 53, 60, 30, 44, 51
2024-12-12 23:10:31,262, 259, 0.03, 37, 51, 58, 29, 43, 50
2024-12-12 23:10:36,263, 259, 0.03, 37, 50, 57, 29, 42, 49
2024-12-12 23:10:41,263, 259, 0.03, 37, 51, 58, 29, 43, 50
2024-12-12 23:10:46,261, 258, 0.02, 37, 51, 58, 29, 43, 50
2024-12-12 23:10:51,262, 258, 0.03, 37, 51, 58, 29, 43, 50
2024-12-12 23:10:56,263, 258, 0.03, 37, 50, 57, 29, 42, 49
2024-12-12 23:11:01,261, 258, 0.02, 36, 48, 55, 28, 41, 48
2024-12-12 23:11:06,262, 258, 0.03, 37, 50, 57, 29, 42, 49
2024-12-12 23:11:11,263, 259, 0.03, 37, 51, 58, 29, 43, 50
2024-12-12 23:11:16,262, 257, 0.03, 39, 53, 60, 30, 44, 51
2024-12-12 23:11:21,264, 260, 0.04, 39, 53, 60, 30, 44, 51
2024-12-12 23:11:26,262, 259, 0.03, 39, 53, 60, 30, 44, 51
2024-12-12 23:11:31,262, 258, 0.03, 39, 53, 60, 30, 44, 51
2024-12-12 23:11:36,263, 258, 0.03, 37, 51, 58, 29, 43, 50
2024-12-12 23:11:41,263, 258, 0.03, 39, 53, 60, 30, 44, 51
2024-12-12 23:11:46,262, 257, 0.03, 39, 53, 60, 30, 44, 51
2024-12-12 23:11:51,263, 259, 0.03, 39, 53, 60, 30, 44, 51
2024-12-12 23:11:56,262, 257, 0.03, 37, 51, 58, 29, 43, 50
2024-12-12 23:12:01,262, 258, 0.03, 37, 51, 58, 29, 43, 50
2024-12-12 23:12:06,262, 258, 0.03, 37, 50, 57, 29, 42, 49
2024-12-12 23:12:11,263, 259, 0.03, 37, 51, 58, 29, 43, 50
2024-12-12 23:12:16,261, 259, 0.02, 37, 51, 58, 29, 43, 50
2024-12-12 23:12:21,262, 258, 0.03, 39, 53, 60, 30, 44, 51
2024-12-12 23:12:26,261, 258, 0.02, 39, 53, 60, 30, 44, 51
2024-12-12 23:12:32,264, 259, 0.04, 39, 53, 62, 30, 44, 52
2024-12-12 23:12:37,262, 258, 0.03, 39, 53, 62, 30, 44, 52
2024-12-12 23:12:42,262, 259, 0.03, 39, 53, 60, 30, 44, 51
2024-12-12 23:12:47,264, 259, 0.04, 39, 53, 60, 30, 44, 51
2024-12-12 23:12:52,261, 258, 0.02, 39, 53, 62, 30, 44, 52
2024-12-12 23:12:57,262, 258, 0.03, 39, 53, 60, 30, 44, 51
2024-12-12 23:13:02,263, 258, 0.03, 37, 51, 58, 29, 43, 50
2024-12-12 23:13:07,262, 259, 0.03, 39, 53, 60, 30, 44, 51
2024-12-12 23:13:12,263, 257, 0.03, 37, 51, 58, 29, 43, 50
2024-12-12 23:13:17,261, 258, 0.02, 37, 51, 58, 29, 43, 50
2024-12-12 23:13:22,262, 258, 0.03, 37, 51, 58, 29, 43, 50
2024-12-12 23:13:27,262, 258, 0.03, 39, 53, 60, 30, 44, 51
2024-12-12 23:13:32,262, 257, 0.03, 39, 53, 62, 30, 44, 52
2024-12-12 23:13:37,264, 259, 0.02, 39, 53, 62, 30, 44, 52
2024-12-12 23:13:42,264, 259, 0.04, 39, 53, 60, 30, 44, 51
2024-12-12 23:13:47,261, 258, 0.02, 39, 53, 62, 30, 44, 52
2024-12-12 23:13:52,263, 258, 0.03, 39, 53, 60, 30, 44, 51
2024-12-12 23:13:57,262, 257, 0.03, 39, 53, 60, 30, 44, 51
2024-12-12 23:14:02,261, 258, 0.03, 37, 51, 58, 29, 43, 50
2024-12-12 23:14:07,262, 259, 0.03, 37, 51, 58, 29, 43, 50
2024-12-12 23:14:12,262, 259, 0.03, 37, 51, 58, 29, 43, 50
2024-12-12 23:14:17,261, 257, 0.02, 37, 51, 58, 29, 43, 50
2024-12-12 23:14:22,262, 257, 0.03, 37, 51, 58, 29, 43, 50
2024-12-12 23:14:27,264, 257, 0.02, 37, 51, 58, 29, 43, 50
2024-12-12 23:14:33,262, 259, 0.03, 37, 51, 58, 29, 43, 50
2024-12-12 23:14:38,261, 258, 0.02, 39, 53, 60, 30, 44, 51
2024-12-12 23:14:43,261, 258, 0.03, 39, 53, 60, 30, 44, 51
2024-12-12 23:14:48,262, 257, 0.03, 37, 51, 58, 29, 43, 50
2024-12-12 23:14:53,263, 258, 0.03, 39, 53, 60, 30, 44, 51
2024-12-12 23:14:58,262, 257, 0.02, 37, 51, 58, 29, 43, 50
2024-12-12 23:15:03,263, 257, 0.03, 37, 51, 58, 29, 43, 50
2024-12-12 23:15:08,263, 259, 0.03, 37, 51, 58, 29, 43, 50
2024-12-12 23:15:13,263, 258, 0.03, 39, 53, 62, 30, 44, 52
2024-12-12 23:15:18,261, 258, 0.02, 39, 53, 60, 30, 44, 51
2024-12-12 23:15:23,263, 258, 0.03, 39, 53, 60, 30, 44, 51
2024-12-12 23:15:28,261, 259, 0.02, 39, 53, 60, 30, 44, 51
2024-12-12 23:15:33,262, 259, 0.03, 39, 53, 60, 30, 44, 51
2024-12-12 23:15:38,262, 257, 0.03, 39, 53, 60, 30, 44, 51
2024-12-12 23:15:43,262, 259, 0.03, 37, 51, 58, 29, 43, 50
2024-12-12 23:15:48,261, 260, 0.02, 37, 50, 57, 29, 42, 49
2024-12-12 23:15:53,264, 258, 0.03, 37, 51, 58, 29, 43, 50
2024-12-12 23:15:58,264, 259, 0.04, 37, 50, 57, 29, 42, 49
2024-12-12 23:16:03,263, 259, 0.03, 37, 50, 57, 29, 42, 49
2024-12-12 23:16:08,263, 258, 0.03, 37, 50, 57, 29, 42, 49
2024-12-12 23:16:13,261, 258, 0.03, 37, 50, 57, 29, 42, 49
2024-12-12 23:16:18,263, 256, 0.03, 37, 51, 58, 29, 43, 50
2024-12-12 23:16:23,261, 259, 0.02, 37, 50, 57, 29, 42, 49
2024-12-12 23:16:28,262, 259, 0.03, 37, 50, 57, 29, 42, 49
2024-12-12 23:16:34,263, 258, 0.03, 37, 50, 57, 29, 42, 49
2024-12-12 23:16:39,263, 258, 0.03, 37, 50, 57, 29, 42, 49
2024-12-12 23:16:44,260, 258, 0.02, 37, 50, 57, 29, 42, 49
2024-12-12 23:16:49,263, 258, 0.03, 37, 50, 57, 29, 42, 49
2024-12-12 23:16:54,263, 259, 0.03, 37, 50, 57, 29, 42, 49
2024-12-12 23:16:59,263, 257, 0.02, 36, 48, 55, 28, 41, 48
2024-12-12 23:17:04,262, 258, 0.03, 36, 48, 55, 28, 41, 48
2024-12-12 23:17:09,262, 257, 0.03, 36, 48, 55, 28, 41, 48
2024-12-12 23:17:14,262, 258, 0.03, 37, 50, 57, 29, 42, 49
2024-12-12 23:17:19,261, 258, 0.02, 37, 50, 57, 29, 42, 49
2024-12-12 23:17:24,263, 260, 0.03, 37, 51, 58, 29, 43, 50
2024-12-12 23:17:29,263, 257, 0.03, 37, 51, 58, 29, 43, 50
2024-12-12 23:17:34,261, 258, 0.03, 37, 51, 58, 29, 43, 50
2024-12-12 23:17:39,262, 258, 0.03, 37, 50, 57, 29, 42, 49
2024-12-12 23:17:44,261, 257, 0.02, 37, 50, 57, 29, 42, 49
2024-12-12 23:17:49,262, 258, 0.03, 37, 50, 57, 29, 42, 49
2024-12-12 23:17:54,263, 258, 0.03, 37, 51, 58, 29, 43, 50
2024-12-12 23:17:59,262, 258, 0.03, 37, 50, 57, 29, 42, 49
2024-12-12 23:18:04,262, 258, 0.03, 37, 51, 58, 29, 43, 50
2024-12-12 23:18:09,262, 257, 0.03, 37, 51, 58, 29, 43, 50
2024-12-12 23:18:14,263, 259, 0.03, 39, 53, 60, 30, 44, 51
2024-12-12 23:18:19,262, 259, 0.03, 37, 51, 58, 29, 43, 50
2024-12-12 23:18:24,262, 258, 0.03, 37, 51, 58, 29, 43, 50
2024-12-12 23:18:29,262, 259, 0.03, 37, 51, 58, 29, 43, 50
2024-12-12 23:18:34,263, 258, 0.03, 39, 53, 62, 30, 44, 52
2024-12-12 23:18:40,263, 258, 0.03, 40, 55, 64, 31, 45, 53
2024-12-12 23:18:45,261, 259, 0.03, 39, 53, 62, 30, 44, 52
2024-12-12 23:18:50,261, 259, 0.02, 39, 53, 62, 30, 44, 52
2024-12-12 23:18:55,261, 257, 0.02, 39, 53, 62, 30, 44, 52
2024-12-12 23:19:00,262, 258, 0.03, 39, 53, 62, 30, 44, 52
2024-12-12 23:19:05,262, 257, 0.03, 39, 53, 60, 30, 44, 51
2024-12-12 23:19:10,263, 258, 0.03, 39, 53, 62, 30, 44, 52
2024-12-12 23:19:15,262, 257, 0.03, 39, 53, 62, 30, 44, 52
2024-12-12 23:19:20,262, 258, 0.03, 39, 53, 62, 30, 44, 52
2024-12-12 23:19:25,263, 259, 0.03, 39, 53, 62, 30, 44, 52
2024-12-12 23:19:30,262, 257, 0.03, 39, 53, 60, 30, 44, 51
2024-12-12 23:19:35,264, 258, 0.04, 39, 53, 60, 30, 44, 51
2024-12-12 23:19:40,263, 258, 0.03, 39, 53, 60, 30, 44, 51
2024-12-12 23:19:45,264, 257, 0.04, 39, 53, 62, 30, 44, 52
2024-12-12 23:19:50,263, 259, 0.03, 39, 53, 60, 30, 44, 51
2024-12-12 23:19:55,262, 258, 0.03, 37, 51, 58, 29, 43, 50
2024-12-12 23:20:00,263, 258, 0.03, 37, 50, 57, 29, 42, 49
2024-12-12 23:20:05,262, 259, 0.03, 37, 50, 57, 29, 42, 49
2024-12-12 23:20:10,263, 256, 0.02, 37, 51, 58, 29, 43, 50
2024-12-12 23:20:15,263, 259, 0.03, 37, 50, 57, 29, 42, 49
2024-12-12 23:20:20,264, 259, 0.04, 37, 51, 58, 29, 43, 50
2024-12-12 23:20:25,261, 259, 0.02, 37, 50, 57, 29, 42, 49
2024-12-12 23:20:30,262, 259, 0.03, 37, 50, 57, 29, 42, 49
2024-12-12 23:20:35,262, 258, 0.03, 37, 50, 57, 29, 42, 49
2024-12-12 23:20:41,261, 258, 0.02, 37, 50, 57, 29, 42, 49
2024-12-12 23:20:46,263, 259, 0.03, 37, 51, 58, 29, 43, 50
2024-12-12 23:20:51,261, 259, 0.02, 37, 51, 58, 29, 43, 50
2024-12-12 23:20:56,263, 258, 0.03, 37, 51, 58, 29, 43, 50
2024-12-12 23:21:01,262, 258, 0.03, 37, 51, 58, 29, 43, 50
2024-12-12 23:21:06,262, 257, 0.03, 39, 53, 60, 30, 44, 51
2024-12-12 23:21:11,262, 257, 0.03, 37, 51, 58, 29, 43, 50
2024-12-12 23:21:16,262, 259, 0.03, 37, 51, 58, 29, 43, 50
2024-12-12 23:21:21,262, 260, 0.03, 39, 53, 60, 30, 44, 51
2024-12-12 23:21:26,262, 258, 0.03, 37, 51, 58, 29, 43, 50
2024-12-12 23:21:31,263, 260, 0.03, 37, 51, 58, 29, 43, 50
2024-12-12 23:21:36,262, 260, 0.03, 37, 51, 58, 29, 43, 50
2024-12-12 23:21:41,262, 258, 0.03, 39, 53, 60, 30, 44, 51
2024-12-12 23:21:46,261, 258, 0.02, 39, 53, 60, 30, 44, 51
2024-12-12 23:21:51,263, 258, 0.03, 39, 53, 60, 30, 44, 51
2024-12-12 23:21:56,262, 259, 0.03, 39, 53, 60, 30, 44, 51
2024-12-12 23:22:01,264, 259, 0.04, 39, 53, 62, 30, 44, 52
2024-12-12 23:22:06,262, 259, 0.03, 39, 53, 62, 30, 44, 52
2024-12-12 23:22:11,262, 258, 0.03, 39, 53, 62, 30, 44, 52
2024-12-12 23:22:16,261, 257, 0.02, 39, 53, 60, 30, 44, 51
2024-12-12 23:22:21,264, 258, 0.04, 39, 53, 60, 30, 44, 51
2024-12-12 23:22:26,262, 258, 0.03, 39, 53, 60, 30, 44, 51
2024-12-12 23:22:32,263, 258, 0.03, 37, 51, 58, 29, 43, 50
2024-12-12 23:22:37,263, 259, 0.03, 37, 51, 58, 29, 43, 50
2024-12-12 23:22:42,263, 259, 0.03, 39, 53, 60, 30, 44, 51
2024-12-12 23:22:47,263, 258, 0.03, 39, 53, 60, 30, 44, 51
2024-12-12 23:22:52,261, 259, 0.02, 37, 51, 58, 29, 43, 50
2024-12-12 23:22:57,261, 258, 0.02, 37, 51, 58, 29, 43, 50
2024-12-12 23:23:02,262, 258, 0.03, 37, 50, 57, 29, 42, 49
2024-12-12 23:23:07,262, 258, 0.04, 37, 51, 58, 29, 43, 50
2024-12-12 23:23:12,262, 258, 0.03, 37, 50, 57, 29, 42, 49
2024-12-12 23:23:17,260, 259, 0.02, 37, 50, 57, 29, 42, 49
2024-12-12 23:23:22,261, 259, 0.02, 36, 48, 55, 28, 41, 48
2024-12-12 23:23:27,262, 258, 0.03, 36, 48, 55, 28, 41, 48
2024-12-12 23:23:32,262, 258, 0.03, 36, 48, 55, 28, 41, 48
2024-12-12 23:23:37,263, 258, 0.03, 36, 48, 55, 28, 41, 48
2024-12-12 23:23:42,260, 259, 0.03, 36, 48, 55, 28, 41, 48
2024-12-12 23:23:47,261, 259, 0.02, 36, 48, 55, 28, 41, 48
2024-12-12 23:23:52,263, 258, 0.03, 36, 48, 55, 28, 41, 48
2024-12-12 23:23:57,262, 258, 0.03, 36, 48, 55, 28, 41, 48
2024-12-12 23:24:02,264, 257, 0.04, 36, 48, 55, 28, 41, 48
2024-12-12 23:24:07,263, 258, 0.03, 36, 48, 55, 28, 41, 48
2024-12-12 23:24:12,262, 258, 0.03, 36, 48, 55, 28, 41, 48
2024-12-12 23:24:17,262, 258, 0.03, 36, 48, 55, 28, 41, 48
2024-12-12 23:24:22,262, 260, 0.03, 36, 48, 55, 28, 41, 48
2024-12-12 23:24:27,263, 259, 0.03, 36, 48, 55, 28, 41, 48
2024-12-12 23:24:33,263, 259, 0.03, 36, 48, 55, 28, 41, 48
2024-12-12 23:24:38,260, 257, 0.02, 36, 48, 55, 28, 41, 48
2024-12-12 23:24:43,262, 259, 0.03, 37, 50, 57, 29, 42, 49
2024-12-12 23:24:48,264, 258, 0.04, 37, 50, 57, 29, 42, 49
2024-12-12 23:24:53,261, 258, 0.03, 37, 51, 58, 29, 43, 50
2024-12-12 23:24:58,263, 259, 0.03, 37, 50, 57, 29, 42, 49
2024-12-12 23:25:03,264, 259, 0.04, 37, 50, 57, 29, 42, 49
2024-12-12 23:25:08,262, 257, 0.03, 37, 50, 57, 29, 42, 49
2024-12-12 23:25:13,262, 259, 0.03, 37, 50, 57, 29, 42, 49
2024-12-12 23:25:18,262, 258, 0.04, 37, 50, 57, 29, 42, 49
2024-12-12 23:25:23,263, 260, 0.03, 37, 50, 57, 29, 42, 49
2024-12-12 23:25:28,263, 259, 0.03, 37, 50, 57, 29, 42, 49
2024-12-12 23:25:33,262, 258, 0.03, 37, 51, 58, 29, 43, 50
2024-12-12 23:25:38,262, 258, 0.03, 37, 50, 57, 29, 42, 49
2024-12-12 23:25:43,262, 259, 0.03, 37, 50, 57, 29, 42, 49
2024-12-12 23:25:48,262, 259, 0.03, 37, 50, 57, 29, 42, 49
2024-12-12 23:25:53,263, 258, 0.03, 37, 51, 58, 29, 43, 50
2024-12-12 23:25:58,264, 258, 0.04, 39, 53, 60, 30, 44, 51
2024-12-12 23:26:03,262, 259, 0.03, 39, 53, 60, 30, 44, 51
2024-12-12 23:26:08,261, 257, 0.02, 39, 53, 60, 30, 44, 51
2024-12-12 23:26:13,262, 257, 0.03, 37, 51, 58, 29, 43, 50
2024-12-12 23:26:18,262, 259, 0.03, 37, 51, 58, 29, 43, 50
2024-12-12 23:26:23,263, 258, 0.03, 37, 50, 57, 29, 42, 49
2024-12-12 23:26:29,262, 258, 0.03, 36, 48, 55, 28, 41, 48
2024-12-12 23:26:34,262, 259, 0.03, 36, 48, 55, 28, 41, 48
2024-12-12 23:26:39,263, 258, 0.03, 36, 48, 55, 28, 41, 48
2024-12-12 23:26:44,262, 257, 0.03, 36, 48, 55, 28, 41, 48
2024-12-12 23:26:49,262, 258, 0.03, 36, 48, 55, 28, 41, 48
2024-12-12 23:26:54,263, 257, 0.03, 36, 48, 55, 28, 41, 48
2024-12-12 23:26:59,262, 258, 0.03, 36, 48, 55, 28, 41, 48
2024-12-12 23:27:04,262, 258, 0.03, 36, 48, 55, 28, 41, 48
2024-12-12 23:27:09,261, 258, 0.02, 37, 50, 57, 29, 42, 49
2024-12-12 23:27:14,262, 258, 0.03, 37, 51, 58, 29, 43, 50
2024-12-12 23:27:19,262, 259, 0.04, 39, 53, 60, 30, 44, 51
2024-12-12 23:27:24,263, 259, 0.03, 37, 51, 58, 29, 43, 50
2024-12-12 23:27:29,263, 258, 0.03, 37, 51, 58, 29, 43, 50
2024-12-12 23:27:34,262, 258, 0.03, 37, 50, 57, 29, 42, 49
2024-12-12 23:27:39,262, 257, 0.03, 37, 51, 58, 29, 43, 50
2024-12-12 23:27:44,264, 259, 0.04, 37, 51, 58, 29, 43, 50
2024-12-12 23:27:49,262, 259, 0.01, 39, 53, 60, 30, 44, 51
2024-12-12 23:27:54,262, 259, 0.03, 39, 53, 60, 30, 44, 51
2024-12-12 23:27:59,263, 258, 0.03, 39, 53, 62, 30, 44, 52
2024-12-12 23:28:04,262, 258, 0.03, 39, 53, 62, 30, 44, 52
2024-12-12 23:28:09,263, 258, 0.03, 39, 53, 62, 30, 44, 52
2024-12-12 23:28:14,262, 259, 0.03, 39, 53, 62, 30, 44, 52
2024-12-12 23:28:19,263, 258, 0.02, 40, 56, 66, 31, 46, 54
2024-12-12 23:28:24,262, 259, 0.03, 40, 56, 66, 31, 46, 54
2024-12-12 23:28:29,262, 259, 0.03, 39, 53, 62, 30, 44, 52
2024-12-12 23:28:35,263, 258, 0.03, 39, 53, 60, 30, 44, 51
2024-12-12 23:28:40,262, 258, 0.03, 37, 51, 58, 29, 43, 50
2024-12-12 23:28:45,263, 257, 0.03, 37, 51, 58, 29, 43, 50
2024-12-12 23:28:50,263, 258, 0.03, 39, 53, 62, 30, 44, 52
2024-12-12 23:28:55,261, 258, 0.03, 39, 53, 60, 30, 44, 51
2024-12-12 23:29:00,262, 259, 0.03, 39, 53, 60, 30, 44, 51
2024-12-12 23:29:05,263, 259, 0.03, 39, 53, 60, 30, 44, 51
2024-12-12 23:29:10,262, 257, 0.03, 39, 53, 60, 30, 44, 51
2024-12-12 23:29:15,262, 259, 0.03, 39, 53, 60, 30, 44, 51
2024-12-12 23:29:20,262, 258, 0.03, 39, 53, 60, 30, 44, 51
2024-12-12 23:29:25,261, 258, 0.02, 39, 53, 60, 30, 44, 51
2024-12-12 23:29:30,262, 258, 0.03, 39, 53, 62, 30, 44, 52
2024-12-12 23:29:35,262, 258, 0.03, 39, 53, 60, 30, 44, 51
2024-12-12 23:29:40,263, 260, 0.03, 39, 53, 60, 30, 44, 51
2024-12-12 23:29:45,262, 258, 0.03, 39, 53, 62, 30, 44, 52
2024-12-12 23:29:50,262, 258, 0.03, 39, 53, 62, 30, 44, 52
2024-12-12 23:29:55,262, 259, 0.03, 39, 53, 62, 30, 44, 52
2024-12-12 23:30:00,262, 259, 0.03, 39, 53, 62, 30, 44, 52
2024-12-12 23:30:05,263, 258, 0.03, 39, 53, 62, 30, 44, 52
2024-12-12 23:30:10,263, 259, 0.03, 39, 53, 62, 30, 44, 52
2024-12-12 23:30:15,261, 258, 0.02, 39, 53, 62, 30, 44, 52
2024-12-12 23:30:20,263, 259, 0.03, 39, 53, 60, 30, 44, 51
