sep=,
Time,visible_light,IR_light,PM1.0 concentration(CF=1; Standard particulate matter; unit:ug/m3),PM2.5 concentration(CF=1; Standard particulate matter; unit:ug/m3),PM10 concentration(CF=1; Standard particulate matter; unit:ug/m3),PM1.0 concentration(Atmospheric environment; unit:ug/m3),PM2.5 concentration(Atmospheric environment;unit:ug/m3),PM10 concentration(Atmospheric environment;unit:ug/m3)
2024-12-20 22:23:49,261, 259, 0.02, 36, 48, 55, 28, 41, 48
2024-12-20 22:23:54,261, 257, 0.02, 34, 46, 53, 27, 40, 47
2024-12-20 22:23:59,261, 259, 0.02, 34, 46, 53, 27, 40, 47
2024-12-20 22:24:04,261, 258, 0.02, 36, 48, 55, 28, 41, 48
2024-12-20 22:24:09,263, 258, 0.03, 36, 48, 55, 28, 41, 48
2024-12-20 22:24:14,260, 259, 0.02, 36, 48, 55, 28, 41, 48
2024-12-20 22:24:19,261, 258, 0.02, 36, 48, 55, 28, 41, 48
2024-12-20 22:24:24,262, 258, 0.03, 36, 48, 55, 28, 41, 48
2024-12-20 22:24:29,263, 258, 0.03, 36, 48, 55, 28, 41, 48
2024-12-20 22:24:34,264, 258, 0.04, 36, 48, 55, 28, 41, 48
2024-12-20 22:24:39,262, 258, 0.04, 34, 46, 53, 27, 40, 47
2024-12-20 22:24:44,263, 259, 0.03, 34, 46, 53, 27, 40, 47
2024-12-20 22:24:49,262, 258, 0.03, 34, 46, 53, 27, 40, 47
2024-12-20 22:24:54,263, 257, 0.03, 33, 43, 45, 26, 38, 45
2024-12-20 22:24:59,263, 258, 0.03, 33, 43, 44, 26, 38, 44
2024-12-20 22:25:04,260, 260, 0.02, 33, 43, 44, 26, 38, 44
2024-12-20 22:25:09,263, 257, 0.03, 33, 43, 44, 26, 38, 44
2024-12-20 22:25:14,262, 258, 0.03, 33, 43, 44, 26, 38, 44
2024-12-20 22:25:19,262, 258, 0.03, 34, 45, 51, 27, 39, 46
2024-12-20 22:25:24,261, 257, 0.02, 34, 46, 53, 27, 40, 47
2024-12-20 22:25:29,263, 257, 0.03, 37, 51, 58, 29, 43, 50
2024-12-20 22:25:34,261, 258, 0.02, 37, 51, 58, 29, 43, 50
2024-12-20 22:25:39,263, 258, 0.03, 37, 51, 58, 29, 43, 50
2024-12-20 22:25:44,261, 258, 0.02, 39, 53, 60, 30, 44, 51
2024-12-20 22:25:49,263, 257, 0.03, 40, 56, 66, 31, 46, 54
2024-12-20 22:25:54,263, 258, 0.03, 44, 60, 69, 33, 48, 56
2024-12-20 22:25:59,262, 259, 0.03, 44, 61, 73, 33, 49, 58
2024-12-20 22:26:04,262, 258, 0.03, 48, 68, 82, 36, 53, 63
2024-12-20 22:26:09,261, 257, 0.02, 54, 80, 96, 40, 60, 71
2024-12-20 22:26:14,262, 258, 0.03, 57, 84, 103, 42, 63, 75
2024-12-20 22:26:19,261, 259, 0.02, 57, 84, 103, 42, 63, 75
2024-12-20 22:26:24,262, 257, 0.03, 56, 81, 99, 41, 61, 73
2024-12-20 22:26:29,262, 258, 0.03, 54, 80, 96, 40, 60, 71
2024-12-20 22:26:34,262, 257, 0.03, 53, 76, 92, 39, 58, 69
2024-12-20 22:26:39,261, 258, 0.02, 53, 76, 92, 39, 58, 69
2024-12-20 22:26:44,263, 258, 0.03, 53, 76, 92, 39, 58, 69
2024-12-20 22:26:49,262, 259, 0.03, 53, 76, 92, 39, 58, 69
2024-12-20 22:26:54,262, 259, 0.03, 54, 78, 94, 40, 59, 70
2024-12-20 22:26:59,263, 258, 0.03, 53, 76, 92, 39, 58, 69
2024-12-20 22:27:04,263, 260, 0.03, 53, 76, 92, 39, 58, 69
2024-12-20 22:27:09,262, 258, 0.03, 51, 73, 87, 38, 56, 66
2024-12-20 22:27:15,261, 258, 0.02, 50, 71, 85, 37, 55, 65
2024-12-20 22:27:19,262, 258, 0.03, 50, 71, 85, 37, 55, 65
2024-12-20 22:27:24,263, 258, 0.03, 48, 68, 80, 36, 53, 62
2024-12-20 22:27:30,261, 258, 0.02, 45, 63, 74, 34, 50, 59
2024-12-20 22:27:35,263, 259, 0.03, 44, 61, 73, 33, 49, 58
2024-12-20 22:27:40,262, 259, 0.03, 44, 60, 69, 33, 48, 56
2024-12-20 22:27:45,263, 258, 0.03, 42, 58, 67, 32, 47, 55
2024-12-20 22:27:50,263, 258, 0.03, 42, 58, 67, 32, 47, 55
2024-12-20 22:27:55,262, 259, 0.03, 42, 58, 67, 32, 47, 55
2024-12-20 22:28:00,263, 257, 0.03, 40, 56, 66, 31, 46, 54
2024-12-20 22:28:05,263, 259, 0.03, 40, 55, 64, 31, 45, 53
2024-12-20 22:28:10,262, 259, 0.03, 39, 53, 62, 30, 44, 52
2024-12-20 22:28:15,262, 258, 0.03, 39, 53, 60, 30, 44, 51
2024-12-20 22:28:20,264, 258, 0.04, 37, 50, 57, 29, 42, 49
2024-12-20 22:28:25,261, 259, 0.02, 36, 48, 55, 28, 41, 48
2024-12-20 22:28:30,263, 257, 0.03, 36, 48, 55, 28, 41, 48
2024-12-20 22:28:35,263, 258, 0.03, 36, 48, 55, 28, 41, 48
2024-12-20 22:28:40,263, 258, 0.03, 36, 48, 55, 28, 41, 48
2024-12-20 22:28:45,261, 259, 0.02, 36, 48, 55, 28, 41, 48
2024-12-20 22:28:50,262, 257, 0.03, 36, 48, 55, 28, 41, 48
2024-12-20 22:28:55,262, 257, 0.03, 34, 46, 53, 27, 40, 47
2024-12-20 22:29:00,262, 258, 0.03, 34, 46, 53, 27, 40, 47
2024-12-20 22:29:05,262, 258, 0.03, 34, 45, 51, 27, 39, 46
2024-12-20 22:29:10,262, 257, 0.03, 34, 45, 51, 27, 39, 46
2024-12-20 22:29:15,262, 258, 0.03, 34, 45, 51, 27, 39, 46
2024-12-20 22:29:20,261, 257, 0.02, 34, 45, 51, 27, 39, 46
2024-12-20 22:29:25,264, 258, 0.04, 34, 45, 51, 27, 39, 46
2024-12-20 22:29:30,263, 259, 0.03, 34, 45, 51, 27, 39, 46
2024-12-20 22:29:35,261, 259, 0.02, 33, 43, 45, 26, 38, 45
2024-12-20 22:29:40,261, 258, 0.02, 33, 43, 44, 26, 38, 44
2024-12-20 22:29:45,262, 258, 0.03, 33, 43, 45, 26, 38, 45
2024-12-20 22:29:50,262, 258, 0.03, 33, 43, 45, 26, 38, 45
2024-12-20 22:29:55,262, 258, 0.03, 34, 45, 51, 27, 39, 46
2024-12-20 22:30:00,263, 258, 0.03, 33, 43, 45, 26, 38, 45
2024-12-20 22:30:05,262, 258, 0.03, 34, 45, 51, 27, 39, 46
2024-12-20 22:30:10,261, 258, 0.02, 34, 45, 51, 27, 39, 46
2024-12-20 22:30:15,263, 258, 0.03, 33, 43, 45, 26, 38, 45
2024-12-20 22:30:20,262, 257, 0.03, 34, 45, 51, 27, 39, 46
2024-12-20 22:30:25,263, 258, 0.03, 33, 43, 45, 26, 38, 45
2024-12-20 22:30:30,264, 258, 0.04, 34, 45, 51, 27, 39, 46
2024-12-20 22:30:35,263, 257, 0.03, 34, 45, 51, 27, 39, 46
2024-12-20 22:30:40,262, 258, 0.03, 34, 45, 51, 27, 39, 46
2024-12-20 22:30:45,264, 259, 0.04, 34, 45, 51, 27, 39, 46
2024-12-20 22:30:50,262, 257, 0.03, 34, 46, 53, 27, 40, 47
2024-12-20 22:30:55,262, 259, 0.03, 34, 45, 51, 27, 39, 46
2024-12-20 22:31:00,261, 258, 0.02, 33, 43, 45, 26, 38, 45
2024-12-20 22:31:05,261, 258, 0.02, 33, 43, 45, 26, 38, 45
2024-12-20 22:31:10,262, 259, 0.03, 33, 43, 44, 26, 38, 44
2024-12-20 22:31:15,261, 257, 0.02, 33, 43, 44, 26, 38, 44
2024-12-20 22:31:20,262, 260, 0.03, 33, 43, 44, 26, 38, 44
2024-12-20 22:31:25,262, 258, 0.03, 33, 43, 44, 26, 38, 44
2024-12-20 22:31:30,264, 259, 0.04, 33, 43, 44, 26, 38, 44
2024-12-20 22:31:35,261, 258, 0.03, 33, 43, 44, 26, 38, 44
2024-12-20 22:31:40,263, 259, 0.03, 33, 43, 44, 26, 38, 44
2024-12-20 22:31:45,263, 258, 0.03, 33, 43, 44, 26, 38, 44
2024-12-20 22:31:50,261, 258, 0.02, 33, 43, 44, 26, 38, 44
2024-12-20 22:31:55,262, 258, 0.03, 33, 43, 44, 26, 38, 44
2024-12-20 22:32:00,261, 257, 0.03, 33, 43, 44, 26, 38, 44
2024-12-20 22:32:05,261, 259, 0.02, 33, 43, 44, 26, 38, 44
2024-12-20 22:32:10,263, 258, 0.03, 33, 43, 44, 26, 38, 44
2024-12-20 22:32:15,262, 259, 0.03, 33, 43, 45, 26, 38, 45
2024-12-20 22:32:20,262, 258, 0.03, 33, 43, 44, 26, 38, 44
2024-12-20 22:32:26,262, 259, 0.03, 33, 43, 45, 26, 38, 45
2024-12-20 22:32:30,263, 259, 0.03, 33, 43, 44, 26, 38, 44
2024-12-20 22:32:35,263, 260, 0.03, 33, 43, 44, 26, 38, 44
2024-12-20 22:32:41,262, 258, 0.03, 33, 43, 44, 26, 38, 44
2024-12-20 22:32:46,261, 258, 0.02, 33, 43, 44, 26, 38, 44
2024-12-20 22:32:51,264, 259, 0.04, 33, 43, 44, 26, 38, 44
2024-12-20 22:32:56,262, 258, 0.03, 31, 41, 43, 25, 37, 43
2024-12-20 22:33:01,263, 258, 0.03, 33, 43, 44, 26, 38, 44
2024-12-20 22:33:06,262, 259, 0.03, 33, 43, 44, 26, 38, 44
2024-12-20 22:33:11,263, 258, 0.03, 33, 43, 44, 26, 38, 44
2024-12-20 22:33:16,263, 258, 0.03, 33, 43, 44, 26, 38, 44
2024-12-20 22:33:21,262, 258, 0.02, 33, 43, 44, 26, 38, 44
2024-12-20 22:33:26,262, 257, 0.03, 31, 41, 43, 25, 37, 43
2024-12-20 22:33:31,261, 258, 0.02, 31, 40, 42, 25, 36, 42
2024-12-20 22:33:36,262, 259, 0.03, 31, 41, 43, 25, 37, 43
2024-12-20 22:33:41,262, 257, 0.03, 33, 43, 44, 26, 38, 44
2024-12-20 22:33:46,263, 258, 0.03, 31, 41, 43, 25, 37, 43
2024-12-20 22:33:51,263, 259, 0.02, 31, 41, 43, 25, 37, 43
2024-12-20 22:33:56,263, 258, 0.03, 31, 41, 43, 25, 37, 43
2024-12-20 22:34:01,263, 258, 0.03, 31, 41, 43, 25, 37, 43
2024-12-20 22:34:06,262, 259, 0.03, 31, 40, 42, 25, 36, 42
2024-12-20 22:34:11,261, 258, 0.02, 31, 40, 42, 25, 36, 42
2024-12-20 22:34:16,263, 258, 0.03, 31, 40, 42, 25, 36, 42
2024-12-20 22:34:21,262, 258, 0.03, 31, 40, 42, 25, 36, 42
2024-12-20 22:34:26,262, 258, 0.03, 31, 40, 42, 25, 36, 42
2024-12-20 22:34:31,262, 258, 0.03, 31, 40, 42, 25, 36, 42
2024-12-20 22:34:36,262, 259, 0.03, 33, 43, 44, 26, 38, 44
2024-12-20 22:34:41,261, 258, 0.02, 33, 43, 44, 26, 38, 44
2024-12-20 22:34:46,262, 260, 0.03, 33, 43, 44, 26, 38, 44
2024-12-20 22:34:51,262, 259, 0.03, 33, 43, 44, 26, 38, 44
2024-12-20 22:34:56,263, 260, 0.03, 33, 43, 44, 26, 38, 44
2024-12-20 22:35:01,262, 257, 0.03, 34, 45, 51, 27, 39, 46
2024-12-20 22:35:06,262, 257, 0.04, 34, 45, 51, 27, 39, 46
2024-12-20 22:35:11,263, 257, 0.03, 34, 45, 51, 27, 39, 46
2024-12-20 22:35:16,261, 257, 0.02, 34, 45, 51, 27, 39, 46
2024-12-20 22:35:21,260, 257, 0.02, 34, 45, 51, 27, 39, 46
2024-12-20 22:35:26,260, 257, 0.02, 34, 45, 51, 27, 39, 46
2024-12-20 22:35:31,263, 259, 0.03, 34, 45, 51, 27, 39, 46
2024-12-20 22:35:36,263, 259, 0.03, 34, 46, 53, 27, 40, 47
2024-12-20 22:35:41,261, 258, 0.02, 36, 48, 55, 28, 41, 48
2024-12-20 22:35:46,262, 258, 0.03, 34, 46, 53, 27, 40, 47
2024-12-20 22:35:51,264, 258, 0.04, 34, 46, 53, 27, 40, 47
2024-12-20 22:35:56,263, 258, 0.03, 36, 48, 55, 28, 41, 48
2024-12-20 22:36:01,263, 258, 0.03, 37, 50, 57, 29, 42, 49
2024-12-20 22:36:06,261, 257, 0.03, 37, 50, 57, 29, 42, 49
2024-12-20 22:36:11,264, 259, 0.04, 37, 50, 57, 29, 42, 49
2024-12-20 22:36:16,261, 258, 0.02, 37, 51, 58, 29, 43, 50
2024-12-20 22:36:21,262, 257, 0.03, 39, 53, 60, 30, 44, 51
2024-12-20 22:36:26,262, 257, 0.03, 39, 53, 60, 30, 44, 51
2024-12-20 22:36:31,263, 258, 0.03, 40, 55, 64, 31, 45, 53
2024-12-20 22:36:36,262, 258, 0.03, 40, 55, 64, 31, 45, 53
2024-12-20 22:36:41,263, 259, 0.03, 40, 56, 66, 31, 46, 54
2024-12-20 22:36:46,263, 258, 0.03, 42, 58, 67, 32, 47, 55
2024-12-20 22:36:51,262, 257, 0.03, 42, 58, 67, 32, 47, 55
2024-12-20 22:36:56,262, 258, 0.03, 44, 61, 73, 33, 49, 58
2024-12-20 22:37:01,262, 258, 0.03, 44, 61, 71, 33, 49, 57
2024-12-20 22:37:06,262, 258, 0.03, 45, 63, 74, 34, 50, 59
2024-12-20 22:37:11,261, 258, 0.02, 45, 63, 74, 34, 50, 59
2024-12-20 22:37:16,263, 258, 0.03, 45, 63, 74, 34, 50, 59
2024-12-20 22:37:21,262, 259, 0.03, 45, 63, 74, 34, 50, 59
2024-12-20 22:37:26,262, 259, 0.03, 45, 63, 74, 34, 50, 59
2024-12-20 22:37:31,261, 259, 0.02, 47, 66, 78, 35, 52, 61
2024-12-20 22:37:37,262, 257, 0.03, 47, 66, 78, 35, 52, 61
2024-12-20 22:37:42,262, 257, 0.03, 47, 66, 78, 35, 52, 61
2024-12-20 22:37:47,262, 259, 0.03, 48, 68, 82, 36, 53, 63
2024-12-20 22:37:52,262, 258, 0.03, 50, 70, 83, 37, 54, 64
2024-12-20 22:37:57,263, 259, 0.03, 51, 73, 87, 38, 56, 66
2024-12-20 22:38:02,263, 258, 0.03, 51, 75, 89, 38, 57, 67
2024-12-20 22:38:07,262, 258, 0.03, 51, 75, 89, 38, 57, 67
2024-12-20 22:38:12,263, 258, 0.03, 53, 76, 92, 39, 58, 69
2024-12-20 22:38:17,263, 259, 0.03, 53, 76, 92, 39, 58, 69
2024-12-20 22:38:22,262, 258, 0.03, 53, 76, 92, 39, 58, 69
2024-12-20 22:38:27,263, 258, 0.03, 53, 76, 92, 39, 58, 69
2024-12-20 22:38:32,262, 257, 0.03, 53, 76, 92, 39, 58, 69
2024-12-20 22:38:37,264, 259, 0.03, 53, 76, 92, 39, 58, 69
2024-12-20 22:38:42,262, 258, 0.04, 53, 76, 92, 39, 58, 69
2024-12-20 22:38:47,262, 257, 0.02, 53, 76, 92, 39, 58, 69
2024-12-20 22:38:52,264, 257, 0.02, 53, 76, 92, 39, 58, 69
2024-12-20 22:38:57,263, 258, 0.02, 53, 76, 92, 39, 58, 69
2024-12-20 22:39:02,261, 259, 0.02, 53, 76, 92, 39, 58, 69
2024-12-20 22:39:07,262, 256, 0.03, 53, 76, 92, 39, 58, 69
2024-12-20 22:39:12,262, 258, 0.03, 51, 73, 87, 38, 56, 66
2024-12-20 22:39:17,263, 259, 0.03, 51, 73, 87, 38, 56, 66
2024-12-20 22:39:22,263, 258, 0.02, 51, 73, 87, 38, 56, 66
2024-12-20 22:39:27,261, 258, 0.03, 51, 73, 87, 38, 56, 66
2024-12-20 22:39:32,263, 258, 0.03, 50, 71, 85, 37, 55, 65
2024-12-20 22:39:37,262, 258, 0.04, 50, 71, 85, 37, 55, 65
2024-12-20 22:39:42,263, 258, 0.03, 48, 68, 82, 36, 53, 63
2024-12-20 22:39:47,262, 259, 0.03, 48, 68, 82, 36, 53, 63
2024-12-20 22:39:52,262, 258, 0.03, 48, 68, 80, 36, 53, 62
2024-12-20 22:39:57,263, 259, 0.03, 47, 66, 78, 35, 52, 61
2024-12-20 22:40:02,263, 259, 0.03, 47, 66, 78, 35, 52, 61
2024-12-20 22:40:07,263, 257, 0.03, 47, 66, 78, 35, 52, 61
2024-12-20 22:40:12,262, 258, 0.03, 48, 68, 82, 36, 53, 63
2024-12-20 22:40:17,264, 258, 0.04, 48, 68, 82, 36, 53, 63
2024-12-20 22:40:22,261, 257, 0.02, 48, 68, 80, 36, 53, 62
2024-12-20 22:40:27,261, 258, 0.02, 48, 68, 82, 36, 53, 63
2024-12-20 22:40:32,263, 259, 0.03, 48, 68, 80, 36, 53, 62
2024-12-20 22:40:37,262, 258, 0.02, 47, 66, 78, 35, 52, 61
2024-12-20 22:40:42,262, 257, 0.04, 47, 66, 78, 35, 52, 61
2024-12-20 22:40:47,263, 257, 0.03, 48, 68, 80, 36, 53, 62
2024-12-20 22:40:52,262, 258, 0.03, 47, 66, 78, 35, 52, 61
2024-12-20 22:40:57,261, 259, 0.02, 47, 66, 78, 35, 52, 61
2024-12-20 22:41:02,260, 258, 0.02, 47, 66, 78, 35, 52, 61
2024-12-20 22:41:07,262, 258, 0.03, 47, 66, 78, 35, 52, 61
2024-12-20 22:41:12,263, 258, 0.03, 47, 66, 78, 35, 52, 61
2024-12-20 22:41:17,263, 258, 0.03, 47, 66, 78, 35, 52, 61
2024-12-20 22:41:22,261, 259, 0.02, 48, 68, 80, 36, 53, 62
2024-12-20 22:41:27,261, 259, 0.02, 48, 68, 80, 36, 53, 62
2024-12-20 22:41:32,261, 258, 0.02, 48, 68, 80, 36, 53, 62
2024-12-20 22:41:37,262, 258, 0.03, 47, 66, 78, 35, 52, 61
2024-12-20 22:41:42,263, 257, 0.03, 48, 68, 82, 36, 53, 63
2024-12-20 22:41:47,262, 259, 0.03, 47, 66, 78, 35, 52, 61
2024-12-20 22:41:52,261, 258, 0.02, 47, 66, 78, 35, 52, 61
2024-12-20 22:41:57,261, 258, 0.02, 47, 66, 78, 35, 52, 61
2024-12-20 22:42:02,262, 259, 0.03, 47, 66, 78, 35, 52, 61
2024-12-20 22:42:07,263, 259, 0.03, 47, 65, 76, 35, 51, 60
2024-12-20 22:42:12,264, 257, 0.04, 45, 63, 74, 34, 50, 59
2024-12-20 22:42:17,262, 259, 0.03, 45, 63, 74, 34, 50, 59
2024-12-20 22:42:22,263, 259, 0.03, 45, 63, 74, 34, 50, 59
2024-12-20 22:42:27,262, 257, 0.03, 47, 65, 76, 35, 51, 60
2024-12-20 22:42:32,263, 259, 0.03, 47, 65, 76, 35, 51, 60
2024-12-20 22:42:38,261, 258, 0.02, 47, 65, 76, 35, 51, 60
2024-12-20 22:42:43,261, 258, 0.02, 47, 66, 78, 35, 52, 61
2024-12-20 22:42:48,263, 258, 0.03, 47, 66, 78, 35, 52, 61
2024-12-20 22:42:52,263, 258, 0.03, 47, 65, 76, 35, 51, 60
2024-12-20 22:42:58,263, 258, 0.03, 47, 66, 78, 35, 52, 61
2024-12-20 22:43:03,261, 257, 0.03, 47, 66, 78, 35, 52, 61
2024-12-20 22:43:08,262, 257, 0.03, 48, 68, 82, 36, 53, 63
2024-12-20 22:43:13,262, 257, 0.03, 48, 68, 80, 36, 53, 62
2024-12-20 22:43:18,263, 257, 0.03, 48, 68, 80, 36, 53, 62
2024-12-20 22:43:23,261, 258, 0.02, 48, 68, 80, 36, 53, 62
2024-12-20 22:43:28,261, 257, 0.02, 47, 66, 78, 35, 52, 61
2024-12-20 22:43:33,262, 257, 0.03, 48, 68, 82, 36, 53, 63
2024-12-20 22:43:38,262, 258, 0.03, 48, 68, 80, 36, 53, 62
2024-12-20 22:43:43,262, 258, 0.03, 48, 68, 82, 36, 53, 63
2024-12-20 22:43:48,262, 259, 0.03, 48, 68, 82, 36, 53, 63
2024-12-20 22:43:53,263, 257, 0.03, 48, 68, 82, 36, 53, 63
2024-12-20 22:43:58,262, 258, 0.03, 48, 68, 82, 36, 53, 63
2024-12-20 22:44:03,261, 259, 0.02, 47, 66, 78, 35, 52, 61
2024-12-20 22:44:08,263, 258, 0.03, 47, 66, 78, 35, 52, 61
2024-12-20 22:44:13,262, 259, 0.03, 47, 66, 78, 35, 52, 61
2024-12-20 22:44:18,261, 259, 0.02, 47, 66, 78, 35, 52, 61
2024-12-20 22:44:23,261, 259, 0.03, 47, 66, 78, 35, 52, 61
2024-12-20 22:44:28,263, 257, 0.03, 47, 66, 78, 35, 52, 61
2024-12-20 22:44:33,261, 258, 0.02, 47, 66, 78, 35, 52, 61
2024-12-20 22:44:38,261, 259, 0.02, 47, 66, 78, 35, 52, 61
2024-12-20 22:44:43,262, 258, 0.03, 48, 68, 80, 36, 53, 62
2024-12-20 22:44:48,261, 258, 0.02, 47, 66, 78, 35, 52, 61
2024-12-20 22:44:53,261, 258, 0.02, 47, 66, 78, 35, 52, 61
2024-12-20 22:44:58,263, 258, 0.03, 47, 66, 78, 35, 52, 61
2024-12-20 22:45:03,263, 258, 0.03, 47, 65, 76, 35, 51, 60
2024-12-20 22:45:08,264, 258, 0.04, 47, 65, 76, 35, 51, 60
2024-12-20 22:45:13,262, 259, 0.03, 45, 63, 74, 34, 50, 59
2024-12-20 22:45:18,262, 257, 0.03, 45, 63, 74, 34, 50, 59
2024-12-20 22:45:23,262, 258, 0.03, 45, 63, 74, 34, 50, 59
2024-12-20 22:45:28,261, 257, 0.02, 45, 63, 74, 34, 50, 59
2024-12-20 22:45:33,261, 260, 0.03, 45, 63, 74, 34, 50, 59
2024-12-20 22:45:38,262, 258, 0.03, 45, 63, 74, 34, 50, 59
2024-12-20 22:45:43,264, 259, 0.03, 45, 63, 74, 34, 50, 59
2024-12-20 22:45:48,262, 258, 0.02, 44, 61, 73, 33, 49, 58
2024-12-20 22:45:53,262, 258, 0.03, 44, 61, 71, 33, 49, 57
2024-12-20 22:45:58,264, 258, 0.03, 44, 60, 69, 33, 48, 56
2024-12-20 22:46:03,262, 257, 0.03, 44, 60, 69, 33, 48, 56
2024-12-20 22:46:08,262, 259, 0.03, 44, 60, 69, 33, 48, 56
2024-12-20 22:46:13,263, 258, 0.03, 42, 58, 67, 32, 47, 55
2024-12-20 22:46:18,261, 258, 0.02, 42, 58, 67, 32, 47, 55
2024-12-20 22:46:23,262, 258, 0.03, 40, 56, 66, 31, 46, 54
2024-12-20 22:46:28,263, 257, 0.03, 40, 56, 66, 31, 46, 54
2024-12-20 22:46:33,263, 259, 0.03, 40, 55, 64, 31, 45, 53
2024-12-20 22:46:38,263, 258, 0.03, 39, 53, 62, 30, 44, 52
2024-12-20 22:46:43,262, 258, 0.03, 39, 53, 60, 30, 44, 51
2024-12-20 22:46:48,263, 259, 0.03, 39, 53, 62, 30, 44, 52
2024-12-20 22:46:53,262, 258, 0.03, 39, 53, 62, 30, 44, 52
