sep=,
Time,visible_light,IR_light,PM1.0 concentration(CF=1; Standard particulate matter; unit:ug/m3),PM2.5 concentration(CF=1; Standard particulate matter; unit:ug/m3),PM10 concentration(CF=1; Standard particulate matter; unit:ug/m3),PM1.0 concentration(Atmospheric environment; unit:ug/m3),PM2.5 concentration(Atmospheric environment;unit:ug/m3),PM10 concentration(Atmospheric environment;unit:ug/m3)
2024-12-24 23:37:21,263, 257, 0.03, 6, 8, 8, 6, 8, 8
2024-12-24 23:37:26,260, 258, 0.02, 6, 8, 8, 6, 8, 8
2024-12-24 23:37:31,263, 259, 0.03, 6, 8, 8, 6, 8, 8
2024-12-24 23:37:36,262, 258, 0.03, 6, 8, 8, 6, 8, 8
2024-12-24 23:37:41,262, 257, 0.03, 6, 8, 8, 6, 8, 8
2024-12-24 23:37:46,262, 258, 0.03, 6, 8, 8, 6, 8, 8
2024-12-24 23:37:51,263, 259, 0.03, 6, 8, 8, 6, 8, 8
2024-12-24 23:37:56,262, 257, 0.03, 6, 8, 8, 6, 8, 8
2024-12-24 23:38:01,262, 258, 0.03, 6, 8, 8, 6, 8, 8
2024-12-24 23:38:06,262, 258, 0.03, 6, 9, 9, 6, 9, 9
2024-12-24 23:38:11,263, 258, 0.03, 6, 8, 8, 6, 8, 8
2024-12-24 23:38:16,261, 258, 0.02, 6, 8, 8, 6, 8, 8
2024-12-24 23:38:21,263, 258, 0.03, 6, 8, 8, 6, 8, 8
2024-12-24 23:38:26,262, 259, 0.03, 6, 8, 8, 6, 8, 8
2024-12-24 23:38:31,262, 258, 0.03, 6, 8, 8, 6, 8, 8
2024-12-24 23:38:36,262, 258, 0.03, 6, 8, 8, 6, 8, 8
2024-12-24 23:38:41,262, 258, 0.03, 6, 8, 8, 6, 8, 8
2024-12-24 23:38:46,262, 258, 0.03, 6, 8, 8, 6, 8, 8
2024-12-24 23:38:51,262, 259, 0.03, 5, 7, 7, 5, 7, 7
2024-12-24 23:38:56,262, 257, 0.02, 6, 8, 8, 6, 8, 8
2024-12-24 23:39:01,262, 258, 0.03, 6, 8, 8, 6, 8, 8
2024-12-24 23:39:06,261, 257, 0.02, 5, 7, 7, 5, 7, 7
2024-12-24 23:39:11,262, 258, 0.04, 5, 7, 7, 5, 7, 7
2024-12-24 23:39:16,263, 258, 0.03, 6, 8, 8, 6, 8, 8
2024-12-24 23:39:21,263, 258, 0.03, 5, 7, 7, 5, 7, 7
2024-12-24 23:39:26,262, 257, 0.03, 6, 8, 8, 6, 8, 8
2024-12-24 23:39:31,261, 258, 0.02, 5, 7, 7, 5, 7, 7
2024-12-24 23:39:36,263, 258, 0.03, 5, 7, 7, 5, 7, 7
2024-12-24 23:39:41,262, 258, 0.03, 5, 7, 7, 5, 7, 7
2024-12-24 23:39:46,263, 259, 0.03, 5, 7, 7, 5, 7, 7
2024-12-24 23:39:51,263, 258, 0.04, 5, 7, 7, 5, 7, 7
2024-12-24 23:39:56,261, 258, 0.02, 5, 7, 7, 5, 7, 7
2024-12-24 23:40:01,263, 259, 0.03, 6, 8, 8, 6, 8, 8
2024-12-24 23:40:06,263, 259, 0.03, 6, 8, 8, 6, 8, 8
2024-12-24 23:40:11,263, 258, 0.03, 5, 7, 7, 5, 7, 7
2024-12-24 23:40:16,263, 258, 0.03, 6, 8, 8, 6, 8, 8
2024-12-24 23:40:21,262, 259, 0.03, 5, 7, 7, 5, 7, 7
2024-12-24 23:40:26,262, 257, 0.03, 5, 7, 7, 5, 7, 7
2024-12-24 23:40:31,261, 258, 0.02, 5, 7, 7, 5, 7, 7
2024-12-24 23:40:36,263, 258, 0.03, 5, 7, 7, 5, 7, 7
2024-12-24 23:40:41,264, 259, 0.04, 5, 7, 7, 5, 7, 7
2024-12-24 23:40:46,262, 257, 0.03, 5, 7, 7, 5, 7, 7
2024-12-24 23:40:51,261, 259, 0.02, 5, 7, 7, 5, 7, 7
2024-12-24 23:40:56,262, 258, 0.03, 5, 7, 7, 5, 7, 7
2024-12-24 23:41:01,262, 258, 0.03, 5, 7, 7, 5, 7, 7
2024-12-24 23:41:06,261, 258, 0.02, 5, 7, 7, 5, 7, 7
2024-12-24 23:41:11,263, 257, 0.03, 5, 7, 7, 5, 7, 7
2024-12-24 23:41:16,263, 257, 0.03, 5, 7, 7, 5, 7, 7
2024-12-24 23:41:21,262, 257, 0.03, 5, 7, 7, 5, 7, 7
2024-12-24 23:41:27,263, 259, 0.03, 5, 7, 7, 5, 7, 7
2024-12-24 23:41:32,261, 257, 0.02, 4, 6, 6, 4, 6, 6
2024-12-24 23:41:36,262, 258, 0.03, 5, 7, 7, 5, 7, 7
2024-12-24 23:41:42,261, 259, 0.02, 5, 7, 7, 5, 7, 7
2024-12-24 23:41:47,260, 258, 0.02, 4, 6, 6, 4, 6, 6
2024-12-24 23:41:52,261, 259, 0.02, 5, 7, 7, 5, 7, 7
2024-12-24 23:41:57,261, 258, 0.02, 5, 7, 7, 5, 7, 7
2024-12-24 23:42:02,262, 258, 0.02, 5, 7, 7, 5, 7, 7
2024-12-24 23:42:07,262, 258, 0.03, 4, 6, 6, 4, 6, 6
2024-12-24 23:42:12,263, 258, 0.03, 4, 6, 6, 4, 6, 6
2024-12-24 23:42:17,263, 259, 0.03, 4, 6, 6, 4, 6, 6
2024-12-24 23:42:22,262, 257, 0.03, 4, 6, 6, 4, 6, 6
2024-12-24 23:42:27,263, 257, 0.03, 5, 7, 7, 5, 7, 7
2024-12-24 23:42:32,261, 258, 0.02, 5, 7, 7, 5, 7, 7
2024-12-24 23:42:37,260, 257, 0.02, 5, 7, 7, 5, 7, 7
2024-12-24 23:42:42,262, 258, 0.03, 5, 7, 7, 5, 7, 7
2024-12-24 23:42:47,262, 259, 0.03, 5, 7, 7, 5, 7, 7
2024-12-24 23:42:52,262, 258, 0.03, 5, 7, 7, 5, 7, 7
2024-12-24 23:42:57,262, 258, 0.03, 5, 7, 7, 5, 7, 7
2024-12-24 23:43:02,263, 259, 0.03, 5, 7, 7, 5, 7, 7
2024-12-24 23:43:07,263, 258, 0.02, 5, 7, 7, 5, 7, 7
2024-12-24 23:43:12,262, 257, 0.03, 5, 7, 7, 5, 7, 7
2024-12-24 23:43:17,261, 259, 0.02, 5, 7, 7, 5, 7, 7
2024-12-24 23:43:22,262, 259, 0.03, 5, 7, 7, 5, 7, 7
2024-12-24 23:43:27,261, 259, 0.02, 5, 7, 7, 5, 7, 7
2024-12-24 23:43:32,262, 257, 0.02, 5, 7, 7, 5, 7, 7
2024-12-24 23:43:37,262, 259, 0.03, 5, 7, 7, 5, 7, 7
2024-12-24 23:43:42,263, 257, 0.03, 5, 7, 7, 5, 7, 7
2024-12-24 23:43:47,262, 257, 0.03, 6, 8, 8, 6, 8, 8
2024-12-24 23:43:52,262, 259, 0.03, 5, 7, 7, 5, 7, 7
2024-12-24 23:43:57,261, 257, 0.02, 5, 7, 7, 5, 7, 7
2024-12-24 23:44:02,261, 258, 0.02, 5, 7, 7, 5, 7, 7
2024-12-24 23:44:07,263, 259, 0.03, 5, 7, 7, 5, 7, 7
2024-12-24 23:44:12,263, 257, 0.03, 5, 7, 7, 5, 7, 7
2024-12-24 23:44:17,263, 258, 0.03, 5, 7, 7, 5, 7, 7
2024-12-24 23:44:22,262, 259, 0.03, 5, 7, 7, 5, 7, 7
2024-12-24 23:44:27,263, 259, 0.03, 5, 7, 7, 5, 7, 7
2024-12-24 23:44:32,264, 258, 0.03, 5, 7, 7, 5, 7, 7
2024-12-24 23:44:37,262, 258, 0.03, 5, 7, 7, 5, 7, 7
2024-12-24 23:44:42,261, 257, 0.02, 5, 7, 7, 5, 7, 7
2024-12-24 23:44:47,261, 259, 0.03, 5, 7, 7, 5, 7, 7
2024-12-24 23:44:52,263, 258, 0.03, 5, 7, 7, 5, 7, 7
2024-12-24 23:44:57,261, 257, 0.02, 5, 7, 7, 5, 7, 7
2024-12-24 23:45:02,264, 258, 0.04, 4, 6, 6, 4, 6, 6
2024-12-24 23:45:07,263, 258, 0.03, 4, 6, 6, 4, 6, 6
2024-12-24 23:45:12,262, 257, 0.03, 4, 6, 6, 4, 6, 6
2024-12-24 23:45:17,262, 258, 0.03, 4, 6, 6, 4, 6, 6
2024-12-24 23:45:22,263, 258, 0.03, 4, 5, 5, 4, 5, 5
2024-12-24 23:45:27,261, 257, 0.02, 4, 5, 5, 4, 5, 5
2024-12-24 23:45:32,262, 260, 0.03, 4, 6, 6, 4, 6, 6
2024-12-24 23:45:37,264, 257, 0.03, 4, 6, 6, 4, 6, 6
2024-12-24 23:45:42,262, 258, 0.03, 4, 6, 6, 4, 6, 6
2024-12-24 23:45:47,263, 258, 0.03, 4, 6, 6, 4, 6, 6
2024-12-24 23:45:52,263, 259, 0.03, 4, 6, 6, 4, 6, 6
2024-12-24 23:45:57,262, 258, 0.03, 4, 6, 6, 4, 6, 6
2024-12-24 23:46:02,263, 258, 0.03, 5, 7, 7, 5, 7, 7
2024-12-24 23:46:07,262, 258, 0.03, 5, 7, 7, 5, 7, 7
2024-12-24 23:46:12,263, 256, 0.03, 4, 6, 6, 4, 6, 6
2024-12-24 23:46:17,261, 259, 0.02, 5, 7, 7, 5, 7, 7
2024-12-24 23:46:23,263, 259, 0.03, 5, 7, 7, 5, 7, 7
2024-12-24 23:46:27,263, 259, 0.03, 5, 7, 7, 5, 7, 7
2024-12-24 23:46:32,261, 258, 0.02, 5, 7, 7, 5, 7, 7
2024-12-24 23:46:37,262, 258, 0.03, 5, 7, 7, 5, 7, 7
2024-12-24 23:46:43,261, 258, 0.02, 4, 6, 6, 4, 6, 6
2024-12-24 23:46:48,263, 258, 0.03, 4, 6, 6, 4, 6, 6
2024-12-24 23:46:53,263, 258, 0.03, 4, 6, 6, 4, 6, 6
2024-12-24 23:46:58,264, 258, 0.04, 5, 7, 7, 5, 7, 7
2024-12-24 23:47:03,263, 258, 0.03, 4, 6, 6, 4, 6, 6
2024-12-24 23:47:08,260, 257, 0.02, 5, 7, 7, 5, 7, 7
2024-12-24 23:47:13,262, 258, 0.03, 4, 6, 6, 4, 6, 6
2024-12-24 23:47:18,263, 257, 0.03, 5, 7, 7, 5, 7, 7
2024-12-24 23:47:23,263, 258, 0.02, 5, 7, 7, 5, 7, 7
2024-12-24 23:47:28,261, 258, 0.02, 5, 7, 7, 5, 7, 7
2024-12-24 23:47:33,262, 257, 0.03, 4, 6, 6, 4, 6, 6
2024-12-24 23:47:38,264, 258, 0.04, 4, 6, 6, 4, 6, 6
2024-12-24 23:47:43,262, 258, 0.03, 4, 6, 6, 4, 6, 6
2024-12-24 23:47:48,262, 258, 0.03, 4, 6, 6, 4, 6, 6
2024-12-24 23:47:53,262, 259, 0.03, 4, 6, 6, 4, 6, 6
2024-12-24 23:47:58,262, 259, 0.03, 4, 6, 6, 4, 6, 6
2024-12-24 23:48:03,263, 260, 0.03, 4, 6, 6, 4, 6, 6
2024-12-24 23:48:08,263, 258, 0.03, 4, 6, 6, 4, 6, 6
2024-12-24 23:48:13,263, 257, 0.03, 4, 6, 6, 4, 6, 6
2024-12-24 23:48:18,263, 258, 0.03, 4, 6, 6, 4, 6, 6
2024-12-24 23:48:23,262, 258, 0.03, 4, 6, 6, 4, 6, 6
2024-12-24 23:48:28,262, 258, 0.03, 5, 7, 7, 5, 7, 7
2024-12-24 23:48:33,263, 258, 0.03, 4, 6, 6, 4, 6, 6
2024-12-24 23:48:38,263, 259, 0.03, 4, 6, 6, 4, 6, 6
2024-12-24 23:48:43,262, 258, 0.03, 4, 6, 6, 4, 6, 6
2024-12-24 23:48:48,263, 258, 0.03, 5, 7, 7, 5, 7, 7
2024-12-24 23:48:53,262, 258, 0.03, 5, 7, 7, 5, 7, 7
2024-12-24 23:48:58,262, 257, 0.03, 5, 7, 7, 5, 7, 7
2024-12-24 23:49:03,262, 256, 0.03, 5, 7, 7, 5, 7, 7
2024-12-24 23:49:08,261, 257, 0.03, 5, 7, 7, 5, 7, 7
2024-12-24 23:49:13,261, 258, 0.02, 5, 7, 7, 5, 7, 7
2024-12-24 23:49:18,262, 258, 0.03, 5, 7, 7, 5, 7, 7
2024-12-24 23:49:23,264, 258, 0.04, 4, 6, 6, 4, 6, 6
2024-12-24 23:49:28,262, 257, 0.03, 4, 6, 6, 4, 6, 6
2024-12-24 23:49:33,261, 257, 0.02, 4, 6, 6, 4, 6, 6
2024-12-24 23:49:38,261, 258, 0.03, 4, 6, 6, 4, 6, 6
2024-12-24 23:49:43,264, 259, 0.04, 4, 6, 6, 4, 6, 6
2024-12-24 23:49:48,261, 258, 0.02, 5, 7, 7, 5, 7, 7
2024-12-24 23:49:53,262, 258, 0.03, 5, 7, 7, 5, 7, 7
2024-12-24 23:49:58,261, 258, 0.02, 5, 7, 7, 5, 7, 7
2024-12-24 23:50:03,262, 257, 0.02, 5, 7, 7, 5, 7, 7
2024-12-24 23:50:08,261, 257, 0.02, 5, 7, 7, 5, 7, 7
2024-12-24 23:50:13,263, 257, 0.03, 5, 7, 7, 5, 7, 7
2024-12-24 23:50:18,261, 258, 0.02, 5, 7, 7, 5, 7, 7
2024-12-24 23:50:23,262, 258, 0.02, 5, 7, 7, 5, 7, 7
2024-12-24 23:50:28,260, 258, 0.02, 5, 7, 7, 5, 7, 7
2024-12-24 23:50:33,262, 259, 0.03, 5, 7, 7, 5, 7, 7
2024-12-24 23:50:38,261, 258, 0.02, 5, 7, 7, 5, 7, 7
2024-12-24 23:50:43,262, 258, 0.02, 5, 7, 7, 5, 7, 7
2024-12-24 23:50:48,261, 258, 0.02, 5, 7, 7, 5, 7, 7
2024-12-24 23:50:53,262, 258, 0.03, 5, 7, 7, 5, 7, 7
2024-12-24 23:50:58,263, 258, 0.03, 4, 6, 6, 4, 6, 6
2024-12-24 23:51:03,262, 259, 0.03, 4, 6, 6, 4, 6, 6
2024-12-24 23:51:08,263, 258, 0.03, 4, 6, 6, 4, 6, 6
2024-12-24 23:51:13,262, 258, 0.03, 5, 7, 7, 5, 7, 7
2024-12-24 23:51:18,264, 258, 0.04, 4, 6, 6, 4, 6, 6
2024-12-24 23:51:23,262, 258, 0.03, 4, 6, 6, 4, 6, 6
2024-12-24 23:51:28,263, 257, 0.03, 4, 6, 6, 4, 6, 6
2024-12-24 23:51:33,263, 257, 0.03, 4, 6, 6, 4, 6, 6
2024-12-24 23:51:39,262, 256, 0.03, 4, 6, 6, 4, 6, 6
2024-12-24 23:51:44,263, 257, 0.03, 4, 6, 6, 4, 6, 6
2024-12-24 23:51:48,262, 259, 0.03, 4, 6, 6, 4, 6, 6
2024-12-24 23:51:53,262, 258, 0.03, 4, 6, 6, 4, 6, 6
2024-12-24 23:51:59,263, 257, 0.02, 4, 6, 6, 4, 6, 6
2024-12-24 23:52:04,261, 257, 0.02, 5, 7, 7, 5, 7, 7
2024-12-24 23:52:09,262, 259, 0.03, 5, 7, 7, 5, 7, 7
2024-12-24 23:52:14,261, 258, 0.02, 4, 6, 6, 4, 6, 6
2024-12-24 23:52:19,262, 257, 0.03, 4, 6, 6, 4, 6, 6
2024-12-24 23:52:24,263, 257, 0.03, 4, 6, 6, 4, 6, 6
2024-12-24 23:52:29,262, 259, 0.03, 4, 6, 6, 4, 6, 6
2024-12-24 23:52:34,263, 256, 0.03, 4, 6, 6, 4, 6, 6
2024-12-24 23:52:39,263, 258, 0.03, 4, 6, 6, 4, 6, 6
2024-12-24 23:52:44,262, 258, 0.03, 5, 7, 7, 5, 7, 7
2024-12-24 23:52:49,262, 258, 0.03, 5, 7, 7, 5, 7, 7
2024-12-24 23:52:54,263, 259, 0.03, 5, 7, 7, 5, 7, 7
2024-12-24 23:52:59,263, 258, 0.03, 5, 7, 7, 5, 7, 7
2024-12-24 23:53:04,261, 258, 0.02, 5, 7, 7, 5, 7, 7
2024-12-24 23:53:09,261, 258, 0.03, 5, 7, 7, 5, 7, 7
2024-12-24 23:53:14,262, 258, 0.03, 5, 7, 7, 5, 7, 7
2024-12-24 23:53:19,264, 258, 0.04, 5, 7, 7, 5, 7, 7
2024-12-24 23:53:24,262, 258, 0.03, 5, 7, 7, 5, 7, 7
2024-12-24 23:53:29,261, 259, 0.02, 5, 7, 7, 5, 7, 7
2024-12-24 23:53:34,262, 258, 0.03, 6, 8, 8, 6, 8, 8
2024-12-24 23:53:39,262, 258, 0.03, 6, 8, 8, 6, 8, 8
2024-12-24 23:53:44,261, 257, 0.02, 5, 7, 7, 5, 7, 7
2024-12-24 23:53:49,263, 258, 0.03, 5, 7, 7, 5, 7, 7
2024-12-24 23:53:54,263, 259, 0.03, 5, 7, 7, 5, 7, 7
2024-12-24 23:53:59,264, 258, 0.04, 5, 7, 7, 5, 7, 7
2024-12-24 23:54:04,262, 258, 0.03, 5, 7, 7, 5, 7, 7
2024-12-24 23:54:09,261, 258, 0.02, 5, 7, 7, 5, 7, 7
2024-12-24 23:54:14,261, 257, 0.02, 5, 7, 7, 5, 7, 7
2024-12-24 23:54:19,262, 258, 0.03, 5, 7, 7, 5, 7, 7
2024-12-24 23:54:24,261, 258, 0.02, 5, 7, 7, 5, 7, 7
2024-12-24 23:54:29,262, 259, 0.04, 5, 7, 7, 5, 7, 7
2024-12-24 23:54:34,263, 258, 0.03, 5, 7, 7, 5, 7, 7
2024-12-24 23:54:39,262, 258, 0.03, 5, 7, 7, 5, 7, 7
2024-12-24 23:54:44,263, 259, 0.03, 5, 7, 7, 5, 7, 7
2024-12-24 23:54:49,264, 258, 0.04, 5, 7, 7, 5, 7, 7
2024-12-24 23:54:54,262, 258, 0.03, 5, 7, 7, 5, 7, 7
2024-12-24 23:54:59,262, 258, 0.03, 5, 7, 7, 5, 7, 7
2024-12-24 23:55:04,262, 259, 0.03, 5, 7, 7, 5, 7, 7
2024-12-24 23:55:09,262, 258, 0.03, 5, 7, 7, 5, 7, 7
2024-12-24 23:55:14,262, 258, 0.03, 5, 7, 7, 5, 7, 7
2024-12-24 23:55:19,262, 258, 0.03, 5, 7, 7, 5, 7, 7
2024-12-24 23:55:24,262, 259, 0.03, 5, 7, 7, 5, 7, 7
2024-12-24 23:55:29,262, 258, 0.03, 5, 7, 7, 5, 7, 7
2024-12-24 23:55:34,262, 258, 0.03, 6, 8, 8, 6, 8, 8
2024-12-24 23:55:39,262, 257, 0.03, 5, 7, 7, 5, 7, 7
2024-12-24 23:55:44,260, 258, 0.02, 5, 7, 7, 5, 7, 7
2024-12-24 23:55:49,262, 257, 0.03, 5, 7, 7, 5, 7, 7
2024-12-24 23:55:54,263, 258, 0.03, 5, 7, 7, 5, 7, 7
2024-12-24 23:55:59,261, 259, 0.02, 5, 7, 7, 5, 7, 7
2024-12-24 23:56:04,262, 258, 0.03, 5, 7, 7, 5, 7, 7
2024-12-24 23:56:09,262, 257, 0.03, 5, 7, 7, 5, 7, 7
2024-12-24 23:56:14,262, 258, 0.03, 5, 7, 7, 5, 7, 7
2024-12-24 23:56:19,263, 259, 0.03, 5, 7, 7, 5, 7, 7
2024-12-24 23:56:24,262, 257, 0.03, 5, 7, 7, 5, 7, 7
2024-12-24 23:56:29,264, 259, 0.04, 5, 7, 7, 5, 7, 7
2024-12-24 23:56:34,260, 258, 0.02, 5, 7, 7, 5, 7, 7
2024-12-24 23:56:39,263, 258, 0.03, 5, 7, 7, 5, 7, 7
2024-12-24 23:56:44,261, 258, 0.02, 5, 7, 7, 5, 7, 7
2024-12-24 23:56:49,262, 258, 0.02, 5, 7, 7, 5, 7, 7
2024-12-24 23:56:55,261, 258, 0.02, 5, 7, 7, 5, 7, 7
2024-12-24 23:57:00,262, 258, 0.03, 5, 7, 7, 5, 7, 7
2024-12-24 23:57:04,262, 258, 0.03, 5, 7, 7, 5, 7, 7
2024-12-24 23:57:10,262, 257, 0.03, 5, 7, 7, 5, 7, 7
2024-12-24 23:57:15,263, 258, 0.03, 5, 7, 7, 5, 7, 7
2024-12-24 23:57:20,261, 258, 0.02, 6, 8, 8, 6, 8, 8
2024-12-24 23:57:25,261, 258, 0.03, 5, 7, 7, 5, 7, 7
2024-12-24 23:57:30,262, 258, 0.03, 6, 8, 8, 6, 8, 8
2024-12-24 23:57:35,263, 258, 0.03, 6, 8, 8, 6, 8, 8
2024-12-24 23:57:40,264, 258, 0.04, 6, 8, 8, 6, 8, 8
2024-12-24 23:57:45,263, 258, 0.03, 6, 8, 8, 6, 8, 8
2024-12-24 23:57:50,262, 257, 0.03, 6, 8, 8, 6, 8, 8
2024-12-24 23:57:55,263, 257, 0.03, 6, 8, 8, 6, 8, 8
2024-12-24 23:58:00,262, 259, 0.04, 6, 8, 8, 6, 8, 8
2024-12-24 23:58:05,263, 258, 0.03, 6, 8, 8, 6, 8, 8
2024-12-24 23:58:10,262, 258, 0.03, 6, 8, 8, 6, 8, 8
2024-12-24 23:58:15,261, 256, 0.02, 5, 7, 7, 5, 7, 7
2024-12-24 23:58:20,262, 258, 0.03, 6, 8, 8, 6, 8, 8
2024-12-24 23:58:25,262, 257, 0.02, 6, 8, 8, 6, 8, 8
2024-12-24 23:58:30,262, 256, 0.03, 6, 8, 8, 6, 8, 8
2024-12-24 23:58:35,262, 258, 0.03, 6, 8, 8, 6, 8, 8
2024-12-24 23:58:40,261, 257, 0.02, 6, 8, 8, 6, 8, 8
2024-12-24 23:58:45,263, 259, 0.03, 6, 8, 8, 6, 8, 8
2024-12-24 23:58:50,263, 258, 0.03, 5, 7, 7, 5, 7, 7
2024-12-24 23:58:55,263, 258, 0.03, 5, 7, 7, 5, 7, 7
2024-12-24 23:59:00,262, 257, 0.03, 5, 7, 7, 5, 7, 7
2024-12-24 23:59:05,262, 259, 0.03, 5, 7, 7, 5, 7, 7
2024-12-24 23:59:10,263, 257, 0.03, 5, 7, 7, 5, 7, 7
2024-12-24 23:59:15,263, 257, 0.03, 5, 7, 7, 5, 7, 7
2024-12-24 23:59:20,263, 259, 0.03, 6, 8, 8, 6, 8, 8
2024-12-24 23:59:25,262, 258, 0.03, 6, 8, 8, 6, 8, 8
2024-12-24 23:59:30,262, 258, 0.03, 6, 8, 8, 6, 8, 8
2024-12-24 23:59:35,263, 258, 0.03, 6, 8, 8, 6, 8, 8
2024-12-24 23:59:40,263, 257, 0.03, 6, 8, 8, 6, 8, 8
2024-12-24 23:59:45,262, 258, 0.03, 6, 8, 8, 6, 8, 8
2024-12-24 23:59:50,261, 258, 0.03, 6, 8, 8, 6, 8, 8
2024-12-24 23:59:55,263, 259, 0.03, 6, 8, 8, 6, 8, 8
2024-12-25 00:00:00,262, 257, 0.02, 6, 8, 8, 6, 8, 8
2024-12-25 00:00:05,262, 258, 0.03, 6, 8, 8, 6, 8, 8
2024-12-25 00:00:10,262, 259, 0.03, 6, 8, 8, 6, 8, 8
2024-12-25 00:00:15,263, 258, 0.03, 6, 9, 9, 6, 9, 9
2024-12-25 00:00:20,263, 258, 0.03, 6, 8, 8, 6, 8, 8
2024-12-25 00:00:25,261, 258, 0.03, 6, 8, 8, 6, 8, 8
2024-12-25 00:00:30,263, 259, 0.03, 6, 8, 8, 6, 8, 8
2024-12-25 00:00:35,263, 259, 0.03, 6, 8, 8, 6, 8, 8
2024-12-25 00:00:40,262, 258, 0.03, 6, 9, 9, 6, 9, 9
2024-12-25 00:00:45,261, 259, 0.02, 6, 9, 9, 6, 9, 9
2024-12-25 00:00:50,261, 258, 0.02, 6, 8, 8, 6, 8, 8
2024-12-25 00:00:55,260, 258, 0.02, 6, 8, 8, 6, 8, 8
2024-12-25 00:01:00,262, 259, 0.03, 5, 7, 7, 5, 7, 7
