sep=,
Time,visible_light,IR_light,PM1.0 concentration(CF=1; Standard particulate matter; unit:ug/m3),PM2.5 concentration(CF=1; Standard particulate matter; unit:ug/m3),PM10 concentration(CF=1; Standard particulate matter; unit:ug/m3),PM1.0 concentration(Atmospheric environment; unit:ug/m3),PM2.5 concentration(Atmospheric environment;unit:ug/m3),PM10 concentration(Atmospheric environment;unit:ug/m3)
2024-12-22 22:20:57,262, 259, 0.03, 17, 25, 29, 17, 25, 29
2024-12-22 22:21:02,263, 258, 0.04, 17, 24, 28, 17, 24, 28
2024-12-22 22:21:07,263, 257, 0.03, 17, 24, 28, 17, 24, 28
2024-12-22 22:21:12,262, 259, 0.02, 17, 24, 28, 17, 24, 28
2024-12-22 22:21:17,262, 258, 0.03, 17, 24, 28, 17, 24, 28
2024-12-22 22:21:22,263, 258, 0.03, 17, 24, 28, 17, 24, 28
2024-12-22 22:21:27,263, 258, 0.03, 17, 24, 28, 17, 24, 28
2024-12-22 22:21:32,262, 258, 0.03, 16, 23, 27, 16, 23, 27
2024-12-22 22:21:37,262, 258, 0.03, 16, 23, 27, 16, 23, 27
2024-12-22 22:21:42,262, 259, 0.03, 16, 23, 27, 16, 23, 27
2024-12-22 22:21:47,262, 259, 0.03, 16, 23, 27, 16, 23, 27
2024-12-22 22:21:52,261, 258, 0.02, 16, 23, 26, 16, 23, 26
2024-12-22 22:21:57,263, 258, 0.03, 16, 23, 27, 16, 23, 27
2024-12-22 22:22:02,263, 259, 0.03, 16, 23, 27, 16, 23, 27
2024-12-22 22:22:07,263, 258, 0.03, 16, 23, 27, 16, 23, 27
2024-12-22 22:22:12,263, 258, 0.03, 17, 24, 28, 17, 24, 28
2024-12-22 22:22:17,265, 258, 0.04, 17, 24, 28, 17, 24, 28
2024-12-22 22:22:22,262, 257, 0.03, 17, 25, 29, 17, 25, 29
2024-12-22 22:22:27,262, 258, 0.03, 17, 25, 29, 17, 25, 29
2024-12-22 22:22:32,263, 258, 0.03, 18, 26, 30, 18, 26, 30
2024-12-22 22:22:37,263, 258, 0.02, 18, 26, 30, 18, 26, 30
2024-12-22 22:22:42,261, 258, 0.02, 18, 26, 30, 18, 26, 30
2024-12-22 22:22:47,262, 258, 0.03, 18, 26, 30, 18, 26, 30
2024-12-22 22:22:52,262, 259, 0.03, 18, 26, 30, 18, 26, 30
2024-12-22 22:22:57,264, 259, 0.04, 18, 26, 30, 18, 26, 30
2024-12-22 22:23:02,262, 259, 0.03, 18, 26, 30, 18, 26, 30
2024-12-22 22:23:07,262, 258, 0.03, 18, 26, 30, 18, 26, 30
2024-12-22 22:23:12,262, 258, 0.03, 18, 26, 30, 18, 26, 30
2024-12-22 22:23:17,263, 258, 0.03, 17, 25, 29, 17, 25, 29
2024-12-22 22:23:22,263, 258, 0.03, 18, 26, 30, 18, 26, 30
2024-12-22 22:23:27,262, 259, 0.03, 18, 26, 30, 18, 26, 30
2024-12-22 22:23:32,263, 258, 0.03, 18, 26, 30, 18, 26, 30
2024-12-22 22:23:37,262, 258, 0.03, 18, 26, 30, 18, 26, 30
2024-12-22 22:23:42,263, 257, 0.03, 18, 26, 30, 18, 26, 30
2024-12-22 22:23:47,262, 257, 0.03, 18, 26, 30, 18, 26, 30
2024-12-22 22:23:52,262, 258, 0.03, 18, 26, 30, 18, 26, 30
2024-12-22 22:23:57,263, 259, 0.03, 17, 25, 29, 17, 25, 29
2024-12-22 22:24:02,262, 257, 0.03, 18, 26, 30, 18, 26, 30
2024-12-22 22:24:07,262, 258, 0.03, 18, 26, 30, 18, 26, 30
2024-12-22 22:24:13,263, 259, 0.02, 18, 26, 30, 18, 26, 30
2024-12-22 22:24:18,262, 259, 0.03, 18, 26, 30, 18, 26, 30
2024-12-22 22:24:22,262, 259, 0.03, 18, 26, 30, 18, 26, 30
2024-12-22 22:24:28,263, 259, 0.03, 17, 25, 29, 17, 25, 29
2024-12-22 22:24:33,262, 259, 0.03, 17, 25, 29, 17, 25, 29
2024-12-22 22:24:38,261, 259, 0.02, 17, 24, 28, 17, 24, 28
2024-12-22 22:24:43,262, 256, 0.03, 17, 24, 28, 17, 24, 28
2024-12-22 22:24:48,263, 259, 0.03, 17, 24, 28, 17, 24, 28
2024-12-22 22:24:53,261, 258, 0.02, 17, 24, 28, 17, 24, 28
2024-12-22 22:24:58,263, 258, 0.03, 17, 24, 28, 17, 24, 28
2024-12-22 22:25:03,262, 259, 0.03, 16, 23, 27, 16, 23, 27
2024-12-22 22:25:08,262, 259, 0.03, 16, 23, 26, 16, 23, 26
2024-12-22 22:25:13,263, 257, 0.03, 16, 23, 26, 16, 23, 26
2024-12-22 22:25:18,260, 260, 0.02, 16, 23, 27, 16, 23, 27
2024-12-22 22:25:23,262, 258, 0.03, 16, 23, 26, 16, 23, 26
2024-12-22 22:25:28,265, 258, 0.04, 16, 23, 26, 16, 23, 26
2024-12-22 22:25:33,263, 259, 0.03, 16, 23, 26, 16, 23, 26
2024-12-22 22:25:38,262, 258, 0.03, 16, 23, 26, 16, 23, 26
2024-12-22 22:25:43,263, 256, 0.03, 16, 23, 26, 16, 23, 26
2024-12-22 22:25:48,261, 258, 0.02, 16, 23, 27, 16, 23, 27
2024-12-22 22:25:53,261, 257, 0.02, 16, 23, 27, 16, 23, 27
2024-12-22 22:25:58,262, 258, 0.03, 16, 23, 26, 16, 23, 26
2024-12-22 22:26:03,261, 258, 0.02, 16, 23, 26, 16, 23, 26
2024-12-22 22:26:08,262, 258, 0.03, 16, 23, 26, 16, 23, 26
2024-12-22 22:26:13,261, 259, 0.02, 16, 23, 27, 16, 23, 27
2024-12-22 22:26:18,262, 259, 0.03, 16, 23, 27, 16, 23, 27
2024-12-22 22:26:23,262, 259, 0.03, 16, 23, 26, 16, 23, 26
2024-12-22 22:26:28,263, 259, 0.03, 16, 23, 26, 16, 23, 26
2024-12-22 22:26:33,261, 258, 0.02, 15, 22, 25, 15, 22, 25
2024-12-22 22:26:38,263, 259, 0.03, 15, 22, 25, 15, 22, 25
2024-12-22 22:26:43,263, 258, 0.03, 15, 22, 25, 15, 22, 25
2024-12-22 22:26:48,263, 258, 0.03, 15, 22, 25, 15, 22, 25
2024-12-22 22:26:53,263, 258, 0.03, 15, 22, 25, 15, 22, 25
2024-12-22 22:26:58,262, 259, 0.03, 15, 22, 25, 15, 22, 25
2024-12-22 22:27:03,263, 259, 0.03, 15, 22, 25, 15, 22, 25
2024-12-22 22:27:08,262, 259, 0.03, 16, 23, 26, 16, 23, 26
2024-12-22 22:27:13,262, 259, 0.03, 16, 23, 26, 16, 23, 26
2024-12-22 22:27:18,262, 258, 0.03, 16, 23, 26, 16, 23, 26
2024-12-22 22:27:23,262, 257, 0.03, 16, 23, 26, 16, 23, 26
2024-12-22 22:27:28,262, 259, 0.03, 16, 23, 27, 16, 23, 27
2024-12-22 22:27:33,262, 259, 0.03, 16, 23, 27, 16, 23, 27
2024-12-22 22:27:38,262, 258, 0.03, 16, 23, 26, 16, 23, 26
2024-12-22 22:27:43,262, 258, 0.03, 16, 23, 27, 16, 23, 27
2024-12-22 22:27:48,262, 258, 0.03, 16, 23, 27, 16, 23, 27
2024-12-22 22:27:53,263, 258, 0.03, 16, 23, 27, 16, 23, 27
2024-12-22 22:27:58,263, 259, 0.03, 16, 23, 26, 16, 23, 26
2024-12-22 22:28:03,263, 258, 0.03, 16, 23, 26, 16, 23, 26
2024-12-22 22:28:08,261, 258, 0.02, 16, 23, 26, 16, 23, 26
2024-12-22 22:28:13,263, 258, 0.03, 16, 23, 26, 16, 23, 26
2024-12-22 22:28:18,262, 258, 0.03, 16, 23, 26, 16, 23, 26
2024-12-22 22:28:23,263, 259, 0.03, 16, 23, 26, 16, 23, 26
2024-12-22 22:28:28,264, 259, 0.04, 16, 23, 27, 16, 23, 27
2024-12-22 22:28:33,262, 258, 0.03, 16, 23, 27, 16, 23, 27
2024-12-22 22:28:38,262, 258, 0.03, 16, 23, 26, 16, 23, 26
2024-12-22 22:28:43,262, 259, 0.03, 16, 23, 27, 16, 23, 27
2024-12-22 22:28:48,263, 258, 0.03, 16, 23, 26, 16, 23, 26
2024-12-22 22:28:53,262, 258, 0.03, 16, 23, 26, 16, 23, 26
2024-12-22 22:28:58,262, 260, 0.03, 16, 23, 26, 16, 23, 26
2024-12-22 22:29:03,262, 258, 0.03, 16, 23, 26, 16, 23, 26
2024-12-22 22:29:08,263, 258, 0.03, 16, 23, 26, 16, 23, 26
2024-12-22 22:29:13,264, 258, 0.04, 16, 23, 26, 16, 23, 26
2024-12-22 22:29:18,262, 258, 0.03, 16, 23, 26, 16, 23, 26
2024-12-22 22:29:24,262, 258, 0.03, 16, 23, 27, 16, 23, 27
2024-12-22 22:29:29,261, 259, 0.02, 16, 23, 26, 16, 23, 26
2024-12-22 22:29:34,261, 257, 0.02, 16, 23, 26, 16, 23, 26
2024-12-22 22:29:39,261, 259, 0.02, 16, 23, 26, 16, 23, 26
2024-12-22 22:29:44,263, 258, 0.03, 15, 22, 25, 15, 22, 25
2024-12-22 22:29:49,262, 258, 0.03, 15, 22, 25, 15, 22, 25
2024-12-22 22:29:54,263, 258, 0.03, 15, 22, 25, 15, 22, 25
2024-12-22 22:29:59,263, 259, 0.03, 15, 22, 25, 15, 22, 25
2024-12-22 22:30:04,262, 258, 0.03, 15, 22, 25, 15, 22, 25
2024-12-22 22:30:09,264, 258, 0.04, 15, 21, 24, 15, 21, 24
2024-12-22 22:30:14,262, 259, 0.03, 15, 21, 24, 15, 21, 24
2024-12-22 22:30:19,262, 259, 0.03, 14, 20, 23, 14, 20, 23
2024-12-22 22:30:24,262, 257, 0.03, 15, 21, 24, 15, 21, 24
2024-12-22 22:30:29,263, 258, 0.03, 15, 21, 24, 15, 21, 24
2024-12-22 22:30:34,262, 258, 0.03, 15, 21, 24, 15, 21, 24
2024-12-22 22:30:39,262, 258, 0.03, 15, 21, 24, 15, 21, 24
2024-12-22 22:30:44,263, 259, 0.03, 15, 21, 24, 15, 21, 24
2024-12-22 22:30:49,261, 259, 0.02, 14, 20, 23, 14, 20, 23
2024-12-22 22:30:54,262, 258, 0.03, 14, 20, 23, 14, 20, 23
2024-12-22 22:30:59,264, 259, 0.04, 15, 21, 24, 15, 21, 24
2024-12-22 22:31:04,262, 259, 0.03, 15, 21, 24, 15, 21, 24
2024-12-22 22:31:09,263, 259, 0.03, 14, 20, 23, 14, 20, 23
2024-12-22 22:31:14,262, 258, 0.03, 14, 20, 23, 14, 20, 23
2024-12-22 22:31:19,264, 258, 0.04, 14, 20, 23, 14, 20, 23
2024-12-22 22:31:24,263, 259, 0.03, 15, 21, 24, 15, 21, 24
2024-12-22 22:31:29,261, 258, 0.02, 15, 21, 24, 15, 21, 24
2024-12-22 22:31:34,261, 258, 0.02, 15, 22, 25, 15, 22, 25
2024-12-22 22:31:39,262, 258, 0.03, 15, 21, 24, 15, 21, 24
2024-12-22 22:31:44,261, 258, 0.02, 15, 21, 24, 15, 21, 24
2024-12-22 22:31:49,262, 256, 0.03, 14, 20, 23, 14, 20, 23
2024-12-22 22:31:54,263, 258, 0.03, 14, 20, 23, 14, 20, 23
2024-12-22 22:31:59,262, 258, 0.03, 14, 20, 23, 14, 20, 23
2024-12-22 22:32:04,263, 257, 0.03, 14, 20, 23, 14, 20, 23
2024-12-22 22:32:09,262, 258, 0.03, 14, 20, 23, 14, 20, 23
2024-12-22 22:32:14,262, 257, 0.03, 15, 21, 24, 15, 21, 24
2024-12-22 22:32:19,261, 258, 0.02, 14, 20, 23, 14, 20, 23
2024-12-22 22:32:24,264, 258, 0.04, 14, 20, 23, 14, 20, 23
2024-12-22 22:32:29,262, 259, 0.03, 14, 20, 23, 14, 20, 23
2024-12-22 22:32:34,261, 259, 0.02, 14, 20, 23, 14, 20, 23
2024-12-22 22:32:39,261, 259, 0.02, 14, 20, 23, 14, 20, 23
2024-12-22 22:32:44,263, 259, 0.03, 14, 20, 23, 14, 20, 23
2024-12-22 22:32:49,263, 258, 0.03, 14, 20, 23, 14, 20, 23
2024-12-22 22:32:54,262, 258, 0.03, 14, 20, 23, 14, 20, 23
2024-12-22 22:32:59,262, 258, 0.03, 14, 20, 23, 14, 20, 23
2024-12-22 22:33:04,263, 258, 0.03, 14, 20, 23, 14, 20, 23
2024-12-22 22:33:09,261, 258, 0.02, 15, 21, 24, 15, 21, 24
2024-12-22 22:33:14,261, 258, 0.02, 15, 21, 24, 15, 21, 24
2024-12-22 22:33:19,262, 257, 0.03, 15, 22, 25, 15, 22, 25
2024-12-22 22:33:24,263, 258, 0.03, 15, 22, 25, 15, 22, 25
2024-12-22 22:33:29,262, 258, 0.03, 15, 22, 25, 15, 22, 25
2024-12-22 22:33:34,261, 258, 0.02, 15, 21, 24, 15, 21, 24
2024-12-22 22:33:39,262, 258, 0.03, 14, 20, 23, 14, 20, 23
2024-12-22 22:33:44,261, 259, 0.02, 14, 20, 23, 14, 20, 23
2024-12-22 22:33:49,260, 258, 0.02, 14, 20, 23, 14, 20, 23
2024-12-22 22:33:54,263, 259, 0.03, 14, 20, 23, 14, 20, 23
2024-12-22 22:33:59,263, 259, 0.03, 14, 20, 23, 14, 20, 23
2024-12-22 22:34:04,262, 258, 0.03, 14, 20, 23, 14, 20, 23
2024-12-22 22:34:09,262, 258, 0.03, 14, 20, 23, 14, 20, 23
2024-12-22 22:34:14,263, 258, 0.03, 14, 20, 23, 14, 20, 23
2024-12-22 22:34:19,263, 258, 0.03, 14, 20, 23, 14, 20, 23
2024-12-22 22:34:25,261, 258, 0.02, 14, 20, 23, 14, 20, 23
2024-12-22 22:34:30,261, 258, 0.03, 14, 20, 23, 14, 20, 23
2024-12-22 22:34:35,264, 259, 0.03, 14, 20, 23, 14, 20, 23
2024-12-22 22:34:39,263, 258, 0.03, 14, 20, 23, 14, 20, 23
2024-12-22 22:34:45,263, 259, 0.03, 14, 20, 23, 14, 20, 23
2024-12-22 22:34:50,262, 258, 0.03, 14, 20, 23, 14, 20, 23
2024-12-22 22:34:55,263, 258, 0.03, 14, 20, 23, 14, 20, 23
2024-12-22 22:35:00,262, 258, 0.03, 14, 20, 23, 14, 20, 23
2024-12-22 22:35:05,262, 259, 0.03, 14, 20, 23, 14, 20, 23
2024-12-22 22:35:10,262, 259, 0.03, 14, 20, 23, 14, 20, 23
2024-12-22 22:35:15,263, 257, 0.03, 14, 20, 23, 14, 20, 23
2024-12-22 22:35:20,263, 259, 0.03, 14, 20, 23, 14, 20, 23
2024-12-22 22:35:25,264, 258, 0.04, 14, 20, 23, 14, 20, 23
2024-12-22 22:35:30,263, 259, 0.03, 14, 20, 23, 14, 20, 23
2024-12-22 22:35:35,262, 258, 0.03, 14, 20, 23, 14, 20, 23
2024-12-22 22:35:40,262, 260, 0.03, 14, 20, 23, 14, 20, 23
2024-12-22 22:35:45,262, 258, 0.03, 14, 20, 23, 14, 20, 23
2024-12-22 22:35:50,263, 258, 0.03, 15, 21, 24, 15, 21, 24
2024-12-22 22:35:55,261, 259, 0.02, 15, 21, 24, 15, 21, 24
2024-12-22 22:36:00,263, 258, 0.03, 15, 21, 24, 15, 21, 24
2024-12-22 22:36:05,262, 259, 0.03, 15, 22, 25, 15, 22, 25
2024-12-22 22:36:10,262, 259, 0.03, 15, 21, 24, 15, 21, 24
2024-12-22 22:36:15,263, 258, 0.03, 14, 20, 23, 14, 20, 23
2024-12-22 22:36:20,261, 258, 0.02, 14, 20, 23, 14, 20, 23
2024-12-22 22:36:25,261, 258, 0.02, 14, 20, 23, 14, 20, 23
2024-12-22 22:36:30,262, 258, 0.03, 14, 20, 23, 14, 20, 23
2024-12-22 22:36:35,263, 258, 0.03, 14, 20, 23, 14, 20, 23
2024-12-22 22:36:40,263, 258, 0.03, 14, 20, 23, 14, 20, 23
2024-12-22 22:36:45,261, 259, 0.02, 13, 19, 22, 13, 19, 22
2024-12-22 22:36:50,262, 258, 0.03, 14, 20, 23, 14, 20, 23
2024-12-22 22:36:55,262, 260, 0.03, 14, 20, 23, 14, 20, 23
2024-12-22 22:37:00,262, 259, 0.03, 14, 20, 23, 14, 20, 23
2024-12-22 22:37:05,262, 258, 0.03, 13, 19, 22, 13, 19, 22
2024-12-22 22:37:10,261, 258, 0.02, 14, 20, 23, 14, 20, 23
2024-12-22 22:37:15,263, 258, 0.03, 13, 19, 22, 13, 19, 22
2024-12-22 22:37:20,263, 259, 0.03, 14, 20, 23, 14, 20, 23
2024-12-22 22:37:25,260, 258, 0.02, 14, 20, 23, 14, 20, 23
2024-12-22 22:37:30,261, 260, 0.02, 15, 21, 24, 15, 21, 24
2024-12-22 22:37:35,261, 258, 0.03, 15, 22, 25, 15, 22, 25
2024-12-22 22:37:40,263, 259, 0.02, 16, 23, 27, 16, 23, 27
2024-12-22 22:37:45,263, 259, 0.03, 16, 23, 27, 16, 23, 27
2024-12-22 22:37:50,262, 258, 0.03, 16, 23, 27, 16, 23, 27
2024-12-22 22:37:55,262, 259, 0.03, 16, 23, 27, 16, 23, 27
2024-12-22 22:38:00,263, 258, 0.03, 17, 25, 29, 17, 25, 29
2024-12-22 22:38:05,262, 259, 0.03, 18, 26, 30, 18, 26, 30
2024-12-22 22:38:10,263, 257, 0.03, 18, 26, 30, 18, 26, 30
2024-12-22 22:38:15,264, 259, 0.04, 18, 26, 30, 18, 26, 30
2024-12-22 22:38:20,262, 258, 0.03, 18, 26, 30, 18, 26, 30
2024-12-22 22:38:25,262, 260, 0.03, 18, 26, 30, 18, 26, 30
2024-12-22 22:38:30,262, 258, 0.03, 18, 26, 30, 18, 26, 30
2024-12-22 22:38:35,261, 258, 0.02, 18, 26, 30, 18, 26, 30
2024-12-22 22:38:40,261, 259, 0.02, 18, 26, 30, 18, 26, 30
2024-12-22 22:38:45,261, 259, 0.02, 18, 26, 30, 18, 26, 30
2024-12-22 22:38:50,261, 258, 0.02, 18, 26, 30, 18, 26, 30
2024-12-22 22:38:55,261, 258, 0.02, 18, 26, 30, 18, 26, 30
2024-12-22 22:39:00,261, 257, 0.02, 18, 26, 30, 18, 26, 30
2024-12-22 22:39:05,262, 258, 0.03, 18, 26, 30, 18, 26, 30
2024-12-22 22:39:10,265, 259, 0.04, 18, 26, 30, 18, 26, 30
2024-12-22 22:39:15,263, 258, 0.03, 18, 26, 30, 18, 26, 30
2024-12-22 22:39:20,263, 258, 0.03, 18, 26, 30, 18, 26, 30
2024-12-22 22:39:25,263, 257, 0.03, 18, 26, 30, 18, 26, 30
2024-12-22 22:39:30,263, 258, 0.04, 18, 26, 30, 18, 26, 30
2024-12-22 22:39:36,262, 259, 0.03, 18, 26, 30, 18, 26, 30
2024-12-22 22:39:41,262, 259, 0.03, 18, 26, 30, 18, 26, 30
2024-12-22 22:39:46,263, 258, 0.03, 18, 26, 30, 18, 26, 30
