sep=,
Time,visible_light,IR_light,PM1.0 concentration(CF=1; Standard particulate matter; unit:ug/m3),PM2.5 concentration(CF=1; Standard particulate matter; unit:ug/m3),PM10 concentration(CF=1; Standard particulate matter; unit:ug/m3),PM1.0 concentration(Atmospheric environment; unit:ug/m3),PM2.5 concentration(Atmospheric environment;unit:ug/m3),PM10 concentration(Atmospheric environment;unit:ug/m3)
2024-12-18 22:20:18,262, 259, 0.03, 56, 81, 99, 41, 61, 73
2024-12-18 22:20:23,264, 258, 0.04, 56, 81, 99, 41, 61, 73
2024-12-18 22:20:28,262, 257, 0.03, 56, 81, 99, 41, 61, 73
2024-12-18 22:20:33,262, 258, 0.03, 56, 81, 99, 41, 61, 73
2024-12-18 22:20:38,262, 258, 0.04, 56, 81, 99, 41, 61, 73
2024-12-18 22:20:43,264, 257, 0.03, 57, 83, 101, 42, 62, 74
2024-12-18 22:20:48,262, 259, 0.02, 57, 83, 101, 42, 62, 74
2024-12-18 22:20:53,263, 258, 0.03, 57, 84, 103, 42, 63, 75
2024-12-18 22:20:58,263, 258, 0.03, 57, 83, 101, 42, 62, 74
2024-12-18 22:21:03,263, 260, 0.03, 57, 83, 101, 42, 62, 74
2024-12-18 22:21:08,263, 258, 0.03, 56, 81, 99, 41, 61, 73
2024-12-18 22:21:13,262, 258, 0.03, 57, 83, 101, 42, 62, 74
2024-12-18 22:21:18,262, 258, 0.03, 57, 84, 103, 42, 63, 75
2024-12-18 22:21:23,263, 258, 0.03, 56, 81, 99, 41, 61, 73
2024-12-18 22:21:28,262, 258, 0.03, 56, 81, 99, 41, 61, 73
2024-12-18 22:21:33,262, 257, 0.03, 56, 81, 99, 41, 61, 73
2024-12-18 22:21:38,262, 257, 0.03, 56, 81, 99, 41, 61, 73
2024-12-18 22:21:43,262, 257, 0.03, 56, 81, 99, 41, 61, 73
2024-12-18 22:21:48,261, 258, 0.02, 56, 81, 99, 41, 61, 73
2024-12-18 22:21:53,263, 259, 0.03, 56, 81, 98, 41, 61, 72
2024-12-18 22:21:58,262, 258, 0.03, 54, 80, 96, 40, 60, 71
2024-12-18 22:22:03,263, 258, 0.03, 54, 80, 96, 40, 60, 71
2024-12-18 22:22:08,261, 258, 0.02, 56, 81, 99, 41, 61, 73
2024-12-18 22:22:13,263, 259, 0.03, 56, 81, 99, 41, 61, 73
2024-12-18 22:22:18,264, 258, 0.04, 56, 81, 99, 41, 61, 73
2024-12-18 22:22:23,261, 258, 0.03, 57, 83, 101, 42, 62, 74
2024-12-18 22:22:28,262, 258, 0.03, 57, 84, 103, 42, 63, 75
2024-12-18 22:22:33,262, 258, 0.03, 56, 81, 99, 41, 61, 73
2024-12-18 22:22:38,262, 258, 0.03, 54, 80, 96, 40, 60, 71
2024-12-18 22:22:43,263, 258, 0.03, 54, 80, 96, 40, 60, 71
2024-12-18 22:22:48,261, 259, 0.02, 56, 81, 99, 41, 61, 73
2024-12-18 22:22:53,264, 258, 0.04, 56, 81, 99, 41, 61, 73
2024-12-18 22:22:58,263, 259, 0.03, 56, 81, 99, 41, 61, 73
2024-12-18 22:23:03,262, 258, 0.03, 56, 81, 98, 41, 61, 72
2024-12-18 22:23:08,261, 258, 0.02, 54, 80, 96, 40, 60, 71
2024-12-18 22:23:13,262, 256, 0.03, 54, 78, 94, 40, 59, 70
2024-12-18 22:23:18,262, 258, 0.03, 56, 81, 99, 41, 61, 73
2024-12-18 22:23:23,262, 258, 0.03, 54, 78, 94, 40, 59, 70
2024-12-18 22:23:28,262, 258, 0.03, 56, 81, 99, 41, 61, 73
2024-12-18 22:23:33,262, 258, 0.02, 54, 78, 94, 40, 59, 70
2024-12-18 22:23:38,261, 259, 0.03, 56, 81, 98, 41, 61, 72
2024-12-18 22:23:43,262, 258, 0.02, 54, 80, 96, 40, 60, 71
2024-12-18 22:23:48,263, 258, 0.03, 54, 78, 94, 40, 59, 70
2024-12-18 22:23:53,261, 258, 0.02, 54, 78, 94, 40, 59, 70
2024-12-18 22:23:58,262, 258, 0.03, 54, 78, 94, 40, 59, 70
2024-12-18 22:24:03,264, 257, 0.04, 54, 78, 94, 40, 59, 70
2024-12-18 22:24:08,262, 258, 0.03, 53, 76, 92, 39, 58, 69
2024-12-18 22:24:13,262, 260, 0.03, 53, 76, 92, 39, 58, 69
2024-12-18 22:24:18,263, 258, 0.03, 51, 73, 87, 38, 56, 66
2024-12-18 22:24:23,263, 258, 0.03, 53, 76, 92, 39, 58, 69
2024-12-18 22:24:28,264, 259, 0.04, 53, 76, 92, 39, 58, 69
2024-12-18 22:24:34,261, 259, 0.02, 53, 76, 92, 39, 58, 69
2024-12-18 22:24:39,262, 259, 0.03, 53, 76, 92, 39, 58, 69
2024-12-18 22:24:44,262, 257, 0.03, 53, 76, 92, 39, 58, 69
2024-12-18 22:24:49,261, 259, 0.02, 53, 76, 92, 39, 58, 69
2024-12-18 22:24:54,263, 258, 0.03, 53, 76, 92, 39, 58, 69
2024-12-18 22:24:59,263, 258, 0.03, 53, 76, 92, 39, 58, 69
2024-12-18 22:25:04,264, 259, 0.04, 54, 78, 94, 40, 59, 70
2024-12-18 22:25:09,261, 258, 0.02, 53, 76, 92, 39, 58, 69
2024-12-18 22:25:14,261, 258, 0.02, 54, 78, 94, 40, 59, 70
2024-12-18 22:25:19,262, 258, 0.03, 53, 76, 92, 39, 58, 69
2024-12-18 22:25:24,263, 257, 0.03, 54, 78, 94, 40, 59, 70
2024-12-18 22:25:29,262, 259, 0.03, 53, 76, 92, 39, 58, 69
2024-12-18 22:25:34,262, 259, 0.03, 53, 76, 92, 39, 58, 69
2024-12-18 22:25:39,262, 258, 0.03, 53, 76, 92, 39, 58, 69
2024-12-18 22:25:44,263, 258, 0.02, 53, 76, 92, 39, 58, 69
2024-12-18 22:25:49,263, 258, 0.03, 53, 76, 92, 39, 58, 69
2024-12-18 22:25:54,261, 258, 0.02, 53, 76, 92, 39, 58, 69
2024-12-18 22:25:59,262, 258, 0.04, 54, 78, 94, 40, 59, 70
2024-12-18 22:26:04,262, 258, 0.03, 53, 76, 92, 39, 58, 69
2024-12-18 22:26:09,263, 258, 0.03, 53, 76, 92, 39, 58, 69
2024-12-18 22:26:14,263, 258, 0.03, 53, 76, 92, 39, 58, 69
2024-12-18 22:26:19,261, 258, 0.02, 51, 75, 89, 38, 57, 67
2024-12-18 22:26:24,263, 258, 0.03, 51, 75, 89, 38, 57, 67
2024-12-18 22:26:29,263, 258, 0.03, 53, 76, 92, 39, 58, 69
2024-12-18 22:26:34,263, 258, 0.04, 53, 76, 92, 39, 58, 69
2024-12-18 22:26:39,262, 258, 0.03, 51, 75, 89, 38, 57, 67
2024-12-18 22:26:44,261, 257, 0.02, 51, 73, 87, 38, 56, 66
2024-12-18 22:26:49,263, 259, 0.03, 51, 73, 87, 38, 56, 66
2024-12-18 22:26:54,263, 257, 0.03, 51, 73, 87, 38, 56, 66
2024-12-18 22:26:59,261, 258, 0.03, 51, 73, 87, 38, 56, 66
2024-12-18 22:27:04,262, 258, 0.02, 51, 73, 87, 38, 56, 66
2024-12-18 22:27:09,262, 259, 0.03, 51, 73, 87, 38, 56, 66
2024-12-18 22:27:14,264, 259, 0.03, 51, 73, 87, 38, 56, 66
2024-12-18 22:27:19,261, 258, 0.03, 51, 73, 87, 38, 56, 66
2024-12-18 22:27:24,263, 258, 0.03, 51, 73, 87, 38, 56, 66
2024-12-18 22:27:29,264, 258, 0.04, 51, 73, 87, 38, 56, 66
2024-12-18 22:27:34,263, 259, 0.03, 51, 73, 87, 38, 56, 66
2024-12-18 22:27:39,263, 258, 0.03, 51, 73, 87, 38, 56, 66
2024-12-18 22:27:44,262, 258, 0.03, 53, 76, 92, 39, 58, 69
2024-12-18 22:27:49,263, 259, 0.03, 51, 73, 87, 38, 56, 66
2024-12-18 22:27:54,263, 259, 0.03, 51, 73, 87, 38, 56, 66
2024-12-18 22:27:59,261, 257, 0.02, 51, 75, 89, 38, 57, 67
2024-12-18 22:28:04,261, 259, 0.02, 51, 73, 87, 38, 56, 66
2024-12-18 22:28:09,261, 259, 0.02, 53, 76, 92, 39, 58, 69
2024-12-18 22:28:14,262, 257, 0.03, 53, 76, 92, 39, 58, 69
2024-12-18 22:28:19,263, 258, 0.03, 53, 76, 92, 39, 58, 69
2024-12-18 22:28:24,263, 259, 0.03, 53, 76, 92, 39, 58, 69
2024-12-18 22:28:29,263, 258, 0.03, 51, 75, 89, 38, 57, 67
2024-12-18 22:28:34,263, 258, 0.03, 53, 76, 92, 39, 58, 69
2024-12-18 22:28:39,264, 258, 0.04, 53, 76, 92, 39, 58, 69
2024-12-18 22:28:44,263, 258, 0.03, 53, 76, 92, 39, 58, 69
2024-12-18 22:28:49,263, 258, 0.03, 53, 76, 92, 39, 58, 69
2024-12-18 22:28:54,261, 258, 0.02, 53, 76, 92, 39, 58, 69
2024-12-18 22:28:59,263, 258, 0.03, 53, 76, 92, 39, 58, 69
2024-12-18 22:29:04,261, 259, 0.04, 53, 76, 92, 39, 58, 69
2024-12-18 22:29:09,260, 259, 0.02, 53, 76, 92, 39, 58, 69
2024-12-18 22:29:14,261, 258, 0.02, 54, 78, 94, 40, 59, 70
2024-12-18 22:29:19,263, 259, 0.03, 54, 80, 96, 40, 60, 71
2024-12-18 22:29:24,260, 259, 0.02, 56, 81, 99, 41, 61, 73
2024-12-18 22:29:30,262, 259, 0.03, 54, 78, 94, 40, 59, 70
2024-12-18 22:29:35,263, 258, 0.03, 54, 78, 94, 40, 59, 70
2024-12-18 22:29:39,262, 259, 0.03, 53, 76, 92, 39, 58, 69
2024-12-18 22:29:45,263, 257, 0.03, 53, 76, 92, 39, 58, 69
2024-12-18 22:29:50,263, 258, 0.03, 51, 75, 89, 38, 57, 67
2024-12-18 22:29:55,263, 260, 0.03, 51, 73, 87, 38, 56, 66
2024-12-18 22:30:00,263, 258, 0.03, 51, 73, 87, 38, 56, 66
2024-12-18 22:30:05,264, 257, 0.04, 51, 73, 87, 38, 56, 66
2024-12-18 22:30:10,262, 258, 0.03, 50, 71, 85, 37, 55, 65
2024-12-18 22:30:15,263, 259, 0.03, 51, 73, 87, 38, 56, 66
2024-12-18 22:30:20,261, 258, 0.02, 51, 73, 87, 38, 56, 66
2024-12-18 22:30:25,263, 258, 0.03, 51, 73, 87, 38, 56, 66
2024-12-18 22:30:30,263, 258, 0.03, 51, 73, 87, 38, 56, 66
2024-12-18 22:30:35,262, 258, 0.03, 51, 73, 87, 38, 56, 66
2024-12-18 22:30:40,260, 259, 0.02, 51, 73, 87, 38, 56, 66
2024-12-18 22:30:45,260, 258, 0.03, 51, 75, 89, 38, 57, 67
2024-12-18 22:30:50,263, 258, 0.03, 53, 76, 92, 39, 58, 69
2024-12-18 22:30:55,263, 259, 0.03, 53, 76, 92, 39, 58, 69
2024-12-18 22:31:00,262, 258, 0.03, 53, 76, 92, 39, 58, 69
2024-12-18 22:31:05,261, 258, 0.02, 53, 76, 92, 39, 58, 69
2024-12-18 22:31:10,262, 258, 0.03, 53, 76, 92, 39, 58, 69
2024-12-18 22:31:15,262, 260, 0.03, 51, 75, 89, 38, 57, 67
2024-12-18 22:31:20,262, 258, 0.03, 53, 76, 92, 39, 58, 69
2024-12-18 22:31:25,260, 258, 0.02, 53, 76, 92, 39, 58, 69
2024-12-18 22:31:30,262, 258, 0.03, 53, 76, 92, 39, 58, 69
2024-12-18 22:31:35,262, 259, 0.03, 53, 76, 92, 39, 58, 69
2024-12-18 22:31:40,262, 258, 0.03, 53, 76, 91, 39, 58, 68
2024-12-18 22:31:45,261, 258, 0.04, 51, 75, 89, 38, 57, 67
2024-12-18 22:31:50,261, 258, 0.04, 51, 75, 89, 38, 57, 67
2024-12-18 22:31:55,262, 258, 0.03, 51, 73, 87, 38, 56, 66
2024-12-18 22:32:00,263, 258, 0.03, 53, 76, 91, 39, 58, 68
2024-12-18 22:32:05,262, 258, 0.03, 53, 76, 92, 39, 58, 69
2024-12-18 22:32:10,261, 258, 0.02, 53, 76, 92, 39, 58, 69
2024-12-18 22:32:15,261, 258, 0.02, 53, 76, 92, 39, 58, 69
2024-12-18 22:32:20,263, 259, 0.03, 51, 73, 87, 38, 56, 66
2024-12-18 22:32:25,263, 258, 0.03, 53, 76, 92, 39, 58, 69
2024-12-18 22:32:30,263, 259, 0.03, 53, 76, 92, 39, 58, 69
2024-12-18 22:32:35,262, 259, 0.03, 53, 76, 92, 39, 58, 69
2024-12-18 22:32:40,262, 257, 0.03, 53, 76, 92, 39, 58, 69
2024-12-18 22:32:45,263, 259, 0.03, 53, 76, 92, 39, 58, 69
2024-12-18 22:32:50,262, 259, 0.03, 53, 76, 92, 39, 58, 69
2024-12-18 22:32:55,260, 258, 0.02, 53, 76, 92, 39, 58, 69
2024-12-18 22:33:00,262, 259, 0.03, 53, 76, 92, 39, 58, 69
2024-12-18 22:33:05,261, 258, 0.02, 53, 76, 92, 39, 58, 69
2024-12-18 22:33:10,262, 258, 0.03, 53, 76, 92, 39, 58, 69
2024-12-18 22:33:15,262, 258, 0.04, 53, 76, 92, 39, 58, 69
2024-12-18 22:33:20,262, 258, 0.03, 51, 75, 89, 38, 57, 67
2024-12-18 22:33:25,262, 259, 0.03, 53, 76, 92, 39, 58, 69
2024-12-18 22:33:30,263, 258, 0.03, 53, 76, 92, 39, 58, 69
2024-12-18 22:33:35,261, 257, 0.02, 53, 76, 92, 39, 58, 69
2024-12-18 22:33:40,262, 260, 0.03, 53, 76, 92, 39, 58, 69
2024-12-18 22:33:45,263, 259, 0.03, 53, 76, 92, 39, 58, 69
2024-12-18 22:33:50,262, 259, 0.03, 53, 76, 92, 39, 58, 69
2024-12-18 22:33:55,261, 256, 0.02, 51, 73, 87, 38, 56, 66
2024-12-18 22:34:00,261, 257, 0.02, 51, 73, 87, 38, 56, 66
2024-12-18 22:34:05,262, 259, 0.03, 51, 73, 87, 38, 56, 66
2024-12-18 22:34:10,265, 257, 0.03, 51, 73, 87, 38, 56, 66
2024-12-18 22:34:15,263, 259, 0.03, 51, 73, 87, 38, 56, 66
2024-12-18 22:34:20,262, 258, 0.03, 50, 71, 85, 37, 55, 65
2024-12-18 22:34:26,263, 258, 0.03, 51, 73, 87, 38, 56, 66
2024-12-18 22:34:31,264, 258, 0.04, 51, 73, 87, 38, 56, 66
2024-12-18 22:34:35,261, 257, 0.02, 51, 73, 87, 38, 56, 66
2024-12-18 22:34:40,262, 259, 0.03, 51, 73, 87, 38, 56, 66
2024-12-18 22:34:46,263, 258, 0.03, 51, 75, 89, 38, 57, 67
2024-12-18 22:34:51,262, 257, 0.03, 51, 73, 87, 38, 56, 66
2024-12-18 22:34:56,262, 258, 0.03, 51, 73, 87, 38, 56, 66
2024-12-18 22:35:01,263, 257, 0.03, 51, 73, 87, 38, 56, 66
2024-12-18 22:35:06,262, 259, 0.03, 53, 76, 92, 39, 58, 69
2024-12-18 22:35:11,263, 259, 0.03, 53, 76, 92, 39, 58, 69
2024-12-18 22:35:16,262, 257, 0.03, 53, 76, 92, 39, 58, 69
2024-12-18 22:35:21,261, 258, 0.02, 53, 76, 92, 39, 58, 69
2024-12-18 22:35:26,261, 258, 0.02, 53, 76, 92, 39, 58, 69
2024-12-18 22:35:31,261, 258, 0.02, 53, 76, 92, 39, 58, 69
2024-12-18 22:35:36,263, 258, 0.03, 54, 78, 94, 40, 59, 70
2024-12-18 22:35:41,262, 258, 0.03, 53, 76, 92, 39, 58, 69
2024-12-18 22:35:46,261, 259, 0.02, 53, 76, 92, 39, 58, 69
2024-12-18 22:35:51,263, 259, 0.03, 54, 78, 94, 40, 59, 70
2024-12-18 22:35:56,262, 258, 0.03, 54, 78, 94, 40, 59, 70
2024-12-18 22:36:01,263, 258, 0.03, 54, 78, 94, 40, 59, 70
2024-12-18 22:36:06,261, 257, 0.02, 53, 76, 92, 39, 58, 69
2024-12-18 22:36:11,262, 258, 0.03, 54, 78, 94, 40, 59, 70
2024-12-18 22:36:16,263, 257, 0.03, 53, 76, 92, 39, 58, 69
2024-12-18 22:36:21,262, 259, 0.03, 54, 78, 94, 40, 59, 70
2024-12-18 22:36:26,261, 259, 0.02, 53, 76, 92, 39, 58, 69
2024-12-18 22:36:31,262, 259, 0.03, 54, 78, 94, 40, 59, 70
2024-12-18 22:36:36,263, 257, 0.03, 54, 78, 94, 40, 59, 70
2024-12-18 22:36:41,261, 258, 0.02, 54, 78, 94, 40, 59, 70
2024-12-18 22:36:46,263, 258, 0.03, 54, 78, 94, 40, 59, 70
2024-12-18 22:36:51,262, 258, 0.03, 53, 76, 92, 39, 58, 69
2024-12-18 22:36:56,263, 259, 0.03, 53, 76, 92, 39, 58, 69
2024-12-18 22:37:01,263, 258, 0.03, 53, 76, 92, 39, 58, 69
2024-12-18 22:37:06,263, 257, 0.03, 54, 78, 94, 40, 59, 70
2024-12-18 22:37:11,261, 259, 0.02, 53, 76, 92, 39, 58, 69
2024-12-18 22:37:16,264, 257, 0.04, 53, 76, 92, 39, 58, 69
2024-12-18 22:37:21,263, 258, 0.03, 53, 76, 92, 39, 58, 69
2024-12-18 22:37:26,263, 259, 0.02, 53, 76, 92, 39, 58, 69
2024-12-18 22:37:31,264, 258, 0.03, 53, 76, 92, 39, 58, 69
2024-12-18 22:37:36,263, 258, 0.03, 53, 76, 92, 39, 58, 69
2024-12-18 22:37:41,262, 259, 0.03, 53, 76, 92, 39, 58, 69
2024-12-18 22:37:46,263, 258, 0.03, 53, 76, 92, 39, 58, 69
2024-12-18 22:37:51,261, 258, 0.02, 53, 76, 92, 39, 58, 69
2024-12-18 22:37:56,263, 258, 0.03, 53, 76, 92, 39, 58, 69
2024-12-18 22:38:01,262, 258, 0.03, 53, 76, 92, 39, 58, 69
2024-12-18 22:38:06,264, 258, 0.04, 53, 76, 92, 39, 58, 69
2024-12-18 22:38:11,262, 258, 0.03, 54, 78, 94, 40, 59, 70
2024-12-18 22:38:16,261, 258, 0.02, 54, 78, 94, 40, 59, 70
2024-12-18 22:38:21,264, 258, 0.04, 53, 76, 92, 39, 58, 69
2024-12-18 22:38:26,262, 257, 0.02, 53, 76, 92, 39, 58, 69
2024-12-18 22:38:31,263, 257, 0.02, 53, 76, 92, 39, 58, 69
2024-12-18 22:38:36,262, 257, 0.03, 53, 76, 92, 39, 58, 69
2024-12-18 22:38:41,261, 258, 0.02, 53, 76, 92, 39, 58, 69
2024-12-18 22:38:46,262, 258, 0.03, 53, 76, 92, 39, 58, 69
2024-12-18 22:38:51,263, 258, 0.03, 51, 75, 89, 38, 57, 67
2024-12-18 22:38:56,263, 258, 0.03, 51, 75, 89, 38, 57, 67
2024-12-18 22:39:01,261, 259, 0.02, 53, 76, 92, 39, 58, 69
2024-12-18 22:39:06,262, 258, 0.03, 53, 76, 92, 39, 58, 69
2024-12-18 22:39:11,262, 258, 0.03, 53, 76, 92, 39, 58, 69
2024-12-18 22:39:16,261, 258, 0.02, 54, 78, 94, 40, 59, 70
2024-12-18 22:39:21,262, 258, 0.03, 54, 78, 94, 40, 59, 70
2024-12-18 22:39:26,262, 257, 0.03, 54, 78, 94, 40, 59, 70
2024-12-18 22:39:31,262, 258, 0.03, 54, 78, 94, 40, 59, 70
2024-12-18 22:39:37,262, 258, 0.03, 54, 80, 96, 40, 60, 71
2024-12-18 22:39:42,263, 257, 0.03, 54, 78, 94, 40, 59, 70
2024-12-18 22:39:47,264, 257, 0.04, 54, 80, 96, 40, 60, 71
2024-12-18 22:39:52,263, 259, 0.03, 54, 78, 94, 40, 59, 70
2024-12-18 22:39:57,262, 259, 0.03, 54, 78, 94, 40, 59, 70
2024-12-18 22:40:02,261, 258, 0.02, 54, 78, 94, 40, 59, 70
2024-12-18 22:40:07,262, 259, 0.03, 54, 80, 96, 40, 60, 71
2024-12-18 22:40:12,261, 258, 0.02, 54, 78, 94, 40, 59, 70
