sep=,
Time,visible_light,IR_light,PM1.0 concentration(CF=1; Standard particulate matter; unit:ug/m3),PM2.5 concentration(CF=1; Standard particulate matter; unit:ug/m3),PM10 concentration(CF=1; Standard particulate matter; unit:ug/m3),PM1.0 concentration(Atmospheric environment; unit:ug/m3),PM2.5 concentration(Atmospheric environment;unit:ug/m3),PM10 concentration(Atmospheric environment;unit:ug/m3)
2024-12-26 01:49:54,261, 253, 0.02, 19, 27, 31, 19, 27, 31
2024-12-26 01:50:00,262, 253, 0.03, 18, 26, 30, 18, 26, 30
2024-12-26 01:50:04,262, 252, 0.03, 18, 26, 30, 18, 26, 30
2024-12-26 01:50:09,261, 251, 0.02, 16, 23, 27, 16, 23, 27
2024-12-26 01:50:14,261, 252, 0.02, 16, 23, 26, 16, 23, 26
2024-12-26 01:50:19,260, 252, 0.02, 15, 22, 25, 15, 22, 25
2024-12-26 01:50:25,260, 254, 0.02, 15, 22, 25, 15, 22, 25
2024-12-26 01:50:30,261, 253, 0.02, 14, 20, 23, 14, 20, 23
2024-12-26 01:50:35,260, 254, 0.02, 14, 20, 23, 14, 20, 23
2024-12-26 01:50:40,261, 254, 0.02, 14, 20, 23, 14, 20, 23
2024-12-26 01:50:45,262, 253, 0.03, 13, 19, 22, 13, 19, 22
2024-12-26 01:50:49,260, 253, 0.02, 13, 18, 21, 13, 18, 21
2024-12-26 01:50:55,261, 253, 0.02, 13, 18, 21, 13, 18, 21
2024-12-26 01:51:00,260, 253, 0.02, 12, 17, 20, 12, 17, 20
2024-12-26 01:51:05,261, 253, 0.02, 12, 17, 20, 12, 17, 20
2024-12-26 01:51:10,260, 253, 0.02, 12, 17, 19, 12, 17, 19
2024-12-26 01:51:15,260, 254, 0.02, 11, 16, 18, 11, 16, 18
2024-12-26 01:51:20,260, 254, 0.03, 11, 16, 18, 11, 16, 18
2024-12-26 01:51:25,261, 254, 0.02, 11, 15, 17, 11, 15, 17
2024-12-26 01:51:30,261, 255, 0.02, 10, 14, 15, 10, 14, 15
2024-12-26 01:51:35,261, 253, 0.02, 10, 14, 14, 10, 14, 14
2024-12-26 01:51:40,260, 253, 0.02, 10, 14, 14, 10, 14, 14
2024-12-26 01:51:45,262, 252, 0.03, 10, 14, 14, 10, 14, 14
2024-12-26 01:51:50,261, 253, 0.02, 10, 14, 14, 10, 14, 14
2024-12-26 01:51:55,260, 254, 0.02, 9, 13, 13, 9, 13, 13
2024-12-26 01:52:00,260, 254, 0.02, 9, 13, 13, 9, 13, 13
2024-12-26 01:52:05,261, 253, 0.02, 9, 13, 13, 9, 13, 13
2024-12-26 01:52:10,260, 253, 0.02, 8, 11, 11, 8, 11, 11
2024-12-26 01:52:15,261, 253, 0.02, 8, 11, 11, 8, 11, 11
2024-12-26 01:52:20,261, 253, 0.02, 7, 10, 10, 7, 10, 10
2024-12-26 01:52:25,261, 253, 0.02, 7, 10, 10, 7, 10, 10
2024-12-26 01:52:30,261, 252, 0.02, 7, 10, 10, 7, 10, 10
2024-12-26 01:52:35,260, 253, 0.02, 7, 10, 10, 7, 10, 10
2024-12-26 01:52:40,260, 253, 0.02, 7, 10, 10, 7, 10, 10
2024-12-26 01:52:45,260, 253, 0.02, 7, 10, 10, 7, 10, 10
2024-12-26 01:52:50,261, 254, 0.02, 7, 10, 10, 7, 10, 10
2024-12-26 01:52:55,260, 253, 0.02, 7, 10, 10, 7, 10, 10
2024-12-26 01:53:00,261, 252, 0.02, 7, 10, 10, 7, 10, 10
2024-12-26 01:53:05,261, 253, 0.02, 7, 10, 10, 7, 10, 10
2024-12-26 01:53:10,260, 253, 0.02, 7, 10, 10, 7, 10, 10
2024-12-26 01:53:15,262, 253, 0.03, 7, 10, 10, 7, 10, 10
2024-12-26 01:53:20,260, 253, 0.02, 7, 10, 10, 7, 10, 10
2024-12-26 01:53:25,262, 253, 0.02, 7, 10, 10, 7, 10, 10
2024-12-26 01:53:30,261, 253, 0.02, 7, 10, 10, 7, 10, 10
2024-12-26 01:53:35,259, 253, 0.01, 7, 10, 10, 7, 10, 10
2024-12-26 01:53:40,261, 253, 0.02, 7, 10, 10, 7, 10, 10
2024-12-26 01:53:45,262, 254, 0.03, 7, 10, 10, 7, 10, 10
2024-12-26 01:53:50,261, 253, 0.02, 7, 10, 10, 7, 10, 10
2024-12-26 01:53:55,260, 252, 0.02, 7, 10, 10, 7, 10, 10
2024-12-26 01:54:00,261, 253, 0.02, 7, 10, 10, 7, 10, 10
2024-12-26 01:54:05,261, 252, 0.02, 7, 10, 10, 7, 10, 10
2024-12-26 01:54:10,261, 253, 0.02, 7, 10, 10, 7, 10, 10
2024-12-26 01:54:15,260, 253, 0.02, 7, 10, 10, 7, 10, 10
2024-12-26 01:54:20,260, 253, 0.02, 7, 10, 10, 7, 10, 10
2024-12-26 01:54:26,261, 252, 0.02, 7, 10, 10, 7, 10, 10
2024-12-26 01:54:30,262, 253, 0.03, 7, 10, 10, 7, 10, 10
2024-12-26 01:54:35,261, 253, 0.02, 7, 10, 10, 7, 10, 10
2024-12-26 01:54:41,261, 253, 0.02, 7, 10, 10, 7, 10, 10
2024-12-26 01:54:45,261, 254, 0.02, 6, 8, 8, 6, 8, 8
2024-12-26 01:54:50,260, 252, 0.02, 6, 8, 8, 6, 8, 8
2024-12-26 01:54:55,261, 253, 0.02, 6, 8, 8, 6, 8, 8
2024-12-26 01:55:00,261, 254, 0.02, 6, 8, 8, 6, 8, 8
2024-12-26 01:55:05,261, 253, 0.02, 6, 8, 8, 6, 8, 8
2024-12-26 01:55:11,262, 253, 0.03, 6, 8, 8, 6, 8, 8
2024-12-26 01:55:16,260, 253, 0.02, 6, 8, 8, 6, 8, 8
2024-12-26 01:55:21,259, 252, 0.01, 6, 8, 8, 6, 8, 8
2024-12-26 01:55:25,261, 253, 0.02, 6, 8, 8, 6, 8, 8
2024-12-26 01:55:31,261, 252, 0.02, 6, 8, 8, 6, 8, 8
2024-12-26 01:55:36,260, 253, 0.02, 6, 8, 8, 6, 8, 8
2024-12-26 01:55:40,260, 252, 0.02, 6, 8, 8, 6, 8, 8
2024-12-26 01:55:45,262, 253, 0.03, 5, 7, 7, 5, 7, 7
2024-12-26 01:55:51,261, 253, 0.02, 6, 8, 8, 6, 8, 8
2024-12-26 01:55:56,260, 253, 0.02, 6, 8, 8, 6, 8, 8
2024-12-26 01:56:01,261, 254, 0.02, 6, 8, 8, 6, 8, 8
2024-12-26 01:56:06,261, 254, 0.02, 6, 8, 8, 6, 8, 8
2024-12-26 01:56:11,260, 253, 0.02, 6, 8, 8, 6, 8, 8
2024-12-26 01:56:16,261, 252, 0.02, 6, 8, 8, 6, 8, 8
2024-12-26 01:56:21,261, 255, 0.02, 6, 8, 8, 6, 8, 8
2024-12-26 01:56:26,261, 251, 0.02, 6, 8, 8, 6, 8, 8
2024-12-26 01:56:31,261, 253, 0.02, 6, 8, 8, 6, 8, 8
2024-12-26 01:56:36,263, 253, 0.03, 6, 8, 8, 6, 8, 8
2024-12-26 01:56:41,262, 254, 0.03, 6, 8, 8, 6, 8, 8
2024-12-26 01:56:46,261, 252, 0.02, 6, 9, 9, 6, 9, 9
2024-12-26 01:56:51,260, 252, 0.02, 6, 8, 8, 6, 8, 8
2024-12-26 01:56:56,261, 253, 0.02, 6, 8, 8, 6, 8, 8
2024-12-26 01:57:01,262, 254, 0.03, 6, 8, 8, 6, 8, 8
2024-12-26 01:57:06,260, 254, 0.02, 6, 8, 8, 6, 8, 8
2024-12-26 01:57:11,260, 254, 0.02, 6, 8, 8, 6, 8, 8
2024-12-26 01:57:16,261, 253, 0.02, 6, 8, 8, 6, 8, 8
2024-12-26 01:57:21,262, 253, 0.03, 6, 8, 8, 6, 8, 8
2024-12-26 01:57:26,260, 253, 0.03, 6, 8, 8, 6, 8, 8
2024-12-26 01:57:31,261, 254, 0.02, 6, 8, 8, 6, 8, 8
2024-12-26 01:57:36,262, 253, 0.03, 7, 10, 10, 7, 10, 10
2024-12-26 01:57:41,261, 253, 0.02, 6, 9, 9, 6, 9, 9
2024-12-26 01:57:46,261, 253, 0.02, 7, 10, 10, 7, 10, 10
2024-12-26 01:57:51,260, 253, 0.02, 7, 10, 10, 7, 10, 10
2024-12-26 01:57:56,260, 252, 0.02, 7, 10, 10, 7, 10, 10
2024-12-26 01:58:01,260, 254, 0.02, 7, 10, 10, 7, 10, 10
2024-12-26 01:58:06,262, 253, 0.03, 7, 10, 10, 7, 10, 10
2024-12-26 01:58:11,263, 253, 0.02, 8, 11, 11, 8, 11, 11
2024-12-26 01:58:16,263, 253, 0.03, 8, 11, 11, 8, 11, 11
2024-12-26 01:58:21,261, 253, 0.02, 10, 14, 14, 10, 14, 14
2024-12-26 01:58:26,261, 253, 0.02, 11, 15, 17, 11, 15, 17
2024-12-26 01:58:31,260, 253, 0.02, 12, 17, 20, 12, 17, 20
2024-12-26 01:58:36,261, 254, 0.02, 15, 22, 25, 15, 22, 25
2024-12-26 01:58:41,261, 253, 0.02, 129, 211, 275, 88, 139, 171
2024-12-26 01:58:46,260, 252, 0.02, 127, 207, 271, 87, 137, 169
2024-12-26 01:58:51,262, 253, 0.03, 133, 219, 287, 91, 144, 178
2024-12-26 01:58:56,262, 253, 0.03, 135, 222, 292, 92, 146, 181
2024-12-26 01:59:01,260, 253, 0.01, 127, 207, 271, 87, 137, 169
2024-12-26 01:59:06,260, 253, 0.02, 47, 65, 76, 35, 51, 60
2024-12-26 01:59:11,261, 254, 0.02, 40, 56, 66, 31, 46, 54
2024-12-26 01:59:16,261, 252, 0.02, 40, 56, 66, 31, 46, 54
2024-12-26 01:59:21,261, 254, 0.02, 39, 53, 62, 30, 44, 52
2024-12-26 01:59:26,261, 253, 0.02, 37, 50, 57, 29, 42, 49
2024-12-26 01:59:31,260, 253, 0.02, 34, 46, 53, 27, 40, 47
2024-12-26 01:59:36,262, 254, 0.03, 31, 41, 43, 25, 37, 43
2024-12-26 01:59:41,260, 253, 0.02, 28, 35, 38, 23, 33, 38
2024-12-26 01:59:46,261, 253, 0.02, 27, 33, 37, 22, 32, 37
2024-12-26 01:59:51,262, 252, 0.03, 152, 257, 341, 103, 167, 208
2024-12-26 01:59:57,260, 253, 0.02, 73, 111, 139, 52, 79, 95
2024-12-26 02:00:02,261, 252, 0.02, 57, 84, 103, 42, 63, 75
2024-12-26 02:00:06,262, 253, 0.03, 61, 89, 110, 44, 66, 79
2024-12-26 02:00:12,260, 253, 0.02, 54, 78, 94, 40, 59, 70
2024-12-26 02:00:17,262, 253, 0.03, 50, 71, 85, 37, 55, 65
2024-12-26 02:00:22,261, 254, 0.02, 47, 66, 78, 35, 52, 61
2024-12-26 02:00:26,261, 254, 0.02, 45, 63, 74, 34, 50, 59
2024-12-26 02:00:31,260, 253, 0.02, 44, 60, 69, 33, 48, 56
2024-12-26 02:00:36,261, 253, 0.02, 37, 51, 58, 29, 43, 50
2024-12-26 02:00:41,260, 252, 0.02, 33, 43, 44, 26, 38, 44
2024-12-26 02:00:47,262, 253, 0.03, 28, 35, 38, 23, 33, 38
2024-12-26 02:00:52,261, 252, 0.02, 25, 30, 35, 21, 30, 35
2024-12-26 02:00:57,262, 253, 0.03, 19, 28, 32, 19, 28, 32
2024-12-26 02:01:02,261, 253, 0.02, 18, 26, 30, 18, 26, 30
2024-12-26 02:01:07,260, 253, 0.02, 17, 24, 28, 17, 24, 28
2024-12-26 02:01:11,262, 252, 0.03, 16, 23, 26, 16, 23, 26
2024-12-26 02:01:17,261, 253, 0.02, 15, 22, 25, 15, 22, 25
2024-12-26 02:01:22,262, 253, 0.03, 14, 20, 23, 14, 20, 23
2024-12-26 02:01:27,262, 253, 0.03, 13, 19, 22, 13, 19, 22
2024-12-26 02:01:31,261, 252, 0.02, 13, 19, 22, 13, 19, 22
2024-12-26 02:01:37,262, 254, 0.03, 12, 17, 20, 12, 17, 20
2024-12-26 02:01:42,261, 253, 0.02, 12, 17, 19, 12, 17, 19
2024-12-26 02:01:47,261, 253, 0.02, 12, 17, 19, 12, 17, 19
2024-12-26 02:01:52,262, 254, 0.02, 11, 16, 18, 11, 16, 18
2024-12-26 02:01:57,259, 253, 0.02, 11, 16, 18, 11, 16, 18
2024-12-26 02:02:02,262, 254, 0.03, 11, 16, 18, 11, 16, 18
2024-12-26 02:02:07,261, 253, 0.02, 11, 16, 18, 11, 16, 18
2024-12-26 02:02:12,261, 253, 0.02, 11, 16, 18, 11, 16, 18
2024-12-26 02:02:17,261, 253, 0.02, 11, 16, 18, 11, 16, 18
2024-12-26 02:02:22,260, 253, 0.03, 11, 16, 18, 11, 16, 18
2024-12-26 02:02:27,260, 252, 0.02, 11, 15, 17, 11, 15, 17
2024-12-26 02:02:32,260, 254, 0.02, 10, 14, 15, 10, 14, 15
2024-12-26 02:02:37,261, 253, 0.02, 10, 14, 14, 10, 14, 14
2024-12-26 02:02:42,260, 253, 0.02, 10, 14, 14, 10, 14, 14
2024-12-26 02:02:47,262, 253, 0.02, 9, 13, 13, 9, 13, 13
2024-12-26 02:02:52,260, 254, 0.02, 9, 13, 13, 9, 13, 13
2024-12-26 02:02:57,262, 252, 0.03, 8, 11, 11, 8, 11, 11
2024-12-26 02:03:02,260, 254, 0.02, 8, 11, 11, 8, 11, 11
2024-12-26 02:03:07,260, 252, 0.02, 9, 13, 13, 9, 13, 13
2024-12-26 02:03:12,260, 253, 0.02, 8, 11, 11, 8, 11, 11
2024-12-26 02:03:17,262, 253, 0.02, 8, 11, 11, 8, 11, 11
2024-12-26 02:03:22,262, 252, 0.02, 8, 11, 11, 8, 11, 11
2024-12-26 02:03:27,260, 252, 0.02, 8, 11, 11, 8, 11, 11
2024-12-26 02:03:32,261, 253, 0.02, 8, 11, 11, 8, 11, 11
2024-12-26 02:03:37,260, 253, 0.03, 9, 13, 13, 9, 13, 13
2024-12-26 02:03:42,261, 255, 0.02, 10, 14, 14, 10, 14, 14
2024-12-26 02:03:47,260, 254, 0.02, 10, 14, 14, 10, 14, 14
2024-12-26 02:03:52,261, 253, 0.02, 9, 13, 13, 9, 13, 13
2024-12-26 02:03:57,261, 253, 0.02, 9, 13, 13, 9, 13, 13
2024-12-26 02:04:02,262, 252, 0.02, 9, 13, 13, 9, 13, 13
2024-12-26 02:04:07,260, 253, 0.02, 9, 13, 13, 9, 13, 13
2024-12-26 02:04:12,260, 253, 0.02, 9, 13, 13, 9, 13, 13
2024-12-26 02:04:17,260, 253, 0.02, 9, 13, 13, 9, 13, 13
2024-12-26 02:04:22,261, 253, 0.02, 8, 11, 11, 8, 11, 11
2024-12-26 02:04:27,261, 252, 0.02, 8, 11, 11, 8, 11, 11
2024-12-26 02:04:32,260, 252, 0.02, 8, 11, 11, 8, 11, 11
2024-12-26 02:04:37,261, 253, 0.02, 8, 11, 11, 8, 11, 11
2024-12-26 02:04:42,261, 252, 0.02, 8, 11, 11, 8, 11, 11
2024-12-26 02:04:48,262, 253, 0.03, 8, 11, 11, 8, 11, 11
2024-12-26 02:04:52,262, 252, 0.03, 8, 11, 11, 8, 11, 11
2024-12-26 02:04:57,260, 253, 0.02, 8, 11, 11, 8, 11, 11
2024-12-26 02:05:02,260, 253, 0.02, 8, 11, 11, 8, 11, 11
2024-12-26 02:05:07,260, 252, 0.02, 8, 11, 11, 8, 11, 11
2024-12-26 02:05:13,262, 253, 0.03, 8, 11, 11, 8, 11, 11
2024-12-26 02:05:18,260, 253, 0.02, 7, 10, 10, 7, 10, 10
2024-12-26 02:05:22,261, 253, 0.02, 7, 10, 10, 7, 10, 10
2024-12-26 02:05:27,261, 253, 0.03, 7, 10, 10, 7, 10, 10
2024-12-26 02:05:33,262, 253, 0.03, 7, 10, 10, 7, 10, 10
2024-12-26 02:05:38,261, 253, 0.02, 7, 10, 10, 7, 10, 10
2024-12-26 02:05:42,261, 253, 0.02, 7, 10, 10, 7, 10, 10
2024-12-26 02:05:47,261, 253, 0.02, 7, 10, 10, 7, 10, 10
2024-12-26 02:05:52,260, 252, 0.02, 8, 11, 11, 8, 11, 11
2024-12-26 02:05:57,260, 254, 0.02, 8, 11, 11, 8, 11, 11
2024-12-26 02:06:02,261, 254, 0.02, 8, 11, 11, 8, 11, 11
2024-12-26 02:06:07,260, 252, 0.02, 8, 11, 11, 8, 11, 11
2024-12-26 02:06:12,262, 253, 0.03, 8, 11, 11, 8, 11, 11
2024-12-26 02:06:17,261, 253, 0.02, 8, 11, 11, 8, 11, 11
2024-12-26 02:06:23,261, 252, 0.02, 8, 11, 11, 8, 11, 11
2024-12-26 02:06:27,261, 253, 0.02, 8, 11, 11, 8, 11, 11
2024-12-26 02:06:33,261, 254, 0.02, 8, 11, 11, 8, 11, 11
2024-12-26 02:06:38,261, 253, 0.02, 8, 11, 11, 8, 11, 11
2024-12-26 02:06:43,260, 253, 0.02, 8, 11, 11, 8, 11, 11
2024-12-26 02:06:48,261, 252, 0.02, 8, 11, 11, 8, 11, 11
2024-12-26 02:06:53,260, 254, 0.02, 8, 11, 11, 8, 11, 11
2024-12-26 02:06:58,262, 253, 0.03, 8, 11, 11, 8, 11, 11
2024-12-26 02:07:03,261, 253, 0.02, 8, 11, 11, 8, 11, 11
2024-12-26 02:07:08,263, 252, 0.02, 7, 10, 10, 7, 10, 10
2024-12-26 02:07:13,262, 253, 0.03, 7, 10, 10, 7, 10, 10
2024-12-26 02:07:18,262, 254, 0.02, 8, 11, 11, 8, 11, 11
2024-12-26 02:07:23,262, 251, 0.02, 8, 11, 11, 8, 11, 11
2024-12-26 02:07:28,260, 253, 0.03, 8, 11, 11, 8, 11, 11
2024-12-26 02:07:33,262, 253, 0.03, 8, 11, 11, 8, 11, 11
2024-12-26 02:07:38,261, 253, 0.02, 8, 11, 11, 8, 11, 11
2024-12-26 02:07:43,260, 252, 0.03, 9, 13, 13, 9, 13, 13
2024-12-26 02:07:48,261, 253, 0.02, 9, 13, 13, 9, 13, 13
2024-12-26 02:07:53,261, 252, 0.02, 9, 13, 13, 9, 13, 13
2024-12-26 02:07:58,261, 253, 0.02, 9, 13, 13, 9, 13, 13
2024-12-26 02:08:03,261, 254, 0.02, 8, 11, 11, 8, 11, 11
2024-12-26 02:08:08,259, 253, 0.01, 9, 13, 13, 9, 13, 13
2024-12-26 02:08:13,260, 253, 0.02, 9, 13, 13, 9, 13, 13
2024-12-26 02:08:18,261, 253, 0.02, 8, 11, 11, 8, 11, 11
2024-12-26 02:08:23,262, 253, 0.03, 8, 11, 11, 8, 11, 11
2024-12-26 02:08:28,262, 253, 0.03, 8, 11, 11, 8, 11, 11
2024-12-26 02:08:33,261, 253, 0.02, 8, 11, 11, 8, 11, 11
2024-12-26 02:08:38,260, 254, 0.02, 9, 13, 13, 9, 13, 13
2024-12-26 02:08:43,260, 253, 0.02, 9, 13, 13, 9, 13, 13
2024-12-26 02:08:48,258, 253, 0.01, 9, 13, 13, 9, 13, 13
2024-12-26 02:08:53,261, 253, 0.02, 9, 13, 13, 9, 13, 13
2024-12-26 02:08:58,260, 253, 0.02, 10, 14, 14, 10, 14, 14
2024-12-26 02:09:03,261, 253, 0.02, 13, 19, 22, 13, 19, 22
2024-12-26 02:09:08,260, 253, 0.02, 16, 23, 27, 16, 23, 27
2024-12-26 02:09:13,260, 253, 0.02, 121, 197, 257, 83, 131, 161
2024-12-26 02:09:18,261, 253, 0.02, 110, 176, 226, 76, 118, 144
2024-12-26 02:09:23,260, 253, 0.02, 104, 166, 212, 72, 112, 136
2024-12-26 02:09:28,262, 253, 0.03, 10, 14, 15, 10, 14, 15
2024-12-26 02:09:33,262, 253, 0.03, 10, 14, 14, 10, 14, 14
2024-12-26 02:09:38,263, 253, 0.03, 12, 17, 19, 12, 17, 19
2024-12-26 02:09:43,261, 253, 0.02, 13, 19, 22, 13, 19, 22
2024-12-26 02:09:48,262, 253, 0.03, 14, 20, 23, 14, 20, 23
2024-12-26 02:09:54,262, 253, 0.03, 13, 19, 22, 13, 19, 22
2024-12-26 02:09:59,261, 252, 0.01, 13, 19, 22, 13, 19, 22
2024-12-26 02:10:04,262, 252, 0.02, 13, 19, 22, 13, 19, 22
2024-12-26 02:10:09,262, 252, 0.03, 16, 23, 26, 16, 23, 26
2024-12-26 02:10:14,261, 254, 0.02, 16, 23, 26, 16, 23, 26
2024-12-26 02:10:18,261, 254, 0.02, 16, 23, 27, 16, 23, 27
2024-12-26 02:10:23,261, 253, 0.02, 17, 24, 28, 17, 24, 28
2024-12-26 02:10:29,261, 252, 0.02, 16, 23, 27, 16, 23, 27
2024-12-26 02:10:33,262, 253, 0.03, 17, 25, 29, 17, 25, 29
2024-12-26 02:10:39,262, 254, 0.03, 18, 26, 30, 18, 26, 30
2024-12-26 02:10:43,261, 253, 0.02, 25, 30, 35, 21, 30, 35
2024-12-26 02:10:49,261, 255, 0.02, 28, 35, 38, 23, 33, 38
2024-12-26 02:10:54,261, 253, 0.02, 30, 38, 41, 24, 35, 41
2024-12-26 02:10:59,261, 254, 0.02, 28, 35, 38, 23, 33, 38
2024-12-26 02:11:03,261, 251, 0.02, 25, 31, 36, 21, 31, 36
2024-12-26 02:11:09,260, 254, 0.02, 20, 29, 34, 20, 29, 34
2024-12-26 02:11:14,261, 253, 0.02, 25, 30, 35, 21, 30, 35
2024-12-26 02:11:19,260, 253, 0.02, 25, 30, 35, 21, 30, 35
2024-12-26 02:11:24,261, 254, 0.02, 122, 199, 259, 84, 132, 162
2024-12-26 02:11:29,262, 253, 0.03, 126, 204, 266, 86, 135, 166
2024-12-26 02:11:34,263, 254, 0.03, 121, 196, 255, 83, 130, 160
2024-12-26 02:11:39,260, 253, 0.02, 113, 181, 233, 78, 121, 148
2024-12-26 02:11:44,261, 253, 0.02, 102, 161, 205, 71, 109, 132
2024-12-26 02:11:49,260, 253, 0.01, 12, 17, 20, 12, 17, 20
2024-12-26 02:11:54,261, 253, 0.01, 9, 13, 13, 9, 13, 13
2024-12-26 02:11:59,260, 253, 0.02, 9, 13, 13, 9, 13, 13
2024-12-26 02:12:04,260, 253, 0.02, 9, 13, 13, 9, 13, 13
2024-12-26 02:12:09,262, 253, 0.02, 10, 14, 15, 10, 14, 15
2024-12-26 02:12:14,262, 253, 0.02, 10, 14, 15, 10, 14, 15
2024-12-26 02:12:19,260, 252, 0.01, 10, 14, 15, 10, 14, 15
2024-12-26 02:12:24,260, 254, 0.02, 11, 16, 18, 11, 16, 18
2024-12-26 02:12:29,260, 254, 0.02, 11, 16, 18, 11, 16, 18
2024-12-26 02:12:34,261, 253, 0.02, 12, 17, 20, 12, 17, 20
2024-12-26 02:12:39,261, 253, 0.02, 12, 17, 20, 12, 17, 20
2024-12-26 02:12:44,262, 253, 0.03, 12, 17, 19, 12, 17, 19
2024-12-26 02:12:49,259, 253, 0.01, 12, 17, 20, 12, 17, 20
2024-12-26 02:12:54,261, 253, 0.02, 12, 17, 19, 12, 17, 19
2024-12-26 02:12:59,260, 253, 0.02, 11, 16, 18, 11, 16, 18
2024-12-26 02:13:04,261, 253, 0.02, 11, 16, 18, 11, 16, 18
2024-12-26 02:13:09,260, 253, 0.02, 11, 16, 18, 11, 16, 18
2024-12-26 02:13:14,261, 253, 0.02, 11, 16, 18, 11, 16, 18
2024-12-26 02:13:19,262, 253, 0.03, 10, 14, 15, 10, 14, 15
2024-12-26 02:13:24,262, 253, 0.03, 10, 14, 14, 10, 14, 14
2024-12-26 02:13:29,260, 253, 0.02, 10, 14, 14, 10, 14, 14
2024-12-26 02:13:34,261, 253, 0.02, 10, 14, 14, 10, 14, 14
2024-12-26 02:13:39,261, 253, 0.02, 9, 13, 13, 9, 13, 13
2024-12-26 02:13:44,263, 253, 0.03, 9, 13, 13, 9, 13, 13
2024-12-26 02:13:49,261, 255, 0.02, 9, 13, 13, 9, 13, 13
2024-12-26 02:13:54,261, 253, 0.02, 9, 13, 13, 9, 13, 13
2024-12-26 02:13:59,260, 253, 0.02, 9, 13, 13, 9, 13, 13
2024-12-26 02:14:04,262, 254, 0.03, 9, 13, 13, 9, 13, 13
2024-12-26 02:14:09,260, 252, 0.02, 9, 13, 13, 9, 13, 13
2024-12-26 02:14:14,261, 253, 0.02, 9, 13, 13, 9, 13, 13
2024-12-26 02:14:19,260, 254, 0.02, 9, 13, 13, 9, 13, 13
2024-12-26 02:14:24,263, 252, 0.03, 10, 14, 14, 10, 14, 14
2024-12-26 02:14:29,260, 253, 0.02, 10, 14, 15, 10, 14, 15
2024-12-26 02:14:34,261, 254, 0.02, 11, 16, 18, 11, 16, 18
2024-12-26 02:14:39,261, 253, 0.02, 11, 16, 18, 11, 16, 18
2024-12-26 02:14:44,261, 253, 0.02, 11, 16, 18, 11, 16, 18
2024-12-26 02:14:49,261, 253, 0.02, 11, 16, 18, 11, 16, 18
2024-12-26 02:14:55,260, 251, 0.02, 10, 14, 15, 10, 14, 15
2024-12-26 02:14:59,262, 253, 0.03, 11, 15, 17, 11, 15, 17
2024-12-26 02:15:04,261, 253, 0.02, 11, 16, 18, 11, 16, 18
2024-12-26 02:15:09,263, 252, 0.03, 11, 16, 18, 11, 16, 18
2024-12-26 02:15:14,262, 253, 0.03, 10, 14, 15, 10, 14, 15
2024-12-26 02:15:19,262, 254, 0.03, 10, 14, 15, 10, 14, 15
2024-12-26 02:15:25,262, 253, 0.03, 10, 14, 14, 10, 14, 14
2024-12-26 02:15:29,261, 254, 0.02, 10, 14, 14, 10, 14, 14
2024-12-26 02:15:34,260, 253, 0.02, 10, 14, 14, 10, 14, 14
2024-12-26 02:15:39,262, 253, 0.03, 9, 13, 13, 9, 13, 13
2024-12-26 02:15:45,260, 253, 0.02, 9, 13, 13, 9, 13, 13
2024-12-26 02:15:49,260, 252, 0.02, 9, 13, 13, 9, 13, 13
2024-12-26 02:15:55,261, 254, 0.02, 9, 13, 13, 9, 13, 13
2024-12-26 02:15:59,261, 252, 0.02, 10, 14, 14, 10, 14, 14
2024-12-26 02:16:05,261, 253, 0.02, 9, 13, 13, 9, 13, 13
2024-12-26 02:16:10,262, 253, 0.03, 9, 13, 13, 9, 13, 13
2024-12-26 02:16:15,261, 254, 0.02, 9, 13, 13, 9, 13, 13
2024-12-26 02:16:20,262, 253, 0.03, 9, 13, 13, 9, 13, 13
2024-12-26 02:16:25,261, 253, 0.02, 9, 13, 13, 9, 13, 13
2024-12-26 02:16:30,260, 253, 0.02, 9, 13, 13, 9, 13, 13
2024-12-26 02:16:35,261, 253, 0.02, 9, 13, 13, 9, 13, 13
2024-12-26 02:16:40,261, 252, 0.02, 9, 13, 13, 9, 13, 13
2024-12-26 02:16:45,261, 254, 0.02, 9, 13, 13, 9, 13, 13
2024-12-26 02:16:50,260, 254, 0.02, 9, 13, 13, 9, 13, 13
2024-12-26 02:16:55,260, 253, 0.02, 9, 13, 13, 9, 13, 13
2024-12-26 02:17:00,260, 252, 0.02, 9, 13, 13, 9, 13, 13
2024-12-26 02:17:05,261, 253, 0.02, 9, 13, 13, 9, 13, 13
2024-12-26 02:17:10,262, 252, 0.03, 9, 13, 13, 9, 13, 13
2024-12-26 02:17:15,261, 254, 0.02, 9, 13, 13, 9, 13, 13
2024-12-26 02:17:20,261, 253, 0.02, 9, 13, 13, 9, 13, 13
2024-12-26 02:17:25,261, 253, 0.03, 9, 13, 13, 9, 13, 13
2024-12-26 02:17:30,261, 253, 0.02, 9, 13, 13, 9, 13, 13
2024-12-26 02:17:35,261, 253, 0.02, 9, 13, 13, 9, 13, 13
2024-12-26 02:17:40,260, 255, 0.02, 9, 13, 13, 9, 13, 13
2024-12-26 02:17:45,261, 253, 0.02, 9, 13, 13, 9, 13, 13
2024-12-26 02:17:50,260, 254, 0.02, 10, 14, 14, 10, 14, 14
2024-12-26 02:17:55,260, 253, 0.02, 10, 14, 14, 10, 14, 14
