sep=,
Time,visible_light,IR_light,PM1.0 concentration(CF=1; Standard particulate matter; unit:ug/m3),PM2.5 concentration(CF=1; Standard particulate matter; unit:ug/m3),PM10 concentration(CF=1; Standard particulate matter; unit:ug/m3),PM1.0 concentration(Atmospheric environment; unit:ug/m3),PM2.5 concentration(Atmospheric environment;unit:ug/m3),PM10 concentration(Atmospheric environment;unit:ug/m3)
2024-12-21 22:53:26,261, 258, 0.02, 50, 71, 85, 37, 55, 65
2024-12-21 22:53:31,262, 258, 0.03, 50, 71, 85, 37, 55, 65
2024-12-21 22:53:36,263, 258, 0.03, 50, 71, 85, 37, 55, 65
2024-12-21 22:53:41,263, 258, 0.03, 50, 71, 85, 37, 55, 65
2024-12-21 22:53:46,261, 258, 0.02, 50, 71, 85, 37, 55, 65
2024-12-21 22:53:51,262, 258, 0.03, 50, 71, 85, 37, 55, 65
2024-12-21 22:53:56,262, 259, 0.03, 51, 73, 87, 38, 56, 66
2024-12-21 22:54:01,260, 259, 0.02, 51, 73, 87, 38, 56, 66
2024-12-21 22:54:06,261, 258, 0.02, 50, 71, 85, 37, 55, 65
2024-12-21 22:54:11,263, 259, 0.03, 50, 71, 85, 37, 55, 65
2024-12-21 22:54:16,262, 258, 0.03, 50, 71, 85, 37, 55, 65
2024-12-21 22:54:21,263, 259, 0.03, 50, 71, 85, 37, 55, 65
2024-12-21 22:54:26,262, 258, 0.03, 48, 68, 80, 36, 53, 62
2024-12-21 22:54:31,263, 258, 0.03, 48, 68, 82, 36, 53, 63
2024-12-21 22:54:36,263, 258, 0.03, 48, 68, 82, 36, 53, 63
2024-12-21 22:54:41,263, 258, 0.03, 48, 68, 82, 36, 53, 63
2024-12-21 22:54:46,263, 257, 0.03, 48, 68, 82, 36, 53, 63
2024-12-21 22:54:51,264, 259, 0.04, 50, 70, 83, 37, 54, 64
2024-12-21 22:54:56,262, 257, 0.03, 50, 71, 85, 37, 55, 65
2024-12-21 22:55:01,263, 258, 0.03, 50, 71, 85, 37, 55, 65
2024-12-21 22:55:06,262, 259, 0.05, 50, 71, 85, 37, 55, 65
2024-12-21 22:55:11,262, 256, 0.03, 51, 73, 87, 38, 56, 66
2024-12-21 22:55:16,262, 257, 0.03, 51, 73, 87, 38, 56, 66
2024-12-21 22:55:21,262, 257, 0.03, 51, 73, 87, 38, 56, 66
2024-12-21 22:55:26,263, 258, 0.03, 51, 73, 87, 38, 56, 66
2024-12-21 22:55:31,262, 257, 0.03, 50, 71, 85, 37, 55, 65
2024-12-21 22:55:36,262, 258, 0.03, 50, 71, 85, 37, 55, 65
2024-12-21 22:55:41,262, 258, 0.04, 50, 71, 85, 37, 55, 65
2024-12-21 22:55:46,263, 258, 0.03, 48, 68, 82, 36, 53, 63
2024-12-21 22:55:51,262, 258, 0.03, 50, 71, 85, 37, 55, 65
2024-12-21 22:55:57,263, 257, 0.03, 50, 71, 85, 37, 55, 65
2024-12-21 22:56:02,260, 258, 0.02, 50, 71, 85, 37, 55, 65
2024-12-21 22:56:07,263, 257, 0.03, 50, 71, 85, 37, 55, 65
2024-12-21 22:56:12,261, 258, 0.02, 50, 71, 85, 37, 55, 65
2024-12-21 22:56:17,263, 258, 0.03, 50, 71, 85, 37, 55, 65
2024-12-21 22:56:22,263, 258, 0.03, 50, 71, 85, 37, 55, 65
2024-12-21 22:56:27,261, 258, 0.02, 51, 73, 87, 38, 56, 66
2024-12-21 22:56:32,263, 258, 0.04, 50, 71, 85, 37, 55, 65
2024-12-21 22:56:37,262, 258, 0.03, 50, 71, 85, 37, 55, 65
2024-12-21 22:56:42,264, 258, 0.04, 50, 71, 85, 37, 55, 65
2024-12-21 22:56:47,262, 258, 0.03, 50, 71, 85, 37, 55, 65
2024-12-21 22:56:52,263, 259, 0.03, 50, 71, 85, 37, 55, 65
2024-12-21 22:56:57,262, 258, 0.03, 51, 73, 87, 38, 56, 66
2024-12-21 22:57:02,262, 258, 0.03, 51, 73, 87, 38, 56, 66
2024-12-21 22:57:07,262, 257, 0.03, 51, 73, 87, 38, 56, 66
2024-12-21 22:57:12,261, 259, 0.02, 51, 73, 87, 38, 56, 66
2024-12-21 22:57:17,262, 259, 0.03, 51, 73, 87, 38, 56, 66
2024-12-21 22:57:22,261, 258, 0.02, 51, 73, 87, 38, 56, 66
2024-12-21 22:57:27,262, 259, 0.03, 51, 73, 87, 38, 56, 66
2024-12-21 22:57:32,263, 258, 0.03, 51, 73, 87, 38, 56, 66
2024-12-21 22:57:37,262, 258, 0.03, 51, 73, 87, 38, 56, 66
2024-12-21 22:57:42,261, 258, 0.03, 51, 73, 87, 38, 56, 66
2024-12-21 22:57:47,261, 257, 0.02, 51, 73, 87, 38, 56, 66
2024-12-21 22:57:52,262, 259, 0.03, 51, 73, 87, 38, 56, 66
2024-12-21 22:57:57,263, 258, 0.03, 51, 73, 87, 38, 56, 66
2024-12-21 22:58:02,263, 259, 0.02, 51, 73, 87, 38, 56, 66
2024-12-21 22:58:07,264, 258, 0.04, 50, 71, 85, 37, 55, 65
2024-12-21 22:58:12,262, 258, 0.03, 51, 73, 87, 38, 56, 66
2024-12-21 22:58:17,263, 258, 0.03, 50, 71, 85, 37, 55, 65
2024-12-21 22:58:22,263, 257, 0.02, 51, 73, 87, 38, 56, 66
2024-12-21 22:58:27,262, 258, 0.03, 51, 73, 87, 38, 56, 66
2024-12-21 22:58:32,264, 259, 0.04, 51, 73, 87, 38, 56, 66
2024-12-21 22:58:37,264, 259, 0.04, 51, 75, 89, 38, 57, 67
2024-12-21 22:58:42,264, 259, 0.04, 51, 75, 89, 38, 57, 67
2024-12-21 22:58:47,264, 258, 0.04, 51, 73, 87, 38, 56, 66
2024-12-21 22:58:52,263, 258, 0.03, 51, 73, 87, 38, 56, 66
2024-12-21 22:58:57,262, 258, 0.03, 51, 73, 87, 38, 56, 66
2024-12-21 22:59:02,261, 258, 0.02, 51, 73, 87, 38, 56, 66
2024-12-21 22:59:07,262, 258, 0.03, 51, 73, 87, 38, 56, 66
2024-12-21 22:59:12,262, 258, 0.02, 51, 73, 87, 38, 56, 66
2024-12-21 22:59:17,264, 258, 0.04, 51, 73, 87, 38, 56, 66
2024-12-21 22:59:22,263, 258, 0.03, 51, 73, 87, 38, 56, 66
2024-12-21 22:59:27,261, 258, 0.02, 53, 76, 91, 39, 58, 68
2024-12-21 22:59:32,262, 258, 0.03, 51, 75, 89, 38, 57, 67
2024-12-21 22:59:37,262, 257, 0.03, 53, 76, 92, 39, 58, 69
2024-12-21 22:59:42,262, 257, 0.03, 51, 73, 87, 38, 56, 66
2024-12-21 22:59:47,263, 257, 0.03, 51, 73, 87, 38, 56, 66
2024-12-21 22:59:52,262, 258, 0.03, 51, 73, 87, 38, 56, 66
2024-12-21 22:59:57,263, 258, 0.03, 51, 73, 87, 38, 56, 66
2024-12-21 23:00:02,263, 257, 0.03, 51, 75, 89, 38, 57, 67
2024-12-21 23:00:07,261, 257, 0.02, 51, 73, 87, 38, 56, 66
2024-12-21 23:00:12,261, 258, 0.02, 51, 73, 87, 38, 56, 66
2024-12-21 23:00:17,262, 258, 0.02, 51, 73, 87, 38, 56, 66
2024-12-21 23:00:22,262, 257, 0.03, 51, 73, 87, 38, 56, 66
2024-12-21 23:00:27,261, 258, 0.02, 50, 71, 85, 37, 55, 65
2024-12-21 23:00:32,263, 258, 0.03, 50, 71, 85, 37, 55, 65
2024-12-21 23:00:37,261, 259, 0.02, 51, 73, 87, 38, 56, 66
2024-12-21 23:00:42,262, 259, 0.03, 51, 75, 89, 38, 57, 67
2024-12-21 23:00:47,262, 258, 0.03, 53, 76, 92, 39, 58, 69
2024-12-21 23:00:52,263, 258, 0.03, 53, 76, 92, 39, 58, 69
2024-12-21 23:00:57,262, 257, 0.03, 54, 78, 94, 40, 59, 70
2024-12-21 23:01:03,261, 258, 0.02, 54, 80, 96, 40, 60, 71
2024-12-21 23:01:07,263, 258, 0.03, 54, 78, 94, 40, 59, 70
2024-12-21 23:01:12,262, 259, 0.03, 56, 81, 99, 41, 61, 73
2024-12-21 23:01:18,261, 258, 0.02, 56, 81, 99, 41, 61, 73
2024-12-21 23:01:23,262, 258, 0.03, 57, 83, 101, 42, 62, 74
2024-12-21 23:01:28,263, 258, 0.03, 57, 83, 101, 42, 62, 74
2024-12-21 23:01:33,262, 257, 0.03, 57, 83, 101, 42, 62, 74
2024-12-21 23:01:38,263, 258, 0.03, 56, 81, 99, 41, 61, 73
2024-12-21 23:01:43,262, 259, 0.03, 56, 81, 99, 41, 61, 73
2024-12-21 23:01:48,262, 258, 0.03, 53, 76, 92, 39, 58, 69
2024-12-21 23:01:53,263, 258, 0.03, 51, 73, 87, 38, 56, 66
2024-12-21 23:01:58,262, 258, 0.03, 51, 73, 87, 38, 56, 66
2024-12-21 23:02:03,262, 259, 0.03, 51, 73, 87, 38, 56, 66
2024-12-21 23:02:08,262, 259, 0.03, 51, 73, 87, 38, 56, 66
2024-12-21 23:02:13,262, 258, 0.03, 51, 73, 87, 38, 56, 66
2024-12-21 23:02:18,262, 259, 0.03, 51, 73, 87, 38, 56, 66
2024-12-21 23:02:23,263, 259, 0.03, 51, 73, 87, 38, 56, 66
2024-12-21 23:02:28,263, 259, 0.03, 51, 73, 87, 38, 56, 66
2024-12-21 23:02:33,263, 258, 0.03, 51, 73, 87, 38, 56, 66
2024-12-21 23:02:38,262, 258, 0.03, 51, 73, 87, 38, 56, 66
2024-12-21 23:02:43,261, 259, 0.02, 50, 71, 85, 37, 55, 65
2024-12-21 23:02:48,261, 258, 0.02, 50, 71, 85, 37, 55, 65
2024-12-21 23:02:53,263, 259, 0.03, 50, 71, 85, 37, 55, 65
2024-12-21 23:02:58,262, 258, 0.02, 51, 73, 87, 38, 56, 66
2024-12-21 23:03:03,262, 257, 0.03, 51, 73, 87, 38, 56, 66
2024-12-21 23:03:08,262, 258, 0.03, 51, 73, 87, 38, 56, 66
2024-12-21 23:03:13,262, 258, 0.03, 54, 78, 94, 40, 59, 70
2024-12-21 23:03:18,262, 258, 0.03, 53, 76, 92, 39, 58, 69
2024-12-21 23:03:23,263, 258, 0.03, 53, 76, 92, 39, 58, 69
2024-12-21 23:03:28,263, 258, 0.03, 53, 76, 92, 39, 58, 69
2024-12-21 23:03:33,262, 258, 0.03, 53, 76, 92, 39, 58, 69
2024-12-21 23:03:38,262, 257, 0.03, 53, 76, 92, 39, 58, 69
2024-12-21 23:03:43,261, 259, 0.02, 53, 76, 92, 39, 58, 69
2024-12-21 23:03:48,263, 259, 0.03, 53, 76, 91, 39, 58, 68
2024-12-21 23:03:53,263, 259, 0.03, 53, 76, 92, 39, 58, 69
2024-12-21 23:03:58,262, 258, 0.03, 51, 73, 87, 38, 56, 66
2024-12-21 23:04:03,262, 258, 0.03, 53, 76, 92, 39, 58, 69
2024-12-21 23:04:08,264, 258, 0.04, 53, 76, 92, 39, 58, 69
2024-12-21 23:04:13,262, 258, 0.03, 51, 75, 89, 38, 57, 67
2024-12-21 23:04:18,262, 258, 0.03, 53, 76, 92, 39, 58, 69
2024-12-21 23:04:23,262, 258, 0.03, 53, 76, 92, 39, 58, 69
2024-12-21 23:04:28,262, 259, 0.03, 53, 76, 92, 39, 58, 69
2024-12-21 23:04:33,263, 258, 0.04, 53, 76, 92, 39, 58, 69
2024-12-21 23:04:38,262, 257, 0.03, 53, 76, 92, 39, 58, 69
2024-12-21 23:04:43,263, 258, 0.03, 53, 76, 92, 39, 58, 69
2024-12-21 23:04:48,261, 259, 0.02, 53, 76, 92, 39, 58, 69
2024-12-21 23:04:53,263, 258, 0.03, 53, 76, 91, 39, 58, 68
2024-12-21 23:04:58,263, 258, 0.03, 51, 75, 89, 38, 57, 67
2024-12-21 23:05:03,263, 258, 0.03, 51, 73, 87, 38, 56, 66
2024-12-21 23:05:08,261, 258, 0.02, 51, 73, 87, 38, 56, 66
2024-12-21 23:05:13,263, 258, 0.03, 51, 73, 87, 38, 56, 66
2024-12-21 23:05:18,261, 258, 0.02, 51, 73, 87, 38, 56, 66
2024-12-21 23:05:23,261, 259, 0.02, 51, 73, 87, 38, 56, 66
2024-12-21 23:05:28,262, 259, 0.03, 51, 73, 87, 38, 56, 66
2024-12-21 23:05:33,263, 258, 0.03, 51, 73, 87, 38, 56, 66
2024-12-21 23:05:38,262, 258, 0.03, 53, 76, 92, 39, 58, 69
2024-12-21 23:05:43,262, 258, 0.02, 53, 76, 92, 39, 58, 69
2024-12-21 23:05:48,262, 258, 0.03, 54, 78, 94, 40, 59, 70
2024-12-21 23:05:53,261, 259, 0.02, 54, 78, 94, 40, 59, 70
2024-12-21 23:05:58,263, 258, 0.03, 54, 78, 94, 40, 59, 70
2024-12-21 23:06:04,263, 259, 0.02, 54, 78, 94, 40, 59, 70
2024-12-21 23:06:09,262, 258, 0.03, 53, 76, 92, 39, 58, 69
2024-12-21 23:06:13,260, 258, 0.02, 53, 76, 92, 39, 58, 69
2024-12-21 23:06:18,261, 257, 0.03, 53, 76, 92, 39, 58, 69
2024-12-21 23:06:24,262, 258, 0.03, 53, 76, 92, 39, 58, 69
2024-12-21 23:06:29,263, 259, 0.03, 51, 73, 87, 38, 56, 66
2024-12-21 23:06:34,262, 258, 0.03, 50, 71, 85, 37, 55, 65
2024-12-21 23:06:39,263, 258, 0.03, 51, 73, 87, 38, 56, 66
2024-12-21 23:06:44,262, 258, 0.03, 51, 73, 87, 38, 56, 66
2024-12-21 23:06:49,263, 258, 0.03, 53, 76, 92, 39, 58, 69
2024-12-21 23:06:54,264, 258, 0.03, 53, 76, 92, 39, 58, 69
2024-12-21 23:06:59,262, 258, 0.03, 54, 78, 94, 40, 59, 70
2024-12-21 23:07:04,262, 258, 0.03, 54, 80, 96, 40, 60, 71
2024-12-21 23:07:09,261, 258, 0.02, 56, 81, 99, 41, 61, 73
2024-12-21 23:07:14,262, 257, 0.03, 57, 84, 103, 42, 63, 75
2024-12-21 23:07:19,263, 259, 0.03, 57, 84, 103, 42, 63, 75
2024-12-21 23:07:24,262, 259, 0.03, 56, 81, 99, 41, 61, 73
2024-12-21 23:07:29,262, 258, 0.03, 56, 81, 99, 41, 61, 73
2024-12-21 23:07:34,261, 258, 0.02, 56, 81, 99, 41, 61, 73
2024-12-21 23:07:39,262, 258, 0.02, 54, 80, 96, 40, 60, 71
2024-12-21 23:07:44,264, 257, 0.03, 56, 81, 98, 41, 61, 72
2024-12-21 23:07:49,263, 257, 0.03, 54, 78, 94, 40, 59, 70
2024-12-21 23:07:54,264, 258, 0.04, 54, 78, 94, 40, 59, 70
2024-12-21 23:07:59,262, 260, 0.03, 54, 78, 94, 40, 59, 70
2024-12-21 23:08:04,263, 257, 0.03, 54, 78, 94, 40, 59, 70
2024-12-21 23:08:09,263, 258, 0.02, 54, 80, 96, 40, 60, 71
2024-12-21 23:08:14,263, 257, 0.03, 54, 80, 96, 40, 60, 71
2024-12-21 23:08:19,263, 258, 0.03, 56, 81, 99, 41, 61, 73
2024-12-21 23:08:24,262, 259, 0.03, 56, 81, 99, 41, 61, 73
2024-12-21 23:08:29,263, 259, 0.03, 56, 81, 99, 41, 61, 73
2024-12-21 23:08:34,262, 258, 0.03, 56, 81, 99, 41, 61, 73
2024-12-21 23:08:39,262, 259, 0.03, 54, 80, 96, 40, 60, 71
2024-12-21 23:08:44,264, 259, 0.04, 54, 78, 94, 40, 59, 70
2024-12-21 23:08:49,262, 259, 0.03, 54, 78, 94, 40, 59, 70
2024-12-21 23:08:54,262, 258, 0.03, 53, 76, 92, 39, 58, 69
2024-12-21 23:08:59,262, 257, 0.03, 53, 76, 92, 39, 58, 69
2024-12-21 23:09:04,262, 258, 0.03, 51, 73, 87, 38, 56, 66
2024-12-21 23:09:09,262, 258, 0.03, 51, 75, 89, 38, 57, 67
2024-12-21 23:09:14,263, 259, 0.03, 53, 76, 92, 39, 58, 69
2024-12-21 23:09:19,263, 258, 0.03, 51, 73, 87, 38, 56, 66
2024-12-21 23:09:24,262, 258, 0.03, 51, 73, 87, 38, 56, 66
2024-12-21 23:09:29,262, 259, 0.03, 51, 75, 89, 38, 57, 67
2024-12-21 23:09:34,263, 257, 0.03, 51, 73, 87, 38, 56, 66
2024-12-21 23:09:39,263, 258, 0.03, 53, 76, 92, 39, 58, 69
2024-12-21 23:09:44,262, 258, 0.03, 51, 75, 89, 38, 57, 67
2024-12-21 23:09:49,262, 258, 0.03, 51, 75, 89, 38, 57, 67
2024-12-21 23:09:54,263, 259, 0.03, 53, 76, 92, 39, 58, 69
2024-12-21 23:09:59,262, 258, 0.03, 53, 76, 92, 39, 58, 69
2024-12-21 23:10:04,263, 258, 0.03, 51, 73, 87, 38, 56, 66
2024-12-21 23:10:09,261, 260, 0.02, 51, 73, 87, 38, 56, 66
2024-12-21 23:10:14,262, 259, 0.03, 51, 73, 87, 38, 56, 66
2024-12-21 23:10:19,264, 257, 0.04, 50, 71, 85, 37, 55, 65
2024-12-21 23:10:24,263, 259, 0.03, 50, 71, 85, 37, 55, 65
2024-12-21 23:10:29,262, 259, 0.03, 48, 68, 82, 36, 53, 63
2024-12-21 23:10:34,263, 258, 0.03, 48, 68, 82, 36, 53, 63
2024-12-21 23:10:39,263, 258, 0.03, 50, 71, 85, 37, 55, 65
2024-12-21 23:10:44,262, 258, 0.03, 48, 68, 82, 36, 53, 63
2024-12-21 23:10:49,263, 257, 0.03, 48, 68, 80, 36, 53, 62
2024-12-21 23:10:54,262, 258, 0.03, 48, 68, 82, 36, 53, 63
2024-12-21 23:10:59,262, 258, 0.03, 48, 68, 82, 36, 53, 63
2024-12-21 23:11:04,261, 258, 0.02, 48, 68, 82, 36, 53, 63
2024-12-21 23:11:10,263, 258, 0.03, 50, 71, 85, 37, 55, 65
2024-12-21 23:11:15,263, 259, 0.03, 50, 71, 85, 37, 55, 65
2024-12-21 23:11:19,262, 258, 0.03, 50, 71, 85, 37, 55, 65
2024-12-21 23:11:24,261, 258, 0.02, 48, 68, 82, 36, 53, 63
2024-12-21 23:11:30,262, 258, 0.03, 48, 68, 80, 36, 53, 62
2024-12-21 23:11:35,263, 257, 0.03, 48, 68, 82, 36, 53, 63
2024-12-21 23:11:40,262, 259, 0.03, 48, 68, 80, 36, 53, 62
2024-12-21 23:11:45,262, 257, 0.03, 47, 66, 78, 35, 52, 61
2024-12-21 23:11:50,263, 258, 0.03, 48, 68, 80, 36, 53, 62
2024-12-21 23:11:55,263, 258, 0.03, 48, 68, 80, 36, 53, 62
2024-12-21 23:12:00,261, 257, 0.03, 48, 68, 82, 36, 53, 63
2024-12-21 23:12:05,262, 258, 0.04, 48, 68, 82, 36, 53, 63
2024-12-21 23:12:10,262, 258, 0.04, 48, 68, 82, 36, 53, 63
2024-12-21 23:12:15,262, 259, 0.03, 50, 71, 85, 37, 55, 65
2024-12-21 23:12:20,262, 259, 0.03, 50, 71, 85, 37, 55, 65
2024-12-21 23:12:25,262, 258, 0.03, 48, 68, 82, 36, 53, 63
2024-12-21 23:12:30,262, 259, 0.03, 50, 71, 85, 37, 55, 65
2024-12-21 23:12:35,265, 257, 0.04, 50, 71, 85, 37, 55, 65
2024-12-21 23:12:40,261, 258, 0.02, 50, 71, 85, 37, 55, 65
2024-12-21 23:12:45,263, 259, 0.03, 50, 71, 85, 37, 55, 65
2024-12-21 23:12:50,262, 257, 0.03, 50, 71, 85, 37, 55, 65
2024-12-21 23:12:55,261, 257, 0.02, 50, 71, 85, 37, 55, 65
2024-12-21 23:13:00,263, 258, 0.03, 48, 68, 82, 36, 53, 63
2024-12-21 23:13:05,263, 258, 0.03, 48, 68, 82, 36, 53, 63
2024-12-21 23:13:10,262, 258, 0.02, 50, 71, 85, 37, 55, 65
2024-12-21 23:13:15,262, 259, 0.03, 48, 68, 82, 36, 53, 63
2024-12-21 23:13:20,264, 259, 0.04, 47, 66, 78, 35, 52, 61
2024-12-21 23:13:25,262, 259, 0.03, 47, 65, 76, 35, 51, 60
2024-12-21 23:13:30,262, 258, 0.03, 45, 63, 74, 34, 50, 59
2024-12-21 23:13:35,265, 257, 0.04, 47, 65, 76, 35, 51, 60
2024-12-21 23:13:40,262, 257, 0.03, 45, 63, 74, 34, 50, 59
2024-12-21 23:13:45,265, 258, 0.04, 44, 61, 73, 33, 49, 58
2024-12-21 23:13:50,263, 258, 0.03, 44, 60, 69, 33, 48, 56
2024-12-21 23:13:55,262, 257, 0.03, 44, 60, 69, 33, 48, 56
2024-12-21 23:14:00,263, 258, 0.03, 44, 61, 73, 33, 49, 58
2024-12-21 23:14:05,262, 259, 0.03, 44, 61, 73, 33, 49, 58
2024-12-21 23:14:10,263, 258, 0.03, 44, 61, 73, 33, 49, 58
2024-12-21 23:14:15,262, 259, 0.03, 45, 63, 74, 34, 50, 59
2024-12-21 23:14:20,262, 259, 0.03, 45, 63, 74, 34, 50, 59
2024-12-21 23:14:25,262, 258, 0.03, 48, 68, 80, 36, 53, 62
2024-12-21 23:14:30,264, 258, 0.03, 50, 71, 85, 37, 55, 65
2024-12-21 23:14:35,262, 259, 0.03, 48, 68, 82, 36, 53, 63
2024-12-21 23:14:40,262, 259, 0.03, 50, 71, 85, 37, 55, 65
2024-12-21 23:14:45,263, 259, 0.03, 48, 68, 80, 36, 53, 62
2024-12-21 23:14:50,262, 258, 0.02, 47, 66, 78, 35, 52, 61
2024-12-21 23:14:55,262, 258, 0.03, 47, 66, 78, 35, 52, 61
2024-12-21 23:15:00,263, 258, 0.03, 45, 63, 74, 34, 50, 59
2024-12-21 23:15:05,261, 258, 0.02, 45, 63, 74, 34, 50, 59
2024-12-21 23:15:10,261, 259, 0.02, 44, 61, 73, 33, 49, 58
2024-12-21 23:15:15,263, 258, 0.03, 45, 63, 74, 34, 50, 59
2024-12-21 23:15:20,263, 258, 0.03, 44, 61, 73, 33, 49, 58
2024-12-21 23:15:25,262, 257, 0.03, 44, 60, 69, 33, 48, 56
2024-12-21 23:15:30,261, 258, 0.02, 42, 58, 67, 32, 47, 55
2024-12-21 23:15:35,263, 258, 0.03, 44, 60, 69, 33, 48, 56
2024-12-21 23:15:40,262, 259, 0.03, 44, 61, 73, 33, 49, 58
2024-12-21 23:15:45,262, 257, 0.03, 44, 61, 73, 33, 49, 58
2024-12-21 23:15:50,261, 258, 0.02, 44, 60, 69, 33, 48, 56
2024-12-21 23:15:55,263, 258, 0.03, 42, 58, 67, 32, 47, 55
2024-12-21 23:16:00,262, 258, 0.03, 42, 58, 67, 32, 47, 55
2024-12-21 23:16:05,263, 258, 0.03, 44, 60, 69, 33, 48, 56
2024-12-21 23:16:10,262, 258, 0.03, 44, 60, 69, 33, 48, 56
2024-12-21 23:16:15,263, 258, 0.03, 42, 58, 67, 32, 47, 55
2024-12-21 23:16:20,264, 259, 0.04, 42, 58, 67, 32, 47, 55
2024-12-21 23:16:25,262, 258, 0.03, 42, 58, 67, 32, 47, 55
2024-12-21 23:16:31,262, 258, 0.03, 40, 56, 66, 31, 46, 54
2024-12-21 23:16:36,264, 258, 0.04, 40, 56, 66, 31, 46, 54
2024-12-21 23:16:41,262, 258, 0.03, 42, 58, 67, 32, 47, 55
2024-12-21 23:16:46,263, 258, 0.03, 40, 56, 66, 31, 46, 54
2024-12-21 23:16:51,261, 258, 0.02, 40, 56, 66, 31, 46, 54
2024-12-21 23:16:56,263, 258, 0.03, 40, 56, 66, 31, 46, 54
2024-12-21 23:17:01,262, 258, 0.03, 42, 58, 67, 32, 47, 55
2024-12-21 23:17:06,262, 257, 0.03, 42, 58, 67, 32, 47, 55
2024-12-21 23:17:11,262, 257, 0.03, 42, 58, 67, 32, 47, 55
2024-12-21 23:17:16,262, 258, 0.03, 42, 58, 67, 32, 47, 55
2024-12-21 23:17:21,262, 257, 0.03, 40, 56, 66, 31, 46, 54
2024-12-21 23:17:26,263, 259, 0.03, 40, 56, 66, 31, 46, 54
2024-12-21 23:17:31,263, 259, 0.03, 40, 56, 66, 31, 46, 54
2024-12-21 23:17:36,263, 258, 0.03, 40, 55, 64, 31, 45, 53
