sep=,
Time,visible_light,IR_light,PM1.0 concentration(CF=1; Standard particulate matter; unit:ug/m3),PM2.5 concentration(CF=1; Standard particulate matter; unit:ug/m3),PM10 concentration(CF=1; Standard particulate matter; unit:ug/m3),PM1.0 concentration(Atmospheric environment; unit:ug/m3),PM2.5 concentration(Atmospheric environment;unit:ug/m3),PM10 concentration(Atmospheric environment;unit:ug/m3)
2024-12-16 22:26:17,262, 258, 0.03, 12, 17, 20, 12, 17, 20
2024-12-16 22:26:21,262, 258, 0.03, 12, 17, 20, 12, 17, 20
2024-12-16 22:26:27,261, 259, 0.02, 12, 17, 19, 12, 17, 19
2024-12-16 22:26:32,262, 257, 0.03, 12, 17, 19, 12, 17, 19
2024-12-16 22:26:37,262, 256, 0.03, 12, 17, 20, 12, 17, 20
2024-12-16 22:26:41,262, 258, 0.03, 12, 17, 20, 12, 17, 20
2024-12-16 22:26:47,261, 258, 0.02, 12, 17, 20, 12, 17, 20
2024-12-16 22:26:52,262, 259, 0.03, 12, 17, 20, 12, 17, 20
2024-12-16 22:26:57,261, 257, 0.02, 13, 18, 21, 13, 18, 21
2024-12-16 22:27:02,263, 258, 0.03, 14, 20, 23, 14, 20, 23
2024-12-16 22:27:07,263, 258, 0.02, 14, 20, 23, 14, 20, 23
2024-12-16 22:27:12,262, 258, 0.03, 14, 20, 23, 14, 20, 23
2024-12-16 22:27:17,263, 259, 0.03, 13, 19, 22, 13, 19, 22
2024-12-16 22:27:22,262, 258, 0.03, 14, 20, 23, 14, 20, 23
2024-12-16 22:27:27,262, 257, 0.03, 13, 19, 22, 13, 19, 22
2024-12-16 22:27:32,262, 257, 0.03, 13, 19, 22, 13, 19, 22
2024-12-16 22:27:37,263, 257, 0.03, 13, 19, 22, 13, 19, 22
2024-12-16 22:27:42,263, 257, 0.03, 13, 19, 22, 13, 19, 22
2024-12-16 22:27:47,264, 258, 0.04, 13, 19, 22, 13, 19, 22
2024-12-16 22:27:52,263, 257, 0.03, 13, 19, 22, 13, 19, 22
2024-12-16 22:27:57,263, 258, 0.03, 13, 19, 22, 13, 19, 22
2024-12-16 22:28:02,262, 258, 0.03, 13, 19, 22, 13, 19, 22
2024-12-16 22:28:07,261, 257, 0.02, 13, 19, 22, 13, 19, 22
2024-12-16 22:28:12,262, 258, 0.03, 13, 19, 22, 13, 19, 22
2024-12-16 22:28:17,262, 258, 0.03, 13, 19, 22, 13, 19, 22
2024-12-16 22:28:22,263, 258, 0.03, 12, 17, 20, 12, 17, 20
2024-12-16 22:28:27,263, 257, 0.03, 13, 18, 21, 13, 18, 21
2024-12-16 22:28:32,262, 258, 0.03, 13, 19, 22, 13, 19, 22
2024-12-16 22:28:37,263, 258, 0.03, 13, 18, 21, 13, 18, 21
2024-12-16 22:28:42,263, 258, 0.03, 12, 17, 20, 12, 17, 20
2024-12-16 22:28:47,262, 258, 0.03, 12, 17, 20, 12, 17, 20
2024-12-16 22:28:52,261, 257, 0.03, 12, 17, 20, 12, 17, 20
2024-12-16 22:28:57,261, 257, 0.02, 12, 17, 20, 12, 17, 20
2024-12-16 22:29:02,263, 258, 0.03, 12, 17, 20, 12, 17, 20
2024-12-16 22:29:07,262, 258, 0.03, 12, 17, 19, 12, 17, 19
2024-12-16 22:29:12,262, 258, 0.03, 12, 17, 19, 12, 17, 19
2024-12-16 22:29:17,263, 258, 0.03, 11, 16, 18, 11, 16, 18
2024-12-16 22:29:22,263, 259, 0.03, 11, 16, 18, 11, 16, 18
2024-12-16 22:29:27,262, 257, 0.03, 11, 16, 18, 11, 16, 18
2024-12-16 22:29:32,262, 259, 0.03, 12, 17, 19, 12, 17, 19
2024-12-16 22:29:37,261, 257, 0.02, 12, 17, 19, 12, 17, 19
2024-12-16 22:29:42,262, 258, 0.03, 12, 17, 19, 12, 17, 19
2024-12-16 22:29:47,262, 257, 0.03, 12, 17, 19, 12, 17, 19
2024-12-16 22:29:52,262, 257, 0.03, 12, 17, 19, 12, 17, 19
2024-12-16 22:29:57,263, 258, 0.03, 12, 17, 19, 12, 17, 19
2024-12-16 22:30:02,262, 258, 0.03, 12, 17, 20, 12, 17, 20
2024-12-16 22:30:07,261, 259, 0.02, 12, 17, 19, 12, 17, 19
2024-12-16 22:30:12,262, 258, 0.03, 12, 17, 19, 12, 17, 19
2024-12-16 22:30:17,262, 259, 0.03, 12, 17, 20, 12, 17, 20
2024-12-16 22:30:22,263, 258, 0.03, 12, 17, 20, 12, 17, 20
2024-12-16 22:30:27,261, 257, 0.02, 12, 17, 20, 12, 17, 20
2024-12-16 22:30:32,263, 257, 0.03, 12, 17, 20, 12, 17, 20
2024-12-16 22:30:37,262, 259, 0.03, 12, 17, 20, 12, 17, 20
2024-12-16 22:30:42,262, 258, 0.03, 12, 17, 20, 12, 17, 20
2024-12-16 22:30:47,261, 258, 0.02, 13, 18, 21, 13, 18, 21
2024-12-16 22:30:52,262, 257, 0.03, 13, 19, 22, 13, 19, 22
2024-12-16 22:30:57,262, 258, 0.03, 13, 18, 21, 13, 18, 21
2024-12-16 22:31:02,263, 257, 0.03, 13, 18, 21, 13, 18, 21
2024-12-16 22:31:07,261, 257, 0.02, 13, 18, 21, 13, 18, 21
2024-12-16 22:31:12,262, 258, 0.03, 13, 18, 21, 13, 18, 21
2024-12-16 22:31:17,262, 258, 0.03, 13, 19, 22, 13, 19, 22
2024-12-16 22:31:22,261, 258, 0.02, 13, 19, 22, 13, 19, 22
2024-12-16 22:31:27,262, 258, 0.03, 13, 19, 22, 13, 19, 22
2024-12-16 22:31:33,262, 257, 0.03, 13, 18, 21, 13, 18, 21
2024-12-16 22:31:38,262, 258, 0.03, 13, 19, 22, 13, 19, 22
2024-12-16 22:31:42,262, 257, 0.03, 13, 19, 22, 13, 19, 22
2024-12-16 22:31:47,263, 258, 0.03, 13, 19, 22, 13, 19, 22
2024-12-16 22:31:53,261, 258, 0.02, 13, 19, 22, 13, 19, 22
2024-12-16 22:31:58,263, 257, 0.03, 13, 19, 22, 13, 19, 22
2024-12-16 22:32:03,261, 258, 0.02, 13, 19, 22, 13, 19, 22
2024-12-16 22:32:08,262, 257, 0.03, 13, 19, 22, 13, 19, 22
2024-12-16 22:32:13,262, 258, 0.03, 14, 20, 23, 14, 20, 23
2024-12-16 22:32:18,262, 257, 0.03, 13, 19, 22, 13, 19, 22
2024-12-16 22:32:23,262, 259, 0.03, 13, 19, 22, 13, 19, 22
2024-12-16 22:32:28,262, 258, 0.03, 13, 19, 22, 13, 19, 22
2024-12-16 22:32:33,260, 258, 0.02, 13, 19, 22, 13, 19, 22
2024-12-16 22:32:38,261, 257, 0.02, 13, 19, 22, 13, 19, 22
2024-12-16 22:32:43,261, 259, 0.02, 13, 19, 22, 13, 19, 22
2024-12-16 22:32:48,261, 257, 0.03, 13, 18, 21, 13, 18, 21
2024-12-16 22:32:53,262, 258, 0.03, 13, 18, 21, 13, 18, 21
2024-12-16 22:32:58,262, 258, 0.03, 13, 18, 21, 13, 18, 21
2024-12-16 22:33:03,261, 258, 0.02, 13, 18, 21, 13, 18, 21
2024-12-16 22:33:08,262, 259, 0.03, 13, 18, 21, 13, 18, 21
2024-12-16 22:33:13,263, 258, 0.03, 13, 19, 22, 13, 19, 22
2024-12-16 22:33:18,262, 257, 0.03, 13, 19, 22, 13, 19, 22
2024-12-16 22:33:23,261, 257, 0.02, 13, 19, 22, 13, 19, 22
2024-12-16 22:33:28,262, 258, 0.03, 13, 19, 22, 13, 19, 22
2024-12-16 22:33:33,263, 258, 0.03, 13, 19, 22, 13, 19, 22
2024-12-16 22:33:38,263, 258, 0.03, 13, 19, 22, 13, 19, 22
2024-12-16 22:33:43,263, 259, 0.03, 13, 19, 22, 13, 19, 22
2024-12-16 22:33:48,262, 258, 0.03, 13, 19, 22, 13, 19, 22
2024-12-16 22:33:53,261, 258, 0.02, 13, 19, 22, 13, 19, 22
2024-12-16 22:33:58,262, 258, 0.03, 13, 19, 22, 13, 19, 22
2024-12-16 22:34:03,262, 257, 0.03, 13, 19, 22, 13, 19, 22
2024-12-16 22:34:08,262, 258, 0.03, 13, 19, 22, 13, 19, 22
2024-12-16 22:34:13,263, 258, 0.03, 14, 20, 23, 14, 20, 23
2024-12-16 22:34:18,261, 258, 0.02, 13, 19, 22, 13, 19, 22
2024-12-16 22:34:23,262, 258, 0.03, 13, 19, 22, 13, 19, 22
2024-12-16 22:34:28,261, 256, 0.03, 13, 19, 22, 13, 19, 22
2024-12-16 22:34:33,262, 258, 0.03, 13, 19, 22, 13, 19, 22
2024-12-16 22:34:38,261, 258, 0.02, 13, 19, 22, 13, 19, 22
2024-12-16 22:34:43,262, 258, 0.03, 13, 19, 22, 13, 19, 22
2024-12-16 22:34:48,263, 258, 0.03, 13, 19, 22, 13, 19, 22
2024-12-16 22:34:53,261, 257, 0.03, 13, 19, 22, 13, 19, 22
2024-12-16 22:34:58,261, 257, 0.02, 13, 19, 22, 13, 19, 22
2024-12-16 22:35:03,263, 256, 0.03, 13, 19, 22, 13, 19, 22
2024-12-16 22:35:08,262, 258, 0.03, 13, 19, 22, 13, 19, 22
2024-12-16 22:35:13,262, 258, 0.02, 13, 19, 22, 13, 19, 22
2024-12-16 22:35:18,261, 257, 0.02, 14, 20, 23, 14, 20, 23
2024-12-16 22:35:23,262, 258, 0.03, 13, 19, 22, 13, 19, 22
2024-12-16 22:35:28,263, 258, 0.03, 13, 19, 22, 13, 19, 22
2024-12-16 22:35:33,262, 258, 0.03, 13, 19, 22, 13, 19, 22
2024-12-16 22:35:38,263, 257, 0.03, 13, 19, 22, 13, 19, 22
2024-12-16 22:35:43,262, 257, 0.03, 13, 19, 22, 13, 19, 22
2024-12-16 22:35:48,264, 257, 0.04, 13, 19, 22, 13, 19, 22
2024-12-16 22:35:53,262, 258, 0.03, 13, 19, 22, 13, 19, 22
2024-12-16 22:35:58,262, 257, 0.03, 13, 19, 22, 13, 19, 22
2024-12-16 22:36:03,261, 258, 0.03, 13, 18, 21, 13, 18, 21
2024-12-16 22:36:08,262, 258, 0.03, 13, 18, 21, 13, 18, 21
2024-12-16 22:36:13,262, 257, 0.03, 13, 19, 22, 13, 19, 22
2024-12-16 22:36:18,262, 258, 0.03, 13, 19, 22, 13, 19, 22
2024-12-16 22:36:23,263, 258, 0.03, 14, 20, 23, 14, 20, 23
2024-12-16 22:36:28,262, 258, 0.03, 15, 21, 24, 15, 21, 24
2024-12-16 22:36:33,263, 257, 0.03, 15, 21, 24, 15, 21, 24
2024-12-16 22:36:38,263, 257, 0.03, 15, 21, 24, 15, 21, 24
2024-12-16 22:36:44,261, 258, 0.02, 14, 20, 23, 14, 20, 23
2024-12-16 22:36:49,262, 259, 0.03, 14, 20, 23, 14, 20, 23
2024-12-16 22:36:54,263, 258, 0.03, 14, 20, 23, 14, 20, 23
2024-12-16 22:36:59,263, 257, 0.03, 14, 20, 23, 14, 20, 23
2024-12-16 22:37:04,260, 257, 0.03, 14, 20, 23, 14, 20, 23
2024-12-16 22:37:09,261, 257, 0.02, 14, 20, 23, 14, 20, 23
2024-12-16 22:37:14,261, 257, 0.02, 14, 20, 23, 14, 20, 23
2024-12-16 22:37:19,262, 258, 0.03, 14, 20, 23, 14, 20, 23
2024-12-16 22:37:24,261, 257, 0.02, 14, 20, 23, 14, 20, 23
2024-12-16 22:37:29,262, 256, 0.03, 14, 20, 23, 14, 20, 23
2024-12-16 22:37:34,262, 258, 0.03, 14, 20, 23, 14, 20, 23
2024-12-16 22:37:39,261, 257, 0.02, 14, 20, 23, 14, 20, 23
2024-12-16 22:37:44,261, 257, 0.02, 14, 20, 23, 14, 20, 23
2024-12-16 22:37:49,262, 258, 0.03, 13, 19, 22, 13, 19, 22
2024-12-16 22:37:54,262, 258, 0.03, 14, 20, 23, 14, 20, 23
2024-12-16 22:37:59,263, 258, 0.03, 14, 20, 23, 14, 20, 23
2024-12-16 22:38:04,263, 257, 0.03, 14, 20, 23, 14, 20, 23
2024-12-16 22:38:09,261, 258, 0.02, 13, 19, 22, 13, 19, 22
2024-12-16 22:38:14,262, 258, 0.03, 13, 19, 22, 13, 19, 22
2024-12-16 22:38:19,261, 257, 0.02, 14, 20, 23, 14, 20, 23
2024-12-16 22:38:24,263, 258, 0.03, 14, 20, 23, 14, 20, 23
2024-12-16 22:38:29,263, 258, 0.03, 13, 19, 22, 13, 19, 22
2024-12-16 22:38:34,262, 257, 0.03, 13, 19, 22, 13, 19, 22
2024-12-16 22:38:39,260, 258, 0.03, 14, 20, 23, 14, 20, 23
2024-12-16 22:38:44,262, 258, 0.03, 14, 20, 23, 14, 20, 23
2024-12-16 22:38:49,262, 258, 0.03, 14, 20, 23, 14, 20, 23
2024-12-16 22:38:54,262, 259, 0.03, 14, 20, 23, 14, 20, 23
2024-12-16 22:38:59,262, 257, 0.03, 14, 20, 23, 14, 20, 23
2024-12-16 22:39:04,261, 258, 0.02, 14, 20, 23, 14, 20, 23
2024-12-16 22:39:09,263, 257, 0.03, 14, 20, 23, 14, 20, 23
2024-12-16 22:39:14,263, 259, 0.03, 14, 20, 23, 14, 20, 23
2024-12-16 22:39:19,260, 257, 0.02, 14, 20, 23, 14, 20, 23
2024-12-16 22:39:24,260, 259, 0.02, 14, 20, 23, 14, 20, 23
2024-12-16 22:39:29,260, 257, 0.02, 14, 20, 23, 14, 20, 23
2024-12-16 22:39:34,262, 258, 0.03, 14, 20, 23, 14, 20, 23
2024-12-16 22:39:39,261, 257, 0.02, 14, 20, 23, 14, 20, 23
2024-12-16 22:39:44,262, 257, 0.03, 14, 20, 23, 14, 20, 23
2024-12-16 22:39:49,262, 257, 0.03, 13, 19, 22, 13, 19, 22
2024-12-16 22:39:54,263, 259, 0.03, 14, 20, 23, 14, 20, 23
2024-12-16 22:39:59,263, 257, 0.03, 13, 19, 22, 13, 19, 22
2024-12-16 22:40:04,261, 257, 0.02, 14, 20, 23, 14, 20, 23
2024-12-16 22:40:09,262, 257, 0.03, 14, 20, 23, 14, 20, 23
2024-12-16 22:40:14,262, 257, 0.03, 14, 20, 23, 14, 20, 23
2024-12-16 22:40:19,262, 257, 0.03, 14, 20, 23, 14, 20, 23
2024-12-16 22:40:24,262, 258, 0.03, 14, 20, 23, 14, 20, 23
2024-12-16 22:40:29,262, 257, 0.03, 14, 20, 23, 14, 20, 23
2024-12-16 22:40:34,261, 257, 0.02, 14, 20, 23, 14, 20, 23
2024-12-16 22:40:39,262, 258, 0.03, 14, 20, 23, 14, 20, 23
2024-12-16 22:40:44,264, 257, 0.02, 14, 20, 23, 14, 20, 23
2024-12-16 22:40:49,262, 258, 0.03, 14, 20, 23, 14, 20, 23
2024-12-16 22:40:54,262, 256, 0.03, 14, 20, 23, 14, 20, 23
2024-12-16 22:40:59,262, 258, 0.03, 15, 21, 24, 15, 21, 24
2024-12-16 22:41:04,262, 258, 0.03, 15, 21, 24, 15, 21, 24
2024-12-16 22:41:09,262, 258, 0.03, 15, 21, 24, 15, 21, 24
2024-12-16 22:41:14,262, 257, 0.03, 15, 22, 25, 15, 22, 25
2024-12-16 22:41:19,260, 257, 0.02, 15, 21, 24, 15, 21, 24
2024-12-16 22:41:24,261, 258, 0.02, 15, 22, 25, 15, 22, 25
2024-12-16 22:41:29,263, 258, 0.03, 15, 21, 24, 15, 21, 24
2024-12-16 22:41:34,263, 258, 0.03, 15, 21, 24, 15, 21, 24
2024-12-16 22:41:39,263, 257, 0.03, 15, 22, 25, 15, 22, 25
2024-12-16 22:41:45,262, 258, 0.02, 14, 20, 23, 14, 20, 23
2024-12-16 22:41:50,263, 257, 0.03, 14, 20, 23, 14, 20, 23
2024-12-16 22:41:55,262, 257, 0.03, 14, 20, 23, 14, 20, 23
2024-12-16 22:42:00,261, 258, 0.02, 15, 21, 24, 15, 21, 24
2024-12-16 22:42:05,262, 258, 0.03, 15, 21, 24, 15, 21, 24
2024-12-16 22:42:10,262, 257, 0.03, 15, 22, 25, 15, 22, 25
2024-12-16 22:42:15,262, 258, 0.03, 15, 22, 25, 15, 22, 25
2024-12-16 22:42:20,264, 258, 0.04, 16, 23, 26, 16, 23, 26
2024-12-16 22:42:25,262, 259, 0.03, 16, 23, 26, 16, 23, 26
2024-12-16 22:42:30,262, 258, 0.03, 15, 22, 25, 15, 22, 25
2024-12-16 22:42:35,262, 259, 0.03, 15, 22, 25, 15, 22, 25
2024-12-16 22:42:40,262, 258, 0.03, 15, 22, 25, 15, 22, 25
2024-12-16 22:42:45,261, 257, 0.02, 15, 22, 25, 15, 22, 25
2024-12-16 22:42:50,262, 258, 0.03, 15, 21, 24, 15, 21, 24
2024-12-16 22:42:55,261, 257, 0.02, 15, 21, 24, 15, 21, 24
2024-12-16 22:43:00,261, 258, 0.02, 15, 22, 25, 15, 22, 25
2024-12-16 22:43:05,262, 258, 0.03, 15, 22, 25, 15, 22, 25
2024-12-16 22:43:10,264, 257, 0.04, 15, 21, 24, 15, 21, 24
2024-12-16 22:43:15,261, 257, 0.02, 14, 20, 23, 14, 20, 23
2024-12-16 22:43:20,261, 258, 0.02, 15, 21, 24, 15, 21, 24
2024-12-16 22:43:25,262, 258, 0.03, 15, 21, 24, 15, 21, 24
2024-12-16 22:43:30,261, 257, 0.02, 15, 21, 24, 15, 21, 24
2024-12-16 22:43:35,261, 258, 0.02, 15, 22, 25, 15, 22, 25
2024-12-16 22:43:40,262, 258, 0.02, 15, 22, 25, 15, 22, 25
2024-12-16 22:43:45,261, 258, 0.02, 15, 22, 25, 15, 22, 25
2024-12-16 22:43:50,263, 257, 0.03, 15, 22, 25, 15, 22, 25
2024-12-16 22:43:55,263, 258, 0.03, 15, 22, 25, 15, 22, 25
2024-12-16 22:44:00,261, 256, 0.02, 16, 23, 26, 16, 23, 26
2024-12-16 22:44:05,261, 258, 0.02, 16, 23, 26, 16, 23, 26
2024-12-16 22:44:10,262, 258, 0.03, 15, 22, 25, 15, 22, 25
2024-12-16 22:44:15,261, 258, 0.02, 15, 22, 25, 15, 22, 25
2024-12-16 22:44:20,260, 258, 0.02, 15, 22, 25, 15, 22, 25
2024-12-16 22:44:25,262, 258, 0.03, 15, 22, 25, 15, 22, 25
2024-12-16 22:44:30,263, 258, 0.03, 16, 23, 26, 16, 23, 26
2024-12-16 22:44:35,261, 257, 0.02, 16, 23, 26, 16, 23, 26
2024-12-16 22:44:40,262, 257, 0.03, 16, 23, 26, 16, 23, 26
2024-12-16 22:44:45,264, 257, 0.04, 16, 23, 26, 16, 23, 26
2024-12-16 22:44:50,262, 259, 0.03, 16, 23, 27, 16, 23, 27
2024-12-16 22:44:55,263, 258, 0.03, 17, 24, 28, 17, 24, 28
2024-12-16 22:45:00,261, 257, 0.02, 16, 23, 27, 16, 23, 27
2024-12-16 22:45:05,261, 258, 0.02, 16, 23, 26, 16, 23, 26
2024-12-16 22:45:10,261, 258, 0.02, 16, 23, 26, 16, 23, 26
2024-12-16 22:45:15,262, 258, 0.03, 15, 22, 25, 15, 22, 25
2024-12-16 22:45:20,263, 258, 0.03, 15, 22, 25, 15, 22, 25
2024-12-16 22:45:25,263, 258, 0.03, 16, 23, 26, 16, 23, 26
2024-12-16 22:45:30,263, 258, 0.03, 16, 23, 26, 16, 23, 26
2024-12-16 22:45:35,262, 257, 0.03, 16, 23, 26, 16, 23, 26
2024-12-16 22:45:40,264, 258, 0.02, 15, 22, 25, 15, 22, 25
2024-12-16 22:45:45,264, 258, 0.02, 15, 22, 25, 15, 22, 25
2024-12-16 22:45:50,263, 258, 0.03, 15, 22, 25, 15, 22, 25
2024-12-16 22:45:55,261, 258, 0.02, 15, 22, 25, 15, 22, 25
2024-12-16 22:46:00,263, 258, 0.03, 15, 22, 25, 15, 22, 25
2024-12-16 22:46:05,261, 257, 0.02, 15, 22, 25, 15, 22, 25
2024-12-16 22:46:10,262, 257, 0.03, 15, 22, 25, 15, 22, 25
2024-12-16 22:46:15,263, 257, 0.03, 15, 22, 25, 15, 22, 25
2024-12-16 22:46:20,263, 258, 0.03, 15, 22, 25, 15, 22, 25
2024-12-16 22:46:25,262, 259, 0.03, 15, 22, 25, 15, 22, 25
2024-12-16 22:46:30,262, 259, 0.03, 16, 23, 26, 16, 23, 26
2024-12-16 22:46:35,262, 257, 0.03, 16, 23, 27, 16, 23, 27
2024-12-16 22:46:40,262, 258, 0.03, 16, 23, 27, 16, 23, 27
2024-12-16 22:46:45,262, 257, 0.03, 16, 23, 26, 16, 23, 26
2024-12-16 22:46:51,262, 259, 0.03, 16, 23, 26, 16, 23, 26
2024-12-16 22:46:56,262, 258, 0.03, 16, 23, 26, 16, 23, 26
2024-12-16 22:47:01,263, 257, 0.03, 16, 23, 26, 16, 23, 26
2024-12-16 22:47:06,264, 257, 0.04, 16, 23, 26, 16, 23, 26
2024-12-16 22:47:11,261, 259, 0.02, 15, 22, 25, 15, 22, 25
2024-12-16 22:47:16,263, 257, 0.03, 15, 22, 25, 15, 22, 25
2024-12-16 22:47:21,262, 258, 0.03, 15, 22, 25, 15, 22, 25
2024-12-16 22:47:26,262, 258, 0.03, 15, 22, 25, 15, 22, 25
2024-12-16 22:47:31,261, 258, 0.02, 15, 22, 25, 15, 22, 25
2024-12-16 22:47:36,262, 258, 0.03, 15, 21, 24, 15, 21, 24
2024-12-16 22:47:41,262, 258, 0.03, 15, 21, 24, 15, 21, 24
2024-12-16 22:47:46,262, 257, 0.03, 15, 22, 25, 15, 22, 25
2024-12-16 22:47:51,263, 257, 0.03, 15, 22, 25, 15, 22, 25
2024-12-16 22:47:56,261, 257, 0.02, 15, 21, 24, 15, 21, 24
2024-12-16 22:48:01,263, 257, 0.03, 15, 21, 24, 15, 21, 24
2024-12-16 22:48:06,263, 258, 0.03, 15, 21, 24, 15, 21, 24
2024-12-16 22:48:11,262, 259, 0.03, 15, 21, 24, 15, 21, 24
2024-12-16 22:48:16,264, 256, 0.04, 15, 21, 24, 15, 21, 24
2024-12-16 22:48:21,261, 259, 0.03, 14, 20, 23, 14, 20, 23
2024-12-16 22:48:26,262, 257, 0.03, 15, 21, 24, 15, 21, 24
